 ,Area,XM,YM,Major,Minor,Angle
582,1,213.500,181.500,1.128,1.128,0.000
583,2,322.000,181.500,2.257,1.128,0.000
584,1,534.500,181.500,1.128,1.128,0.000
585,10,651.400,182.900,4.575,2.783,38.709
586,64,283.438,191.594,18.993,4.290,80.590
587,24,292.500,186.000,9.027,3.385,90.000
588,6,308.333,183.500,4.339,1.761,35.249
589,1,350.500,182.500,1.128,1.128,0.000
590,1,357.500,182.500,1.128,1.128,0.000
591,3,404.500,182.500,3.385,1.128,0.000
592,2,478.500,183.000,2.257,1.128,90.000
593,2,586.000,182.500,2.257,1.128,0.000
594,6,370.000,184.833,3.718,2.055,0.000
595,15,389.767,187.833,7.381,2.587,32.644
596,2,582.500,186.000,2.257,1.128,90.000
597,2,589.500,186.000,2.257,1.128,90.000
598,26,147.500,188.115,7.557,4.381,2.072E-14
599,6,155.167,188.333,4.134,1.848,77.067
600,5,404.700,187.100,3.144,2.025,18.435
601,2,565.000,186.500,2.257,1.128,0.000
602,11,315.591,188.955,6.073,2.306,12.141
603,3,421.500,188.500,3.385,1.128,90.000
604,15,305.500,189.900,8.194,2.331,174.245
605,48,337.104,193.417,10.623,5.753,53.085
606,4,527.000,189.000,2.257,2.257,0.000
607,73,670.103,197.336,15.439,6.020,85.902
608,1,238.500,189.500,1.128,1.128,0.000
609,1,253.500,189.500,1.128,1.128,0.000
610,2,354.000,189.500,2.257,1.128,0.000
611,2,370.000,189.500,2.257,1.128,0.000
612,10,394.600,190.700,5.795,2.197,18.364
613,1,440.500,189.500,1.128,1.128,0.000
614,1,517.500,189.500,1.128,1.128,0.000
615,2,586.000,189.500,2.257,1.128,0.000
616,29,184.672,192.397,10.820,3.413,175.067
617,6,271.500,191.000,3.385,2.257,0.000
618,16,326.438,192.688,7.123,2.860,71.565
619,12,348.417,192.167,4.314,3.542,55.278
620,1,374.500,190.500,1.128,1.128,0.000
621,1,381.500,190.500,1.128,1.128,0.000
622,2,469.000,190.500,2.257,1.128,0.000
623,1,477.500,190.500,1.128,1.128,0.000
624,2,498.000,190.500,2.257,1.128,0.000
625,2,510.500,191.000,2.257,1.128,90.000
626,7,566.929,191.786,4.154,2.146,81.650
627,7,573.071,191.786,4.154,2.146,98.350
628,3,591.500,190.500,3.385,1.128,0.000
629,3,596.500,190.500,3.385,1.128,0.000
630,2,655.000,190.500,2.257,1.128,0.000
631,2,661.000,190.500,2.257,1.128,0.000
632,27,681.500,193.278,9.481,3.626,171.201
633,4,527.000,192.000,2.257,2.257,0.000
634,20,314.000,194.000,6.045,4.213,0.000
635,4,343.000,193.000,2.257,2.257,0.000
636,43,590.895,195.779,9.899,5.531,32.791
637,2,110.500,194.000,2.257,1.128,90.000
638,2,117.500,194.000,2.257,1.128,90.000
639,16,138.000,194.000,9.027,2.257,0.000
640,4,378.000,194.000,2.257,2.257,0.000
641,4,175.000,195.000,2.257,2.257,0.000
642,4,527.000,196.000,2.257,2.257,0.000
643,2,198.500,197.000,2.257,1.128,90.000
644,2,205.500,197.000,2.257,1.128,90.000
645,2,214.500,197.000,2.257,1.128,90.000
646,5,343.300,197.100,3.144,2.025,161.565
647,4,515.000,197.000,2.257,2.257,0.000
648,4,570.000,197.000,2.257,2.257,0.000
649,2,597.000,196.500,2.257,1.128,0.000
650,2,114.000,197.500,2.257,1.128,0.000
651,1,374.500,197.500,1.128,1.128,0.000
652,1,381.500,197.500,1.128,1.128,0.000
653,2,394.000,197.500,2.257,1.128,0.000
654,2,463.000,197.500,2.257,1.128,0.000
655,1,494.500,197.500,1.128,1.128,0.000
656,1,501.500,197.500,1.128,1.128,0.000
657,12,659.750,198.750,6.113,2.499,148.081
658,1,368.500,198.500,1.128,1.128,0.000
659,3,534.500,199.500,3.385,1.128,90.000
660,2,597.500,199.000,2.257,1.128,90.000
661,17,648.794,201.618,8.943,2.420,74.656
662,9,403.722,201.056,5.229,2.191,4.731
663,4,431.000,201.000,2.257,2.257,0.000
664,4,374.000,202.000,2.257,2.257,0.000
665,2,517.500,202.000,2.257,1.128,90.000
666,13,654.654,204.192,5.102,3.244,129.289
667,14,282.000,203.500,5.614,3.175,0.000
668,7,397.071,204.500,4.559,1.955,51.438
669,26,457.577,207.808,12.007,2.757,79.342
670,6,664.167,204.333,4.134,1.848,77.067
671,34,194.000,206.676,8.549,5.064,0.000
672,22,209.045,208.591,9.491,2.951,108.046
673,56,366.179,208.482,9.665,7.378,33.894
674,6,463.167,204.833,3.489,2.190,135.000
675,12,477.750,204.917,4.605,3.318,15.767
676,15,380.900,207.700,8.311,2.298,100.340
677,2,406.000,205.500,2.257,1.128,0.000
678,1,414.500,205.500,1.128,1.128,0.000
679,1,221.500,206.500,1.128,1.128,0.000
680,1,246.500,206.500,1.128,1.128,0.000
681,1,253.500,206.500,1.128,1.128,0.000
682,17,373.794,210.794,8.003,2.705,80.416
683,1,390.500,206.500,1.128,1.128,0.000
684,1,470.500,206.500,1.128,1.128,0.000
685,5,500.700,206.900,3.144,2.025,161.565
686,11,511.136,208.318,5.570,2.514,82.027
687,8,614.500,210.000,9.027,1.128,90.000
688,14,239.857,208.786,4.699,3.794,35.515
689,4,206.500,210.000,4.514,1.128,90.000
690,4,218.000,210.000,2.257,2.257,0.000
691,2,397.500,210.000,2.257,1.128,90.000
692,10,556.300,210.500,3.966,3.210,0.000
693,143,589.451,219.115,19.799,9.196,130.022
694,3,245.167,210.833,2.365,1.615,135.000
695,2,495.000,210.500,2.257,1.128,0.000
696,6,541.167,212.333,4.134,1.848,77.067
697,15,413.833,214.167,7.067,2.702,114.288
698,7,503.214,212.643,3.507,2.542,120.473
699,4,536.750,212.750,3.192,1.596,108.435
700,6,548.833,212.833,3.489,2.190,45.000
701,98,241.194,220.276,13.946,8.947,105.180
702,3,358.833,213.167,2.365,1.615,135.000
703,8,421.250,215.500,6.188,1.646,82.534
704,10,565.500,213.800,5.793,2.198,144.110
705,1,390.500,213.500,1.128,1.128,0.000
706,1,470.500,213.500,1.128,1.128,0.000
707,1,477.500,213.500,1.128,1.128,0.000
708,13,392.577,216.192,4.353,3.803,28.764
709,15,398.633,215.567,6.495,2.941,22.232
710,2,440.500,215.000,2.257,1.128,90.000
711,15,458.300,216.500,7.577,2.521,6.310
712,2,482.000,214.500,2.257,1.128,0.000
713,6,490.500,215.000,3.385,2.257,0.000
714,1,518.500,214.500,1.128,1.128,0.000
715,51,553.951,221.304,12.198,5.323,111.506
716,13,649.115,216.038,4.899,3.378,50.735
717,9,653.944,216.278,5.203,2.203,53.157
718,2,197.500,216.000,2.257,1.128,90.000
719,5,557.100,217.700,3.144,2.025,71.565
720,4,317.000,218.000,2.257,2.257,0.000
721,2,469.500,218.000,2.257,1.128,90.000
722,25,483.060,220.060,8.948,3.557,171.984
723,18,566.222,221.222,6.754,3.393,114.657
724,9,412.833,221.833,4.794,2.390,112.500
725,2,443.500,221.000,2.257,1.128,90.000
726,33,458.136,222.833,8.277,5.076,3.480
727,4,581.000,221.000,2.257,2.257,0.000
728,2,393.000,221.500,2.257,1.128,0.000
729,1,397.500,221.500,1.128,1.128,0.000
730,16,233.000,226.000,9.027,2.257,90.000
731,6,324.333,222.833,4.134,1.848,167.067
732,1,408.500,222.500,1.128,1.128,0.000
733,2,434.500,223.000,2.257,1.128,90.000
734,28,467.857,223.857,7.952,4.483,12.759
735,7,488.071,224.643,3.516,2.535,10.901
736,3,319.500,224.500,3.385,1.128,0.000
737,10,476.700,226.000,4.111,3.097,90.000
738,10,324.300,227.500,3.966,3.210,0.000
739,1,550.500,226.500,1.128,1.128,0.000
740,3,406.500,228.500,3.385,1.128,90.000
741,4,437.250,228.750,3.192,1.596,71.565
742,6,442.000,228.500,3.385,2.257,90.000
743,3,410.500,230.167,3.213,1.189,28.155
744,6,555.000,229.500,6.770,1.128,0.000
745,38,224.000,234.974,11.390,4.248,148.341
746,20,466.000,234.000,6.262,4.066,90.000
747,4,563.000,232.000,2.257,2.257,0.000
748,2,406.500,234.000,2.257,1.128,90.000
749,2,413.500,234.000,2.257,1.128,90.000
750,22,211.545,241.182,11.351,2.468,74.169
751,29,241.017,238.534,11.744,3.144,0.805
752,2,434.000,238.500,2.257,1.128,0.000
753,5,485.100,239.300,3.144,2.025,108.435
754,23,506.022,242.543,9.370,3.125,22.229
755,4,394.000,245.000,2.257,2.257,0.000
756,15,541.700,251.233,7.255,2.633,74.062
757,17,550.265,250.912,7.618,2.841,100.763
758,18,558.000,248.278,5.282,4.339,90.000
759,1,589.500,246.500,1.128,1.128,0.000
760,28,402.000,250.000,9.586,3.719,21.477
761,4,530.000,253.500,4.514,1.128,0.000
762,28,488.321,258.679,6.836,5.215,14.525
763,2,496.000,254.500,2.257,1.128,0.000
764,8,499.250,260.875,3.824,2.664,17.296
765,3,494.833,261.167,2.365,1.615,135.000
766,3,518.833,269.167,2.365,1.615,135.000
767,10,479.300,274.000,4.111,3.097,90.000
768,2,469.000,276.500,2.257,1.128,0.000
769,994,48.592,5.644,105.004,12.053,2.744
770,1014,171.718,6.973,84.104,15.351,179.294
771,13,219.885,2.808,6.673,2.480,95.489
772,21,226.262,2.024,8.849,3.022,155.799
773,78,240.628,2.321,17.849,5.564,178.557
774,5,253.100,1.300,3.144,2.025,108.435
775,9,260.389,1.278,4.200,2.729,150.482
776,84,276.940,2.429,18.531,5.772,175.225
777,43,297.523,1.384,17.301,3.165,177.747
778,40,313.275,1.600,14.164,3.596,6.383
779,5,360.900,1.300,3.144,2.025,71.565
780,1,441.500,0.500,1.128,1.128,0.000
781,1,453.500,0.500,1.128,1.128,0.000
782,35,468.729,4.214,10.314,4.321,115.829
783,4,532.000,0.500,4.514,1.128,0.000
784,11,624.591,1.864,4.384,3.195,105.071
785,4,629.500,2.000,4.514,1.128,90.000
786,9,636.389,1.278,4.200,2.729,150.482
787,1479,684.782,14.476,59.641,31.574,8.504
788,128,747.844,6.086,16.721,9.747,151.665
789,3,765.167,0.833,2.365,1.615,135.000
790,40,778.050,6.200,12.428,4.098,139.784
791,2,778.000,0.500,2.257,1.128,0.000
792,8,786.000,0.500,9.027,1.128,0.000
793,36,800.056,1.306,14.863,3.084,177.381
794,1985,853.433,27.891,62.062,40.723,105.436
795,22,329.364,2.864,8.337,3.360,179.359
796,4,341.000,3.000,2.257,2.257,0.000
797,2,445.500,5.000,2.257,1.128,90.000
798,2,518.500,5.000,2.257,1.128,90.000
799,10,766.200,5.200,4.857,2.621,179.523
800,10,810.000,5.100,5.848,2.177,0.000
801,3,223.500,5.500,3.385,1.128,0.000
802,1,363.500,5.500,1.128,1.128,0.000
803,2,74.000,6.500,2.257,1.128,0.000
804,2,262.500,7.000,2.257,1.128,90.000
805,4,504.000,6.500,4.514,1.128,0.000
806,4,572.750,6.750,3.192,1.596,161.565
807,24,66.000,9.500,9.027,3.385,0.000
808,24,82.000,9.500,9.027,3.385,0.000
809,1,301.500,8.500,1.128,1.128,0.000
810,5,549.100,9.700,3.144,2.025,71.565
811,16,610.938,12.062,6.379,3.194,76.789
812,6,774.833,10.000,3.718,2.055,90.000
813,3,294.833,9.833,2.365,1.615,45.000
814,9,640.944,11.722,5.229,2.191,94.731
815,6,74.000,10.833,3.718,2.055,0.000
816,9,116.167,11.167,4.488,2.553,166.717
817,6,624.833,12.333,4.134,1.848,102.933
818,66,95.712,15.818,11.384,7.382,22.947
819,19,632.500,13.921,8.198,2.951,154.997
820,2,269.500,13.000,2.257,1.128,90.000
821,4,450.000,13.000,2.257,2.257,0.000
822,34,775.647,17.735,11.646,3.717,69.655
823,3,473.833,14.167,2.365,1.615,135.000
824,1,765.500,13.500,1.128,1.128,0.000
825,4,2.000,14.500,4.514,1.128,0.000
826,9,41.500,15.500,3.385,3.385,0.000
827,3,80.833,14.833,2.365,1.615,45.000
828,7,85.357,16.643,6.247,1.427,95.512
829,4,107.000,15.000,2.257,2.257,0.000
830,3,131.167,14.833,2.365,1.615,135.000
831,2,173.000,14.500,2.257,1.128,0.000
832,5,176.700,14.900,3.144,2.025,161.565
833,2,181.500,15.000,2.257,1.128,90.000
834,2,254.500,15.000,2.257,1.128,90.000
835,208,830.591,25.500,20.325,13.030,122.356
836,8,402.000,16.000,4.514,2.257,0.000
837,54,762.093,19.852,15.717,4.374,177.374
838,4,782.750,17.500,2.734,1.863,90.000
839,8,2.000,18.000,4.514,2.257,0.000
840,7,612.786,18.643,3.507,2.542,59.527
841,9,789.389,19.389,4.534,2.528,71.063
842,6,747.000,19.000,3.988,1.916,18.435
843,6,199.500,20.000,3.385,2.257,0.000
844,2,109.500,21.000,2.257,1.128,90.000
845,4,2.000,21.500,4.514,1.128,0.000
846,2,10.000,21.500,2.257,1.128,0.000
847,1,165.500,21.500,1.128,1.128,0.000
848,1,176.500,21.500,1.128,1.128,0.000
849,1,181.500,21.500,1.128,1.128,0.000
850,1,366.500,21.500,1.128,1.128,0.000
851,3,500.500,21.500,3.385,1.128,0.000
852,27,39.833,25.352,9.841,3.493,163.810
853,4,119.000,23.000,2.257,2.257,0.000
854,1,201.500,22.500,1.128,1.128,0.000
855,2,645.500,23.000,2.257,1.128,90.000
856,33,699.561,24.258,8.845,4.750,3.004
857,5,716.700,22.900,3.144,2.025,161.565
858,2,817.000,22.500,2.257,1.128,0.000
859,6,1.500,24.000,3.385,2.257,0.000
860,6,244.333,24.167,4.134,1.848,12.933
861,14,11.357,26.714,5.797,3.075,91.084
862,6,110.833,26.000,3.718,2.055,90.000
863,2,5.000,25.500,2.257,1.128,0.000
864,9,63.611,26.389,3.923,2.921,11.981
865,8,605.125,27.875,5.110,1.993,81.323
866,2,568.500,27.000,2.257,1.128,90.000
867,5,628.700,28.100,3.144,2.025,18.435
868,51,658.578,30.520,9.913,6.550,132.323
869,1,0.500,28.500,1.128,1.128,0.000
870,6,593.500,29.000,3.385,2.257,0.000
871,2,5.000,29.500,2.257,1.128,0.000
872,1,30.500,29.500,1.128,1.128,0.000
873,1,69.500,29.500,1.128,1.128,0.000
874,1,131.500,29.500,1.128,1.128,0.000
875,1,141.500,29.500,1.128,1.128,0.000
876,1,201.500,29.500,1.128,1.128,0.000
877,1,245.500,29.500,1.128,1.128,0.000
878,2,471.000,29.500,2.257,1.128,0.000
879,2,482.000,30.000,2.596,0.981,45.000
880,1,701.500,29.500,1.128,1.128,0.000
881,2,706.000,29.500,2.257,1.128,0.000
882,4,713.250,30.250,3.589,1.419,45.000
883,1,798.500,29.500,1.128,1.128,0.000
884,4,54.750,31.250,3.192,1.596,71.565
885,3,66.500,30.500,3.385,1.128,0.000
886,10,88.700,31.800,4.456,2.857,108.222
887,7,158.500,31.214,3.086,2.888,0.000
888,1,190.500,30.500,1.128,1.128,0.000
889,19,682.395,31.921,5.550,4.359,12.821
890,6,695.167,31.167,3.489,2.190,45.000
891,2,717.500,31.000,2.257,1.128,90.000
892,1,725.500,30.500,1.128,1.128,0.000
893,8,98.625,32.625,3.538,2.879,45.000
894,6,420.833,32.667,2.930,2.607,26.565
895,2,26.000,32.500,2.257,1.128,0.000
896,1,590.500,32.500,1.128,1.128,0.000
897,2,94.500,35.000,2.257,1.128,90.000
898,36,19.556,38.528,7.611,6.022,147.786
899,8,69.750,36.375,4.444,2.292,35.355
900,1,129.500,35.500,1.128,1.128,0.000
901,2,597.000,35.500,2.257,1.128,0.000
902,28,689.607,36.821,8.902,4.005,10.009
903,5,30.900,37.500,3.256,1.955,16.003
904,28,208.464,38.393,8.514,4.188,5.694
905,3,678.833,37.167,2.365,1.615,135.000
906,5,183.700,37.700,4.183,1.522,10.901
907,3,245.500,38.167,3.213,1.189,28.155
908,1,725.500,37.500,1.128,1.128,0.000
909,2,749.000,37.500,2.257,1.128,0.000
910,1,110.500,38.500,1.128,1.128,0.000
911,13,123.038,39.808,4.794,3.452,163.035
912,1,141.500,38.500,1.128,1.128,0.000
913,3,158.500,38.500,3.385,1.128,0.000
914,3,167.500,38.500,3.385,1.128,0.000
915,1,178.500,38.500,1.128,1.128,0.000
916,1,597.500,38.500,1.128,1.128,0.000
917,1,614.500,38.500,1.128,1.128,0.000
918,1,662.500,38.500,1.128,1.128,0.000
919,1,782.500,38.500,1.128,1.128,0.000
920,17,216.500,41.147,4.755,4.552,0.000
921,5,620.700,40.100,3.144,2.025,18.435
922,5,645.100,40.700,3.144,2.025,71.565
923,2,278.500,41.000,2.257,1.128,90.000
924,16,810.000,41.000,9.027,2.257,0.000
925,1,128.500,41.500,1.128,1.128,0.000
926,2,165.000,41.500,2.257,1.128,0.000
927,2,693.000,41.500,2.257,1.128,0.000
928,2,781.500,42.000,2.257,1.128,90.000
929,6,650.000,44.500,3.385,2.257,90.000
930,3,605.167,45.167,2.365,1.615,45.000
931,29,645.810,49.500,8.317,4.440,94.494
932,1,14.500,45.500,1.128,1.128,0.000
933,1,221.500,45.500,1.128,1.128,0.000
934,1,598.500,45.500,1.128,1.128,0.000
935,2,610.000,45.500,2.257,1.128,0.000
936,1,766.500,45.500,1.128,1.128,0.000
937,1,773.500,45.500,1.128,1.128,0.000
938,2,778.000,45.500,2.257,1.128,0.000
939,1,789.500,45.500,1.128,1.128,0.000
940,11,22.955,48.955,4.393,3.188,120.891
941,17,54.382,49.382,5.487,3.945,66.949
942,3,758.167,46.833,2.365,1.615,135.000
943,8,785.375,47.125,4.242,2.401,156.801
944,15,797.033,47.833,5.866,3.256,150.482
945,6,682.000,48.000,3.988,1.916,18.435
946,4,805.250,48.500,2.734,1.863,90.000
947,7,812.643,48.786,3.507,2.542,30.473
948,10,652.700,50.000,4.111,3.097,90.000
949,15,369.233,51.300,5.731,3.333,119.035
950,1,789.500,50.500,1.128,1.128,0.000
951,8,639.375,52.625,3.538,2.879,135.000
952,34,665.676,54.941,9.739,4.445,157.294
953,1,526.500,52.500,1.128,1.128,0.000
954,1,709.500,52.500,1.128,1.128,0.000
955,2,582.000,53.500,2.257,1.128,0.000
956,2,590.000,53.500,2.257,1.128,0.000
957,2,594.000,53.500,2.257,1.128,0.000
958,1,597.500,53.500,1.128,1.128,0.000
959,1,782.500,53.500,1.128,1.128,0.000
960,8,607.375,55.375,3.538,2.879,45.000
961,3,622.833,54.833,2.365,1.615,45.000
962,3,629.167,54.833,2.365,1.615,135.000
963,3,749.167,54.833,2.365,1.615,135.000
964,2,823.000,54.500,2.257,1.128,0.000
965,24,854.208,58.875,8.190,3.731,70.788
966,24,859.500,58.000,9.027,3.385,90.000
967,8,826.750,56.750,3.797,2.682,7.018
968,8,644.750,58.000,3.254,3.130,90.000
969,6,823.000,59.500,3.385,2.257,90.000
970,8,612.625,60.625,3.538,2.879,45.000
971,2,626.000,59.500,2.257,1.128,0.000
972,6,588.333,61.167,4.134,1.848,12.933
973,5,831.300,61.100,3.144,2.025,161.565
974,19,823.658,63.289,10.236,2.363,25.324
975,2,280.000,62.500,2.257,1.128,0.000
976,6,604.833,63.167,3.489,2.190,135.000
977,4,660.750,62.750,3.192,1.596,161.565
978,3,815.500,62.500,3.385,1.128,0.000
979,8,594.000,63.500,9.027,1.128,0.000
980,50,282.480,74.340,16.896,3.768,94.503
981,5,734.900,66.700,3.144,2.025,108.435
982,8,594.000,66.500,9.027,1.128,0.000
983,1,741.500,66.500,1.128,1.128,0.000
984,6,815.500,67.000,3.385,2.257,0.000
985,118,842.525,74.314,15.569,9.650,29.799
986,6,58.000,69.167,3.718,2.055,0.000
987,33,828.288,72.652,10.951,3.837,95.390
988,3,820.500,69.500,3.385,1.128,0.000
989,6,1.000,71.500,3.385,2.257,90.000
990,2,606.500,71.000,2.257,1.128,90.000
991,2,727.000,70.500,2.257,1.128,0.000
992,32,833.000,74.000,9.027,4.514,90.000
993,26590,780.323,211.127,254.989,132.772,26.985
994,28,436.500,74.214,7.041,5.063,150.195
995,4,813.000,73.000,2.257,2.257,0.000
996,99,1.944,92.712,32.894,3.832,89.109
997,2,807.000,75.500,2.257,1.128,0.000
998,14,820.714,78.286,5.744,3.103,83.953
999,2,634.000,77.500,2.257,1.128,0.000
1000,4,812.000,77.500,4.514,1.128,0.000
1001,1,22.500,78.500,1.128,1.128,0.000
1002,1,29.500,78.500,1.128,1.128,0.000
1003,6,631.167,81.667,2.930,2.607,153.435
1004,10,814.900,85.000,4.620,2.756,35.998
1005,4,807.000,88.000,2.257,2.257,0.000
1006,4,283.000,90.000,2.257,2.257,0.000
1007,4,813.000,90.000,2.257,2.257,0.000
1008,67,297.306,93.425,13.786,6.188,179.147
1009,3,789.500,91.500,3.385,1.128,90.000
1010,4,807.000,92.000,2.257,2.257,0.000
1011,4,31.000,93.000,2.257,2.257,0.000
1012,1,669.500,93.500,1.128,1.128,0.000
1013,5,782.700,94.100,4.072,1.563,31.717
1014,10,810.600,94.300,8.265,1.540,4.924
1015,2,47.000,94.500,2.257,1.128,0.000
1016,104,829.250,100.192,16.598,7.978,22.795
1017,10,786.000,97.100,3.970,3.207,90.000
1018,4,776.000,98.000,2.257,2.257,0.000
1019,6,772.833,100.833,3.489,2.190,45.000
1020,3,22.833,101.167,2.365,1.615,135.000
1021,2,781.500,101.000,2.257,1.128,90.000
1022,1,304.500,101.500,1.128,1.128,0.000
1023,1,477.500,101.500,1.128,1.128,0.000
1024,12,797.083,104.083,4.685,3.261,74.170
1025,2,778.000,102.500,2.257,1.128,0.000
1026,20,802.000,106.000,6.262,4.066,90.000
1027,18,836.389,106.000,5.816,3.940,90.000
1028,20,126.150,108.350,8.427,3.022,91.163
1029,8,775.000,106.000,4.514,2.257,90.000
1030,8,781.000,106.000,4.514,2.257,90.000
1031,15,791.767,107.633,5.888,3.244,123.648
1032,15,806.767,107.433,6.528,2.926,117.486
1033,19,765.500,108.079,6.448,3.752,124.667
1034,1,5.500,106.500,1.128,1.128,0.000
1035,4,625.500,109.250,2.734,1.863,0.000
1036,2,798.500,109.000,2.257,1.128,90.000
1037,1,149.500,109.500,1.128,1.128,0.000
1038,2,778.000,109.500,2.257,1.128,0.000
1039,1,6.500,110.500,1.128,1.128,0.000
1040,1,133.500,110.500,1.128,1.128,0.000
1041,3,541.167,110.833,2.365,1.615,135.000
1042,6,760.833,111.667,4.134,1.848,77.067
1043,2,786.000,110.500,2.257,1.128,0.000
1044,1,757.500,112.500,1.128,1.128,0.000
1045,2,13.500,114.000,2.257,1.128,90.000
1046,4,441.000,114.000,2.257,2.257,0.000
1047,39,774.115,116.679,8.914,5.571,179.694
1048,25,752.060,116.540,9.486,3.355,166.050
1049,1,790.500,114.500,1.128,1.128,0.000
1050,1,797.500,114.500,1.128,1.128,0.000
1051,6,639.667,117.167,4.134,1.848,167.067
1052,6,794.000,117.167,3.718,2.055,0.000
1053,8,866.000,117.250,5.468,1.863,0.000
1054,1,6.500,117.500,1.128,1.128,0.000
1055,2,634.000,117.500,2.257,1.128,0.000
1056,1,782.500,117.500,1.128,1.128,0.000
1057,1,789.500,117.500,1.128,1.128,0.000
1058,1,509.500,118.500,1.128,1.128,0.000
1059,4,581.500,120.000,4.514,1.128,90.000
1060,3,732.500,118.500,3.385,1.128,0.000
1061,2,738.000,118.500,2.257,1.128,0.000
1062,2,743.000,118.500,2.257,1.128,0.000
1063,16,786.000,122.000,9.027,2.257,90.000
1064,24,683.000,121.083,7.395,4.132,162.168
1065,316,756.896,131.525,22.502,17.881,179.586
1066,6,726.500,121.667,4.339,1.761,54.751
1067,4,749.000,121.000,2.257,2.257,0.000
1068,10,780.700,122.000,4.111,3.097,90.000
1069,4,114.000,122.000,2.257,2.257,0.000
1070,5,733.700,123.100,3.713,1.715,57.388
1071,11,743.136,123.227,4.656,3.008,141.768
1072,3,574.500,124.500,3.385,1.128,90.000
1073,2,723.000,125.500,2.257,1.128,0.000
1074,1,93.500,126.500,1.128,1.128,0.000
1075,21,117.690,130.071,6.539,4.089,85.082
1076,1,125.500,126.500,1.128,1.128,0.000
1077,2,593.000,126.500,2.257,1.128,0.000
1078,1,661.500,126.500,1.128,1.128,0.000
1079,1,710.500,126.500,1.128,1.128,0.000
1080,1,725.500,126.500,1.128,1.128,0.000
1081,32,795.000,130.000,9.027,4.514,90.000
1082,2,381.500,130.000,2.257,1.128,90.000
1083,2,712.500,130.000,2.257,1.128,90.000
1084,4,722.500,130.250,2.734,1.863,0.000
1085,22,730.000,131.955,5.545,5.052,0.000
1086,14,735.786,132.286,5.303,3.362,130.422
1087,1,134.500,130.500,1.128,1.128,0.000
1088,1,717.500,130.500,1.128,1.128,0.000
1089,12,488.000,132.500,4.514,3.385,0.000
1090,3,688.500,132.500,3.385,1.128,90.000
1091,4,91.250,133.250,3.192,1.596,161.565
1092,10,641.600,134.500,5.653,2.252,109.237
1093,2,693.500,133.000,2.257,1.128,90.000
1094,4,725.000,133.000,2.257,2.257,0.000
1095,2,82.000,133.500,2.257,1.128,0.000
1096,1,661.500,133.500,1.128,1.128,0.000
1097,1,665.500,133.500,1.128,1.128,0.000
1098,1,715.500,133.500,1.128,1.128,0.000
1099,1,718.500,133.500,1.128,1.128,0.000
1100,2,162.000,134.500,2.257,1.128,0.000
1101,39,775.372,137.859,13.510,3.676,153.537
1102,24,788.500,138.000,9.027,3.385,90.000
1103,2,741.500,138.000,2.257,1.128,90.000
1104,7,733.071,140.929,3.360,2.653,17.769
1105,2,640.500,141.000,2.257,1.128,90.000
1106,9,644.833,142.833,4.444,2.579,119.518
1107,1,241.500,141.500,1.128,1.128,0.000
1108,1,382.500,141.500,1.128,1.128,0.000
1109,1,389.500,141.500,1.128,1.128,0.000
1110,3,479.500,141.500,3.385,1.128,0.000
1111,1,13.500,142.500,1.128,1.128,0.000
1112,1,621.500,142.500,1.128,1.128,0.000
1113,1,630.500,142.500,1.128,1.128,0.000
1114,1,661.500,142.500,1.128,1.128,0.000
1115,20,713.400,146.900,8.762,2.906,102.198
1116,42,741.357,148.524,11.367,4.705,49.381
1117,10,774.200,145.400,7.824,1.627,74.468
1118,60,782.050,147.333,12.429,6.147,168.279
1119,4,70.500,145.000,4.514,1.128,90.000
1120,10,730.000,144.700,4.198,3.033,180.000
1121,2,182.500,145.000,2.257,1.128,90.000
1122,2,6.500,146.000,2.257,1.128,90.000
1123,4,312.000,146.000,2.257,2.257,0.000
1124,56,724.732,150.589,10.589,6.733,28.268
1125,9,40.611,148.944,4.428,2.588,9.217
1126,6,178.000,149.167,3.718,2.055,0.000
1127,2,14.000,150.000,2.596,0.981,135.000
1128,1,182.500,149.500,1.128,1.128,0.000
1129,1,634.500,149.500,1.128,1.128,0.000
1130,1,21.500,150.500,1.128,1.128,0.000
1131,2,34.000,150.500,2.257,1.128,0.000
1132,105,179.757,160.081,15.731,8.499,60.750
1133,2,30.500,154.000,2.257,1.128,90.000
1134,2,37.500,154.000,2.257,1.128,90.000
1135,29,45.534,156.052,8.393,4.399,14.072
1136,2,197.500,154.000,2.257,1.128,90.000
1137,6,60.833,156.833,3.489,2.190,45.000
1138,105,462.119,158.919,19.751,6.769,0.691
1139,10,18.000,157.100,5.848,2.177,0.000
1140,2,53.500,157.000,2.257,1.128,90.000
1141,12,478.083,158.917,4.685,3.261,129.435
1142,2,34.000,157.500,2.257,1.128,0.000
1143,1,605.500,157.500,1.128,1.128,0.000
1144,4,715.000,157.500,4.514,1.128,0.000
1145,6,187.333,160.333,4.274,1.787,61.138
1146,1,678.500,158.500,1.128,1.128,0.000
1147,24,722.000,159.500,9.027,3.385,0.000
1148,2,445.500,161.000,2.257,1.128,90.000
1149,4,102.750,162.500,2.734,1.863,90.000
1150,5,109.500,162.500,2.523,2.523,0.000
1151,1,117.500,162.500,1.128,1.128,0.000
1152,2,381.500,163.000,2.257,1.128,90.000
1153,5,96.100,164.700,3.144,2.025,71.565
1154,3,550.500,164.500,3.385,1.128,90.000
1155,2,462.000,165.000,2.596,0.981,45.000
1156,4,522.000,165.000,2.257,2.257,0.000
