 ,Area,XM,YM,Major,Minor,Angle
9322,4,388.000,173.000,2.257,2.257,0.000
9323,3,475.833,173.167,2.365,1.615,135.000
9324,3,482.167,173.167,2.365,1.615,45.000
9325,2,547.500,173.000,2.257,1.128,90.000
9326,3,275.500,173.833,3.213,1.189,28.155
9327,2,487.000,173.500,2.257,1.128,0.000
9328,32,10.219,178.656,8.729,4.668,111.185
9329,8,17.625,175.375,3.538,2.879,135.000
9330,2,27.500,175.000,2.257,1.128,90.000
9331,3,39.500,174.500,3.385,1.128,0.000
9332,1,51.500,174.500,1.128,1.128,0.000
9333,1,58.500,174.500,1.128,1.128,0.000
9334,31,179.790,179.952,9.736,4.054,42.277
9335,11803,139.519,230.328,268.481,55.974,178.438
9336,30,206.900,178.000,6.567,5.817,0.000
9337,1,491.500,174.500,1.128,1.128,0.000
9338,22,559.000,176.045,5.650,4.958,180.000
9339,16,566.000,178.000,9.027,2.257,90.000
9340,3,459.833,176.167,2.365,1.615,135.000
9341,3,466.167,176.167,2.365,1.615,45.000
9342,6,533.500,176.000,3.385,2.257,0.000
9343,3,538.167,175.833,2.365,1.615,135.000
9344,19,40.289,179.553,6.742,3.588,32.579
9345,20,175.000,178.000,6.045,4.213,0.000
9346,1,389.500,176.500,1.128,1.128,0.000
9347,6,593.500,177.000,3.385,2.257,0.000
9348,2,36.000,177.500,2.257,1.128,0.000
9349,5,162.100,178.300,3.144,2.025,108.435
9350,2,267.500,178.000,2.257,1.128,90.000
9351,2,498.500,178.000,2.257,1.128,90.000
9352,2,530.500,178.000,2.257,1.128,90.000
9353,32,32.969,185.125,11.116,3.665,86.375
9354,2,228.000,178.500,2.257,1.128,0.000
9355,6,588.500,179.000,3.385,2.257,0.000
9356,2,533.500,180.000,2.257,1.128,90.000
9357,1,538.500,179.500,1.128,1.128,0.000
9358,6,158.000,181.167,3.718,2.055,0.000
9359,19,236.500,183.079,6.594,3.669,158.007
9360,4,303.000,181.000,2.257,2.257,0.000
9361,1,147.500,181.500,1.128,1.128,0.000
9362,1,274.500,181.500,1.128,1.128,0.000
9363,1,410.500,181.500,1.128,1.128,0.000
9364,4,463.000,181.500,4.514,1.128,0.000
9365,18,488.833,182.167,9.584,2.391,173.080
9366,29,44.500,188.328,10.033,3.680,61.804
9367,39,75.372,184.321,13.696,3.626,179.250
9368,4,106.250,183.250,3.192,1.596,108.435
9369,9,166.611,182.611,8.351,1.372,3.412
9370,3,203.833,182.833,2.365,1.615,45.000
9371,3,210.167,182.833,2.365,1.615,135.000
9372,4,263.000,183.000,2.257,2.257,0.000
9373,8,295.000,182.500,9.027,1.128,0.000
9374,1,315.500,182.500,1.128,1.128,0.000
9375,1,322.500,182.500,1.128,1.128,0.000
9376,3,370.167,182.833,2.365,1.615,135.000
9377,2,476.000,182.500,2.257,1.128,0.000
9378,5,537.700,182.900,3.144,2.025,161.565
9379,2,546.500,183.000,2.257,1.128,90.000
9380,156,562.263,197.853,22.534,8.815,86.786
9381,33,482.652,188.318,8.345,5.035,97.953
9382,12,207.000,186.000,3.909,3.909,0.000
9383,8,226.000,186.000,4.514,2.257,90.000
9384,2,115.500,186.000,2.257,1.128,90.000
9385,4,476.000,186.000,2.257,2.257,0.000
9386,10,542.000,187.500,5.642,2.257,90.000
9387,6,385.500,187.000,3.385,2.257,0.000
9388,4,99.750,188.750,3.192,1.596,108.435
9389,4,362.250,188.750,3.192,1.596,71.565
9390,6,370.833,188.833,3.489,2.190,45.000
9391,2,74.500,189.000,2.257,1.128,90.000
9392,3,82.167,189.167,2.365,1.615,45.000
9393,14,170.643,190.571,5.930,3.006,96.178
9394,3,203.833,189.167,2.365,1.615,135.000
9395,3,210.167,189.167,2.365,1.615,45.000
9396,5,492.300,189.100,3.144,2.025,161.565
9397,1,315.500,189.500,1.128,1.128,0.000
9398,9,323.389,193.500,8.746,1.310,93.854
9399,1,347.500,189.500,1.128,1.128,0.000
9400,1,354.500,189.500,1.128,1.128,0.000
9401,8,477.375,191.125,4.273,2.384,116.442
9402,40,78.050,194.000,7.467,6.820,90.000
9403,8,242.500,194.000,9.027,1.128,90.000
9404,6,266.333,192.167,5.208,1.467,97.466
9405,2,390.500,191.000,2.257,1.128,90.000
9406,1532,414.770,224.223,47.346,41.199,9.652
9407,1,459.500,190.500,1.128,1.128,0.000
9408,1,466.500,190.500,1.128,1.128,0.000
9409,8,498.500,194.000,9.027,1.128,90.000
9410,75,96.993,198.620,13.898,6.871,131.311
9411,7,148.357,192.786,3.507,2.542,149.527
9412,22,388.091,196.545,9.986,2.805,126.602
9413,2,443.500,192.000,2.257,1.128,90.000
9414,17,26.500,195.265,6.847,3.161,55.315
9415,14,35.429,195.500,6.738,2.645,127.616
9416,2,138.500,193.000,2.257,1.128,90.000
9417,7,269.929,194.214,4.154,2.146,98.350
9418,3,83.833,193.833,2.365,1.615,45.000
9419,3,261.167,194.167,2.365,1.615,45.000
9420,5,274.500,195.500,5.642,1.128,90.000
9421,1,371.500,194.500,1.128,1.128,0.000
9422,146,353.418,209.390,15.987,11.628,52.695
9423,2,450.500,196.000,2.257,1.128,90.000
9424,71,536.359,200.458,15.391,5.874,29.793
9425,6,31.000,197.167,3.718,2.055,0.000
9426,9,166.722,197.056,5.229,2.191,4.731
9427,4,287.000,197.000,2.257,2.257,0.000
9428,4,85.000,197.500,4.514,1.128,0.000
9429,76,135.750,203.237,13.380,7.232,8.095
9430,39,257.628,200.321,12.070,4.114,15.038
9431,15,267.233,199.167,5.631,3.392,169.743
9432,2,381.000,197.500,2.257,1.128,0.000
9433,2,463.000,197.500,2.257,1.128,0.000
9434,5,89.700,198.900,3.144,2.025,161.565
9435,2,108.000,198.500,2.257,1.128,0.000
9436,2,114.000,198.500,2.257,1.128,0.000
9437,3,171.833,198.833,2.365,1.615,45.000
9438,3,340.500,198.500,3.385,1.128,0.000
9439,32,525.219,203.344,11.862,3.435,82.410
9440,10,575.000,199.300,4.111,3.097,2.596E-14
9441,10,84.300,202.000,4.111,3.097,90.000
9442,34,307.676,205.676,8.498,5.094,135.000
9443,4,443.750,202.500,2.734,1.863,90.000
9444,4,450.250,202.500,2.734,1.863,90.000
9445,19,488.921,203.921,5.944,4.070,45.000
9446,140,113.636,210.457,18.920,9.421,164.006
9447,18,245.111,204.778,5.193,4.413,167.917
9448,13,90.269,205.346,5.814,2.847,27.032
9449,33,273.136,209.439,11.257,3.732,88.866
9450,3,345.500,203.500,3.385,1.128,0.000
9451,25,261.620,205.860,8.673,3.670,5.269
9452,3,394.167,205.167,2.365,1.615,45.000
9453,3,568.167,205.167,2.365,1.615,45.000
9454,12,287.000,206.000,5.986,2.552,0.000
9455,3,332.500,205.500,3.385,1.128,0.000
9456,3,122.167,206.833,2.365,1.615,135.000
9457,10,159.000,206.900,5.848,2.177,0.000
9458,22,294.591,208.182,7.809,3.587,176.814
9459,1,315.500,206.500,1.128,1.128,0.000
9460,24,479.000,207.500,9.027,3.385,0.000
9461,24,493.500,210.000,9.027,3.385,90.000
9462,9,547.833,208.500,6.124,1.871,82.372
9463,49,447.745,213.357,9.475,6.585,91.755
9464,2,99.500,209.000,2.257,1.128,90.000
9465,2,322.500,210.000,2.257,1.128,90.000
9466,23,519.239,213.326,7.868,3.722,85.415
9467,15,531.100,212.833,6.959,2.744,173.344
9468,15,140.500,215.767,7.570,2.523,71.152
9469,16,159.000,213.750,5.225,3.899,0.000
9470,4,287.000,213.000,2.257,2.257,0.000
9471,4,295.500,213.250,2.734,1.863,0.000
9472,4,316.250,214.250,3.192,1.596,161.565
9473,11,129.955,217.045,5.363,2.612,87.690
9474,4,333.500,214.750,2.734,1.863,0.000
9475,1,370.500,214.500,1.128,1.128,0.000
9476,981,348.874,240.057,45.375,27.527,35.385
9477,22,455.000,216.045,5.650,4.958,180.000
9478,48,485.000,222.000,17.777,3.438,95.565
9479,14,471.000,216.500,5.614,3.175,0.000
9480,16,493.938,216.688,7.122,2.860,174.418
9481,6,42.167,218.000,3.718,2.055,90.000
9482,6,306.167,218.000,3.718,2.055,90.000
9483,4,322.000,217.000,2.257,2.257,0.000
9484,13,216.654,219.423,5.710,2.899,177.106
9485,10,335.700,219.800,4.456,2.857,108.222
9486,3,363.833,219.167,2.365,1.615,135.000
9487,3,370.167,219.167,2.365,1.615,45.000
9488,12,113.500,222.500,6.105,2.503,19.079
9489,3,122.167,221.167,2.365,1.615,45.000
9490,9,471.389,221.389,5.996,1.911,171.673
9491,2,295.000,221.500,2.257,1.128,0.000
9492,1,322.500,221.500,1.128,1.128,0.000
9493,4,445.000,222.000,4.218,1.207,157.500
9494,2,455.000,222.500,2.257,1.128,0.000
9495,2,460.000,222.500,2.257,1.128,0.000
9496,221,309.586,241.391,23.353,12.049,72.835
9497,22,533.409,226.000,6.033,4.643,4.604E-14
9498,1,123.500,224.500,1.128,1.128,0.000
9499,731,468.618,243.412,37.786,24.632,3.960
9500,12,321.833,228.167,5.376,2.842,81.748
9501,17,109.559,229.912,5.692,3.803,155.098
9502,1,123.500,229.500,1.128,1.128,0.000
9503,1,274.500,229.500,1.128,1.128,0.000
9504,4,374.000,229.500,4.514,1.128,0.000
9505,16,119.000,234.000,9.027,2.257,90.000
9506,1,491.500,230.500,1.128,1.128,0.000
9507,4,114.000,233.000,2.257,2.257,0.000
9508,15,109.167,235.700,6.453,2.960,139.917
9509,70,380.529,238.157,17.444,5.109,168.769
9510,1,235.500,237.500,1.128,1.128,0.000
9511,2,115.000,238.500,2.257,1.128,0.000
9512,1,122.500,238.500,1.128,1.128,0.000
9513,6,487.000,238.833,3.718,2.055,0.000
9514,10,452.300,242.000,4.111,3.097,90.000
9515,11,289.773,243.955,5.179,2.704,72.588
9516,33,315.924,244.167,7.485,5.613,167.206
9517,10,293.500,244.300,3.966,3.210,90.000
9518,7,473.786,243.500,3.086,2.888,90.000
9519,28,371.000,245.143,10.245,3.480,168.229
9520,17,379.500,249.853,5.995,3.611,86.107
9521,4,385.750,246.750,3.192,1.596,161.565
9522,28,430.571,252.357,11.401,3.127,82.293
9523,17,473.971,252.912,10.007,2.163,82.156
9524,3,493.500,247.500,3.385,1.128,90.000
9525,6,321.500,249.000,3.385,2.257,0.000
9526,6,371.833,250.000,3.718,2.055,90.000
9527,7,385.786,251.500,3.086,2.888,90.000
9528,19,375.921,255.026,5.526,4.377,164.900
9529,39,420.628,254.756,14.051,3.534,173.461
9530,4,501.500,256.250,2.734,1.863,0.000
9531,2,412.000,256.500,2.257,1.128,0.000
9532,6,3.500,3.000,6.770,1.128,90.000
9533,6,10.500,3.000,6.770,1.128,90.000
9534,1,26.500,0.500,1.128,1.128,0.000
9535,167,52.925,3.392,31.444,6.762,173.287
9536,3,74.167,0.833,2.365,1.615,135.000
9537,24,78.000,3.000,6.770,4.514,90.000
9538,38,87.395,2.789,8.854,5.464,151.758
9539,72,97.889,3.833,10.982,8.347,168.817
9540,5,187.900,1.700,3.144,2.025,108.435
9541,7,362.643,1.071,3.644,2.446,22.500
9542,7,516.786,0.929,4.154,2.146,8.350
9543,4,522.000,1.000,2.257,2.257,0.000
9544,3,533.500,0.500,3.385,1.128,0.000
9545,511,559.523,16.455,36.773,17.693,113.129
9546,63,576.897,2.992,11.073,7.244,171.398
9547,202,611.693,5.614,29.228,8.800,0.517
9548,40,720.450,4.125,9.153,5.564,43.908
9549,27,727.796,4.352,9.675,3.553,77.195
9550,26415,695.481,180.937,244.947,137.306,43.467
9551,2,135.000,1.500,2.257,1.128,0.000
9552,5,441.700,1.900,3.144,2.025,161.565
9553,6,586.500,3.000,3.577,2.136,104.872
9554,20,506.050,4.450,7.195,3.539,168.024
9555,1,482.500,3.500,1.128,1.128,0.000
9556,2,643.500,4.000,2.257,1.128,90.000
9557,2,650.500,4.000,2.257,1.128,90.000
9558,12,522.583,5.500,4.605,3.318,20.470
9559,1,34.500,6.500,1.128,1.128,0.000
9560,9,295.167,8.056,4.196,2.731,96.047
9561,2,532.000,6.500,2.257,1.128,0.000
9562,3,586.167,6.833,2.365,1.615,135.000
9563,5,668.300,6.900,3.144,2.025,18.435
9564,24,648.167,10.000,6.332,4.826,180.000
9565,49,731.888,15.173,16.098,3.876,79.928
9566,10,673.700,10.000,4.111,3.097,90.000
9567,15,714.567,12.900,6.167,3.097,75.580
9568,10,52.800,10.700,4.456,2.857,161.778
9569,2,76.000,9.500,2.257,1.128,0.000
9570,2,595.500,10.000,2.257,1.128,90.000
9571,19,611.184,10.711,7.730,3.129,0.650
9572,1,11.500,10.500,1.128,1.128,0.000
9573,1,18.500,10.500,1.128,1.128,0.000
9574,1,685.500,11.500,1.128,1.128,0.000
9575,72,721.292,20.319,14.723,6.227,78.008
9576,5,81.700,13.100,3.144,2.025,18.435
9577,3,522.167,13.167,2.365,1.615,45.000
9578,5,668.300,13.100,3.144,2.025,161.565
9579,1,34.500,13.500,1.128,1.128,0.000
9580,1,181.500,13.500,1.128,1.128,0.000
9581,1,538.500,13.500,1.128,1.128,0.000
9582,3,12.500,14.500,3.385,1.128,0.000
9583,1,146.500,14.500,1.128,1.128,0.000
9584,4,546.000,15.000,2.257,2.257,0.000
9585,86,577.744,26.930,13.718,7.982,130.902
9586,23,592.587,16.413,5.805,5.045,99.958
9587,1,659.500,14.500,1.128,1.128,0.000
9588,2,116.000,16.500,2.257,1.128,0.000
9589,14,589.500,21.000,5.971,2.985,143.130
9590,12,727.000,18.000,3.909,3.909,0.000
9591,2,83.500,18.000,2.257,1.128,90.000
9592,3,117.500,21.500,3.385,1.128,0.000
9593,1,146.500,21.500,1.128,1.128,0.000
9594,3,484.500,21.500,3.385,1.128,0.000
9595,2,34.000,22.500,2.257,1.128,0.000
9596,3,51.833,22.833,2.365,1.615,45.000
9597,1,363.500,22.500,1.128,1.128,0.000
9598,1,667.500,22.500,1.128,1.128,0.000
9599,6,313.500,25.000,3.385,2.257,0.000
9600,1,674.500,24.500,1.128,1.128,0.000
9601,2,699.500,25.000,2.257,1.128,90.000
9602,2,706.500,25.000,2.257,1.128,90.000
9603,1,253.500,27.500,1.128,1.128,0.000
9604,1,667.500,27.500,1.128,1.128,0.000
9605,31,101.016,30.726,8.909,4.431,172.419
9606,5,713.300,29.100,3.144,2.025,161.565
9607,3,1.500,29.500,3.385,1.128,0.000
9608,1,674.500,29.500,1.128,1.128,0.000
9609,6,16.000,30.833,3.718,2.055,0.000
9610,7,32.786,30.929,4.154,2.146,8.350
9611,1,51.500,30.500,1.128,1.128,0.000
9612,3,73.500,30.500,3.385,1.128,0.000
9613,6,531.833,32.000,3.718,2.055,90.000
9614,2,570.500,31.000,2.257,1.128,90.000
9615,118,731.542,41.695,17.988,8.352,111.161
9616,13,109.500,33.500,5.359,3.089,104.872
9617,8,513.750,33.000,3.254,3.130,90.000
9618,2,2.500,33.000,2.257,1.128,90.000
9619,4,536.500,32.750,2.734,1.863,0.000
9620,3,22.833,33.833,2.365,1.615,45.000
9621,6,540.500,34.000,3.385,2.257,0.000
9622,2,98.000,34.500,2.257,1.128,0.000
9623,1,619.500,34.500,1.128,1.128,0.000
9624,1,624.500,34.500,1.128,1.128,0.000
9625,27,719.537,39.241,9.543,3.602,10.328
9626,9,537.167,38.611,3.919,2.924,159.699
9627,2,647.000,37.500,2.257,1.128,0.000
9628,2,256.500,39.000,2.257,1.128,90.000
9629,2,480.000,38.500,2.257,1.128,0.000
9630,2,562.000,38.500,2.257,1.128,0.000
9631,1,659.500,38.500,1.128,1.128,0.000
9632,1,666.500,38.500,1.128,1.128,0.000
9633,8,679.000,38.500,9.027,1.128,0.000
9634,6,689.833,39.167,3.489,2.190,135.000
9635,2,98.500,40.000,2.257,1.128,90.000
9636,16,551.000,40.000,9.027,2.257,0.000
9637,2,280.000,40.500,2.257,1.128,0.000
9638,1,493.500,40.500,1.128,1.128,0.000
9639,5,526.100,40.700,3.732,1.706,174.848
9640,12,262.167,44.417,4.314,3.542,34.722
9641,2,475.500,43.000,2.257,1.128,90.000
9642,20,552.000,43.800,10.724,2.375,5.767
9643,12,564.083,46.250,5.868,2.604,94.265
9644,12,621.000,44.500,4.514,3.385,0.000
9645,3,482.167,45.167,2.365,1.615,45.000
9646,9,753.056,46.500,4.038,2.838,136.061
9647,33,504.712,50.409,8.598,4.887,120.469
9648,13,526.962,46.885,5.960,2.777,31.389
9649,3,475.833,46.833,2.365,1.615,45.000
9650,1,490.500,46.500,1.128,1.128,0.000
9651,1,546.500,46.500,1.128,1.128,0.000
9652,1,578.500,46.500,1.128,1.128,0.000
9653,2,654.000,46.500,2.257,1.128,0.000
9654,1,699.500,46.500,1.128,1.128,0.000
9655,9,482.722,50.389,6.427,1.783,88.371
9656,2,429.500,50.000,2.257,1.128,90.000
9657,2,539.500,50.000,2.257,1.128,90.000
9658,2,706.500,50.000,2.257,1.128,90.000
9659,3,394.167,50.833,2.365,1.615,135.000
9660,7,493.929,52.214,4.154,2.146,98.350
9661,2,683.500,51.000,2.257,1.128,90.000
9662,7,753.214,53.071,4.154,2.146,8.350
9663,1,490.500,53.500,1.128,1.128,0.000
9664,1,546.500,53.500,1.128,1.128,0.000
9665,3,690.500,53.500,3.385,1.128,0.000
9666,1,699.500,53.500,1.128,1.128,0.000
9667,1,173.500,54.500,1.128,1.128,0.000
9668,15,499.167,56.967,7.570,2.523,78.275
9669,1,627.500,54.500,1.128,1.128,0.000
9670,2,710.000,54.500,2.257,1.128,0.000
9671,3,714.167,54.833,2.365,1.615,135.000
9672,15,733.633,59.233,6.751,2.829,86.586
9673,51,175.461,66.186,16.975,3.825,94.066
9674,1,549.500,57.500,1.128,1.128,0.000
9675,5,714.300,59.100,3.732,1.706,84.848
9676,2,710.000,59.500,2.257,1.128,0.000
9677,2,503.000,61.500,2.257,1.128,0.000
9678,1,530.500,61.500,1.128,1.128,0.000
9679,1,579.500,61.500,1.128,1.128,0.000
9680,1,171.500,62.500,1.128,1.128,0.000
9681,13,746.192,67.885,9.135,1.812,84.232
9682,35,754.671,67.157,8.776,5.078,146.915
9683,10,724.300,66.000,4.111,3.097,90.000
9684,10,729.700,66.000,4.111,3.097,90.000
9685,1,515.500,67.500,1.128,1.128,0.000
9686,24,200.250,70.292,6.431,4.752,172.639
9687,2,719.000,70.500,2.257,1.128,0.000
9688,27,723.648,74.907,9.647,3.563,95.337
9689,6,708.000,76.500,3.385,2.257,90.000
9690,1,371.500,77.500,1.128,1.128,0.000
9691,2,719.000,77.500,2.257,1.128,0.000
9692,1,515.500,78.500,1.128,1.128,0.000
9693,4,703.000,79.000,2.257,2.257,0.000
9694,6,176.000,81.500,3.385,2.257,90.000
9695,2,683.500,82.000,2.257,1.128,90.000
9696,16,716.688,84.875,7.369,2.765,115.018
9697,45,723.411,89.100,15.493,3.698,98.147
9698,79,190.297,85.842,12.133,8.290,11.449
9699,4,708.000,86.500,4.514,1.128,0.000
9700,16,671.000,89.000,9.027,2.257,0.000
9701,8,714.000,90.750,4.501,2.263,21.355
9702,4,720.000,90.000,2.257,2.257,0.000
9703,2,370.500,93.000,2.257,1.128,90.000
9704,5,717.700,93.100,3.144,2.025,18.435
9705,1,706.500,93.500,1.128,1.128,0.000
9706,1,470.500,94.500,1.128,1.128,0.000
9707,2,655.500,95.000,2.257,1.128,90.000
9708,19,692.026,98.763,10.787,2.243,90.976
9709,17,19.265,99.794,6.475,3.343,86.382
9710,22,663.000,99.955,5.545,5.052,0.000
9711,4,658.250,100.750,3.192,1.596,71.565
9712,6,433.833,101.833,3.489,2.190,45.000
9713,4,519.500,101.250,2.734,1.863,0.000
9714,1,42.500,101.500,1.128,1.128,0.000
9715,1,418.500,101.500,1.128,1.128,0.000
9716,1,474.500,101.500,1.128,1.128,0.000
9717,2,647.000,102.500,2.257,1.128,0.000
9718,4,334.000,106.000,2.257,2.257,0.000
9719,346,648.043,119.249,28.768,15.314,15.575
9720,5,693.100,108.700,3.144,2.025,71.565
9721,4,465.750,109.250,3.192,1.596,18.435
9722,1,626.500,109.500,1.128,1.128,0.000
9723,2,679.000,109.500,2.257,1.128,0.000
9724,1,445.500,110.500,1.128,1.128,0.000
9725,2,533.500,111.000,2.257,1.128,90.000
9726,18,575.333,111.889,8.150,2.812,155.363
9727,1,683.500,110.500,1.128,1.128,0.000
9728,8,689.875,113.375,4.242,2.401,66.801
9729,1,450.500,112.500,1.128,1.128,0.000
9730,10,619.500,114.400,5.653,2.252,19.237
9731,4,302.000,116.000,2.257,2.257,0.000
9732,4,679.000,117.000,2.257,2.257,0.000
9733,1,282.500,117.500,1.128,1.128,0.000
9734,1,686.500,117.500,1.128,1.128,0.000
9735,2,343.000,118.500,2.257,1.128,0.000
9736,2,386.000,118.500,2.257,1.128,0.000
9737,21,10.690,122.357,5.328,5.018,69.699
9738,8,583.000,122.000,4.514,2.257,90.000
9739,8,679.000,120.500,9.027,1.128,0.000
9740,2,555.500,122.000,2.257,1.128,90.000
9741,26,617.500,123.115,7.296,4.537,10.013
9742,5,625.700,123.900,3.144,2.025,161.565
9743,1,258.500,125.500,1.128,1.128,0.000
9744,2,380.000,125.500,2.257,1.128,0.000
9745,10,535.100,128.300,6.405,1.988,115.901
9746,2,559.000,125.500,2.257,1.128,0.000
9747,1,422.500,126.500,1.128,1.128,0.000
9748,3,628.500,126.500,3.385,1.128,0.000
9749,14,667.357,127.429,5.443,3.275,7.161
9750,2,679.000,126.500,2.257,1.128,0.000
9751,6,682.167,130.000,3.718,2.055,90.000
9752,22,673.591,135.000,8.484,3.302,90.000
9753,13,650.192,136.115,9.135,1.812,95.768
9754,1,395.500,133.500,1.128,1.128,0.000
9755,7,539.357,134.786,3.507,2.542,149.527
9756,86,626.291,141.174,16.616,6.590,90.348
9757,2,655.000,133.500,2.257,1.128,0.000
9758,2,679.000,133.500,2.257,1.128,0.000
9759,3,335.833,134.833,2.365,1.615,45.000
9760,2,575.000,134.500,2.257,1.128,0.000
9761,12,615.417,135.750,5.179,2.950,175.163
9762,8,660.375,135.375,3.538,2.879,45.000
9763,3,516.500,136.500,3.385,1.128,0.000
9764,1,522.500,139.500,1.128,1.128,0.000
9765,11,616.591,140.045,6.073,2.306,167.859
9766,6,71.000,141.167,3.718,2.055,0.000
9767,1,611.500,140.500,1.128,1.128,0.000
9768,1,571.500,141.500,1.128,1.128,0.000
9769,1,578.500,141.500,1.128,1.128,0.000
9770,1,2.500,142.500,1.128,1.128,0.000
9771,3,91.500,143.500,3.385,1.128,90.000
9772,2,647.500,143.000,2.257,1.128,90.000
9773,100,72.310,152.240,16.925,7.523,51.736
9774,3,355.833,145.167,2.365,1.615,135.000
9775,3,336.833,147.833,2.365,1.615,45.000
9776,77,356.214,150.630,20.718,4.732,2.442
9777,3,650.500,148.500,3.385,1.128,90.000
9778,1,179.500,149.500,1.128,1.128,0.000
9779,1,186.500,149.500,1.128,1.128,0.000
9780,2,602.000,149.500,2.257,1.128,0.000
9781,1,338.500,150.500,1.128,1.128,0.000
9782,2,370.500,151.000,2.257,1.128,90.000
9783,1,443.500,150.500,1.128,1.128,0.000
9784,2,540.000,150.500,2.257,1.128,0.000
9785,1,571.500,150.500,1.128,1.128,0.000
9786,8,1.750,154.000,3.254,3.130,90.000
9787,1,80.500,152.500,1.128,1.128,0.000
9788,2,563.500,153.000,2.257,1.128,90.000
9789,4,351.500,153.750,2.734,1.863,0.000
9790,2,595.500,154.000,2.257,1.128,90.000
9791,4,578.000,155.000,2.257,2.257,0.000
9792,2,355.500,157.000,2.257,1.128,90.000
9793,4,383.000,157.000,2.257,2.257,0.000
9794,1,539.500,156.500,1.128,1.128,0.000
9795,4,551.000,157.000,2.257,2.257,0.000
9796,1,450.500,157.500,1.128,1.128,0.000
9797,1,563.500,157.500,1.128,1.128,0.000
9798,21,434.833,162.643,7.558,3.538,79.084
9799,3,514.167,158.833,2.365,1.615,135.000
9800,2,522.000,158.500,2.257,1.128,0.000
9801,3,237.500,161.500,3.385,1.128,90.000
9802,32,563.250,165.375,8.084,5.040,92.128
9803,2,440.500,162.000,2.257,1.128,90.000
9804,328,515.232,184.582,24.273,17.205,58.472
9805,1,179.500,163.500,1.128,1.128,0.000
9806,18,428.833,165.722,5.388,4.253,170.146
9807,18,623.444,166.167,6.151,3.726,65.027
9808,2,202.500,165.000,2.257,1.128,90.000
9809,21,374.405,166.405,5.625,4.753,171.609
9810,16,584.375,166.500,6.488,3.140,48.366
9811,2,186.000,165.500,2.257,1.128,0.000
9812,1,243.500,165.500,1.128,1.128,0.000
9813,3,329.500,165.500,3.385,1.128,0.000
9814,1,298.500,166.500,1.128,1.128,0.000
9815,2,420.000,166.500,2.257,1.128,0.000
9816,16,521.000,167.812,6.630,3.073,147.119
9817,10,531.300,170.000,6.418,1.984,90.000
9818,17,555.441,171.500,7.419,2.918,106.423
9819,133,574.959,175.643,16.887,10.028,80.449
9820,3,602.167,166.833,2.365,1.615,135.000
9821,4,610.250,167.250,3.192,1.596,108.435
9822,24,80.500,170.875,6.187,4.939,90.000
9823,4,535.000,170.000,2.257,2.257,0.000
9824,8,471.625,172.625,3.538,2.879,45.000
9825,16,602.500,174.812,7.243,2.813,76.592
9826,5,619.900,172.700,3.144,2.025,108.435
9827,2,104.500,173.000,2.257,1.128,90.000
9828,4,191.000,173.000,2.257,2.257,0.000
9829,29,378.672,178.224,9.804,3.766,112.070
9830,2,279.000,174.500,2.257,1.128,0.000
9831,2,506.000,174.500,2.257,1.128,0.000
9832,1,562.500,174.500,1.128,1.128,0.000
9833,3,612.500,174.500,3.385,1.128,0.000
9834,7,1.643,176.786,3.507,2.542,30.473
9835,4,195.750,176.500,2.734,1.863,90.000
9836,4,202.250,176.500,2.734,1.863,90.000
9837,14,503.000,178.000,8.502,2.097,166.362
9838,16,183.000,178.000,9.027,2.257,0.000
9839,2,363.500,178.000,2.257,1.128,90.000
9840,4,559.000,178.000,2.257,2.257,0.000
9841,9,595.944,179.722,5.229,2.191,94.731
9842,6,612.500,178.000,3.385,2.257,0.000
9843,12,39.833,180.417,4.314,3.542,145.278
9844,839,65.809,207.088,36.906,28.945,125.580
9845,2,90.500,181.000,2.257,1.128,90.000
9846,4,282.000,181.000,2.257,2.257,0.000
9847,6,567.000,181.167,3.718,2.055,0.000
9848,2,500.000,181.500,2.257,1.128,0.000
9849,1,555.500,181.500,1.128,1.128,0.000
9850,1,562.500,181.500,1.128,1.128,0.000
9851,3,612.500,181.500,3.385,1.128,0.000
9852,6,7.000,182.833,3.718,2.055,0.000
9853,8,34.125,184.125,5.110,1.993,98.677
9854,1,67.500,182.500,1.128,1.128,0.000
9855,2,87.000,182.500,2.257,1.128,0.000
9856,534,190.618,202.579,29.224,23.265,56.547
9857,2,268.000,182.500,2.257,1.128,0.000
9858,1,274.500,182.500,1.128,1.128,0.000
9859,3,442.167,182.833,2.365,1.615,135.000
9860,2,492.000,182.500,2.257,1.128,0.000
9861,8,601.625,183.375,3.538,2.879,135.000
9862,6,377.500,184.000,3.385,2.257,0.000
9863,12,614.167,186.000,5.199,2.939,90.000
9864,2,82.000,184.500,2.257,1.128,0.000
9865,1,475.500,185.500,1.128,1.128,0.000
9866,2,563.500,186.000,2.257,1.128,90.000
9867,23,482.457,189.196,6.950,4.214,57.028
9868,6,69.667,187.667,4.790,1.595,175.269
9869,3,114.500,188.500,3.385,1.128,90.000
9870,12,176.417,190.167,6.936,2.203,44.853
9871,1,274.500,187.500,1.128,1.128,0.000
9872,24,375.875,189.125,7.981,3.829,153.418
9873,2,492.000,187.500,2.257,1.128,0.000
9874,4,215.000,189.000,2.257,2.257,0.000
9875,26,223.346,191.308,9.089,3.642,8.531
9876,2,234.500,189.000,2.257,1.128,90.000
9877,2,83.000,189.500,2.257,1.128,0.000
9878,1,90.500,189.500,1.128,1.128,0.000
9879,2,498.000,189.500,2.257,1.128,0.000
