 ,Area,XM,YM,Major,Minor,Angle
582,38,803.026,174.553,9.274,5.217,144.181
583,22,942.045,171.545,10.789,2.596,48.544
584,47,955.011,171.202,8.257,7.247,129.835
585,154,294.026,178.656,16.608,11.807,77.589
586,63,308.722,173.770,9.674,8.292,1.973
587,41,343.695,172.646,9.329,5.596,50.523
588,63,414.516,178.135,10.923,7.344,129.839
589,56,557.196,173.875,8.709,8.187,23.509
590,81,634.549,179.130,18.568,5.554,73.904
591,82,736.037,177.341,14.563,7.169,31.623
592,45,746.878,175.367,14.597,3.925,104.299
593,38,763.026,172.342,11.742,4.121,32.174
594,87,796.052,182.661,17.985,6.159,113.667
595,35,838.214,174.500,11.234,3.967,96.773
596,35,905.643,172.871,10.934,4.076,146.083
597,34,1003.559,171.794,8.567,5.053,98.986
598,46,78.152,176.413,16.191,3.617,94.895
599,12,119.417,174.833,11.289,1.353,88.304
600,48,579.271,175.438,12.369,4.941,102.966
601,12,648.250,174.333,7.489,2.040,105.753
602,15,731.833,170.833,8.282,2.306,179.021
603,196,684.077,183.561,21.119,11.817,120.998
604,158,968.646,178.171,19.707,10.208,32.411
605,51,89.324,177.598,11.546,5.624,127.498
606,52,394.712,177.327,13.673,4.842,95.111
607,213,395.106,188.430,27.432,9.886,161.463
608,66,861.758,177.515,11.836,7.100,32.890
609,88,506.977,182.602,16.038,6.986,84.180
610,42,541.929,176.357,8.482,6.304,4.415
611,37,882.230,175.392,10.351,4.551,20.844
612,50,590.780,178.720,10.333,6.161,153.752
613,15,5.367,178.967,4.930,3.874,138.194
614,31,28.919,178.984,13.566,2.910,167.140
615,376,44.944,191.872,23.020,20.797,131.027
616,40,123.850,182.425,11.114,4.583,47.939
617,195,448.695,192.500,19.957,12.441,65.728
618,50,474.580,183.420,13.591,4.684,85.163
619,104,497.500,188.385,19.553,6.772,136.847
620,182,777.247,190.082,26.158,8.859,64.611
621,24,811.000,179.792,8.292,3.685,65.264
622,61,978.107,183.549,11.125,6.981,101.119
623,240,356.633,195.821,22.389,13.649,66.183
624,94,839.287,188.681,19.576,6.114,124.230
625,97,906.479,185.912,14.502,8.517,30.605
626,299,142.219,196.323,34.846,10.925,156.344
627,37,457.716,182.851,11.028,4.272,145.368
628,72,872.625,189.986,15.101,6.071,89.766
629,101,992.153,186.985,17.263,7.449,34.783
630,30,569.233,183.767,8.672,4.404,163.111
631,83,949.235,188.416,12.217,8.650,143.186
632,30,547.200,185.133,9.368,4.077,161.520
633,16,559.875,186.250,7.949,2.563,87.244
634,13,655.808,186.115,8.216,2.015,103.485
635,32,697.531,188.406,9.994,4.077,94.251
636,329,706.798,204.977,29.103,14.394,63.571
637,547,323.381,209.758,34.165,20.386,55.036
638,35,533.529,187.329,7.778,5.729,9.279
639,1182,772.013,210.387,60.549,24.855,2.966
640,14,17.000,187.214,8.001,2.228,81.825
641,174,201.115,199.632,22.409,9.886,64.479
642,72,421.597,190.458,17.865,5.131,151.347
643,18,438.389,186.167,5.529,4.145,133.054
644,38,574.368,193.105,9.963,4.856,88.850
645,11,583.864,188.864,7.579,1.848,98.825
646,50,856.660,187.460,13.658,4.661,172.678
647,20,7.450,188.750,6.774,3.759,113.033
648,185,666.754,203.857,23.667,9.953,90.271
649,76,548.776,194.105,16.907,5.724,155.969
650,29,12.603,193.190,13.131,2.812,81.329
651,29,434.948,192.052,9.147,4.037,109.127
652,38,883.000,191.053,8.568,5.647,3.239
653,20,218.300,192.000,8.729,2.917,63.214
654,49,244.398,193.969,12.190,5.118,89.432
655,24,565.333,191.625,8.648,3.533,134.258
656,115,927.517,199.648,15.110,9.690,94.320
657,38,257.632,197.868,12.567,3.850,95.741
658,20,264.250,193.450,8.806,2.892,91.707
659,47,517.606,198.798,14.624,4.092,59.463
660,142,638.049,200.085,23.533,7.683,155.009
661,172,832.291,207.488,17.725,12.355,169.461
662,28,72.429,201.036,12.776,2.790,82.778
663,149,278.534,206.923,15.953,11.892,171.521
664,95,378.679,202.405,18.613,6.499,111.138
665,257,482.920,210.710,20.005,16.357,134.894
666,82,650.390,196.744,18.524,5.636,171.921
667,41,723.427,197.110,8.715,5.990,109.026
668,11,830.773,194.227,5.581,2.510,101.827
669,65,994.685,200.192,13.426,6.164,14.460
670,28,792.357,195.214,13.701,2.602,171.662
671,29,883.638,198.776,10.087,3.661,27.420
672,342,226.184,217.228,28.340,15.365,122.348
673,97,684.387,204.510,12.531,9.856,78.456
674,30,757.933,200.767,8.897,4.293,55.012
675,35,551.357,201.757,14.108,3.159,161.278
676,37,100.986,204.041,13.084,3.601,110.425
677,159,134.179,209.972,21.603,9.371,129.255
678,282,421.121,216.301,20.953,17.136,49.274
679,74,526.730,205.176,11.773,8.003,74.365
680,27,533.722,203.389,10.118,3.398,81.067
681,137,945.361,205.259,13.933,12.520,174.916
682,28,182.393,203.143,8.771,4.064,46.750
683,80,401.575,201.912,18.265,5.577,5.917
684,355,92.925,217.520,30.635,14.754,125.030
685,22,27.636,202.909,9.640,2.906,34.531
686,26,210.615,205.192,10.120,3.271,88.346
687,46,236.109,205.630,11.231,5.215,124.893
688,387,297.208,225.420,25.509,19.316,138.007
689,88,368.989,208.955,14.225,7.876,115.575
690,20,456.500,204.500,8.657,2.942,90.000
691,15,602.567,202.567,7.097,2.691,45.000
692,138,887.558,209.174,19.415,9.050,63.793
693,31,963.016,204.113,12.308,3.207,11.520
694,191,14.065,214.919,17.281,14.073,34.917
695,84,59.286,211.405,12.638,8.463,27.709
696,12,264.250,206.667,7.542,2.026,115.460
697,79,551.880,211.285,11.766,8.549,32.375
698,68,865.176,210.309,19.664,4.403,14.253
699,59,902.415,211.229,10.704,7.018,143.655
700,27,413.056,207.722,11.576,2.970,167.054
701,105,984.138,216.957,17.592,7.600,49.016
702,16,1.312,214.438,7.588,2.685,103.754
703,454,127.775,230.687,26.078,22.167,129.253
704,122,182.377,215.148,19.907,7.803,4.452
705,141,446.472,216.883,17.043,10.534,21.711
706,52,585.692,210.904,12.535,5.282,14.914
707,55,968.300,217.536,14.315,4.892,109.577
708,48,892.188,216.021,10.120,6.039,93.938
709,41,562.305,213.110,21.542,2.423,7.659
710,289,264.348,229.382,22.357,16.459,64.999
711,264,518.515,227.299,20.131,16.697,146.855
712,36,69.694,214.500,12.961,3.536,174.141
713,317,472.519,235.945,24.768,16.296,87.038
714,86,1000.326,227.942,20.842,5.254,86.343
715,21,237.738,215.500,7.657,3.492,178.829
716,34,345.706,217.265,7.885,5.491,29.341
717,73,533.801,220.212,10.778,8.623,15.950
718,47,590.245,218.883,11.340,5.277,12.845
719,21,872.786,217.548,9.451,2.829,152.235
720,63,920.024,223.579,12.893,6.222,87.418
721,44,37.136,221.705,9.637,5.813,122.258
722,45,363.811,219.633,8.269,6.929,122.208
723,165,374.361,229.870,18.831,11.156,28.981
724,53,580.632,222.349,17.390,3.880,141.769
725,152,649.961,229.224,22.145,8.739,81.283
726,148,941.534,229.426,18.814,10.016,85.205
727,24,26.625,219.542,7.233,4.225,104.068
728,11,512.227,221.500,10.547,1.328,83.725
729,37,561.257,217.284,16.242,2.901,176.508
730,195,679.838,233.582,19.998,12.415,90.043
731,40,716.000,223.300,9.355,5.444,90.000
732,16,834.438,218.875,7.253,2.809,95.565
733,169,867.766,230.222,18.807,11.441,90.236
734,92,958.261,223.011,11.728,9.988,143.605
735,184,63.647,230.821,18.869,12.416,35.185
736,22,354.864,220.909,8.038,3.485,23.640
737,58,166.259,223.948,12.241,6.033,6.729
738,65,602.992,226.331,12.282,6.738,94.376
739,51,563.775,224.951,12.967,5.008,171.471
740,33,665.045,228.167,9.746,4.311,116.112
741,174,811.132,236.466,17.977,12.324,146.822
742,53,459.066,229.538,10.252,6.582,45.691
743,27,657.352,228.648,10.232,3.360,102.908
744,11,212.682,223.773,8.197,1.709,174.435
745,57,904.798,226.184,20.256,3.583,173.983
746,289,81.542,242.766,25.380,14.499,67.726
747,15,152.633,224.767,10.309,1.853,179.327
748,94,185.160,230.330,16.961,7.056,159.395
749,66,571.682,236.833,14.333,5.863,63.415
750,79,691.082,239.032,27.455,3.664,91.911
751,107,700.930,232.042,15.450,8.818,70.062
752,81,841.562,235.994,19.956,5.168,52.917
753,41,992.890,230.695,11.366,4.593,71.645
754,29,5.466,231.569,8.995,4.105,21.925
755,149,357.849,240.742,17.199,11.030,111.143
756,22,883.045,230.727,8.680,3.227,60.544
757,49,976.173,233.276,9.515,6.557,89.649
758,292,223.589,242.435,24.262,15.324,163.039
759,31,343.726,233.274,10.264,3.846,164.859
760,84,413.869,235.905,13.379,7.994,176.280
761,261,419.837,251.082,23.836,13.942,37.363
762,10,553.100,231.400,9.413,1.353,177.203
763,30,891.867,233.633,6.772,5.640,10.093
764,14,927.000,232.214,6.561,2.717,156.462
765,58,955.638,234.259,12.128,6.089,166.653
766,59,185.229,239.144,11.744,6.396,151.146
767,113,614.907,240.863,12.938,11.120,98.797
768,132,639.280,244.152,18.045,9.314,105.388
769,381,719.576,252.605,33.445,14.505,155.772
770,44,831.318,235.364,10.161,5.514,148.388
771,37,901.041,237.095,8.068,5.839,80.675
772,254,925.862,249.689,34.077,9.490,131.200
773,71,992.923,241.993,16.482,5.485,163.317
774,33,32.439,240.318,11.386,3.690,77.079
775,28,398.571,235.929,10.473,3.404,159.594
776,32,556.062,235.938,7.244,5.624,168.997
777,17,628.088,237.441,6.650,3.255,54.814
778,116,596.353,243.293,14.322,10.312,40.722
779,67,967.306,244.157,10.183,8.378,67.483
780,20,198.400,239.550,6.072,4.194,104.173
781,94,284.851,243.819,14.371,8.328,31.477
782,66,776.652,241.000,13.199,6.367,58.062
783,45,7.122,240.522,8.944,6.406,8.156
784,18,492.611,238.556,6.996,3.276,2.741
785,235,662.309,250.177,20.998,14.250,28.725
786,95,764.184,244.374,16.292,7.424,143.454
787,45,848.767,243.856,10.785,5.312,108.957
788,197,888.079,247.865,17.241,14.548,115.775
789,325,26.718,252.872,39.652,10.436,20.121
790,17,151.676,242.088,6.018,3.597,68.561
791,146,443.363,247.267,14.208,13.083,154.489
792,41,522.939,241.110,12.138,4.301,5.102
793,66,745.061,243.924,11.801,7.121,54.350
794,30,163.733,241.067,9.602,3.978,1.185
795,23,327.543,243.804,8.907,3.288,88.288
796,198,338.540,249.460,17.054,14.782,20.859
797,50,393.940,242.100,11.369,5.600,175.780
798,70,56.829,248.957,11.554,7.714,65.889
799,38,107.079,246.579,10.905,4.437,71.811
800,115,503.874,251.213,15.540,9.422,113.722
801,47,540.287,246.904,15.537,3.852,77.635
802,92,551.978,249.022,18.032,6.496,69.017
803,17,791.912,244.147,5.935,3.647,91.363
804,16,947.438,242.500,6.464,3.152,170.947
805,21,492.690,243.071,7.857,3.403,150.893
806,169,139.228,254.257,23.361,9.211,71.166
807,22,181.455,245.591,8.178,3.425,169.975
808,212,195.123,258.071,23.783,11.349,66.159
809,26,317.500,248.615,8.877,3.729,3.980
810,100,563.940,252.930,13.903,9.158,5.229
811,87,803.810,251.477,16.092,6.884,18.089
812,26,821.769,249.077,7.809,4.239,12.275
813,98,475.265,254.520,23.790,5.245,1.294
814,36,518.056,248.639,11.883,3.857,173.526
815,21,995.357,248.976,6.330,4.224,139.855
816,817,125.757,273.708,42.372,24.550,179.408
817,76,243.000,262.697,17.696,5.468,117.396
818,20,248.700,251.650,7.488,3.401,71.136
819,105,269.014,254.157,13.976,9.565,168.199
820,119,300.735,253.525,15.077,10.050,136.210
821,97,371.675,262.696,17.770,6.950,82.513
822,24,389.292,249.875,8.045,3.798,170.227
823,22,495.000,253.500,12.412,2.257,90.000
824,37,611.149,253.068,7.345,6.414,128.986
825,29,860.845,249.983,9.738,3.792,163.673
826,34,167.794,254.618,9.824,4.407,92.752
827,15,730.700,250.833,6.969,2.740,6.258
828,84,833.595,256.440,12.500,8.556,151.731
829,238,171.676,266.563,24.253,12.495,44.704
830,82,752.280,257.854,12.515,8.342,34.329
831,13,872.038,254.115,5.272,3.140,115.077
832,38,901.842,255.342,9.745,4.965,143.136
833,97,988.954,261.799,14.247,8.669,60.443
834,59,385.551,258.720,9.997,7.514,82.422
835,23,586.413,256.196,6.457,4.535,80.265
836,71,593.655,259.711,10.646,8.491,35.250
837,79,960.335,257.728,14.498,6.938,1.948
838,19,972.395,255.658,5.425,4.459,94.468
839,133,53.598,266.462,20.607,8.218,54.462
840,87,257.351,263.718,14.392,7.697,107.467
841,33,355.136,257.348,9.028,4.654,162.481
842,90,633.589,264.500,18.153,6.313,76.564
843,87,806.431,259.431,14.590,7.592,16.714
844,32,315.625,257.688,8.484,4.802,14.982
845,17,363.324,257.618,6.364,3.401,73.554
846,76,863.118,263.026,12.293,7.871,99.803
847,16,36.000,260.000,7.164,2.844,100.724
848,16,228.000,260.000,7.004,2.908,90.000
849,35,465.929,260.271,9.149,4.871,22.050
850,48,554.958,265.271,16.429,3.720,90.749
851,226,573.142,274.442,19.487,14.767,75.800
852,69,661.804,265.790,12.912,6.804,55.955
853,13,791.115,258.885,4.699,3.522,93.756
854,18,911.333,261.278,6.758,3.391,70.511
855,21,917.119,261.071,9.215,2.902,93.344
856,18,436.833,261.111,8.421,2.721,131.226
857,46,542.413,261.783,15.433,3.795,150.864
858,26,899.962,262.115,10.260,3.226,126.329
859,33,1.379,265.379,14.151,2.969,90.758
860,54,823.000,266.111,10.182,6.752,112.361
861,42,28.071,263.595,14.171,3.774,155.265
862,81,293.475,264.278,17.128,6.021,1.552
863,43,378.942,266.872,13.148,4.164,96.271
864,95,845.226,266.026,12.368,9.780,43.860
865,112,875.723,268.223,14.765,9.658,55.492
866,964,511.853,283.554,47.568,25.803,160.163
867,49,417.235,267.908,10.130,6.159,115.799
868,66,706.455,268.136,11.620,7.232,36.239
869,89,80.893,266.882,14.831,7.641,164.843
870,101,617.074,267.817,20.219,6.360,1.388
871,20,644.000,264.200,6.962,3.658,0.000
872,24,38.583,269.417,7.254,4.213,58.114
873,73,227.952,269.925,16.235,5.725,171.357
874,253,430.915,279.800,24.942,12.915,50.574
875,40,460.200,268.725,9.656,5.274,48.359
876,35,470.586,269.557,10.889,4.093,73.137
877,21,729.167,266.595,7.692,3.476,130.034
878,68,950.250,270.750,11.194,7.735,51.911
879,64,23.562,270.422,13.415,6.074,156.761
880,46,353.087,272.391,9.628,6.083,116.308
881,75,907.407,271.927,13.419,7.116,33.640
882,182,328.720,276.181,17.798,13.020,22.927
883,19,537.868,269.079,7.697,3.143,162.379
884,14,671.143,269.214,5.945,2.998,60.436
885,89,990.174,275.073,16.659,6.802,29.483
886,21,279.643,270.024,8.132,3.288,26.569
887,32,786.000,270.000,13.925,2.926,169.722
888,536,394.901,293.588,29.826,22.882,32.380
889,197,648.693,284.734,19.009,13.195,147.932
890,692,93.266,294.582,52.191,16.882,159.898
891,267,276.994,287.837,24.364,13.953,59.236
892,23,363.978,272.935,7.024,4.169,177.439
893,216,684.153,285.380,24.249,11.341,138.068
894,137,203.748,278.223,18.597,9.380,29.272
895,17,391.618,274.206,5.600,3.865,115.418
896,34,617.853,274.765,12.726,3.402,155.730
897,17,890.029,272.853,6.259,3.458,29.641
898,15,977.767,273.167,5.942,3.214,178.461
899,27,267.981,276.167,9.164,3.751,109.549
900,34,541.441,275.206,13.339,3.245,160.750
901,62,716.323,278.677,9.707,8.133,110.219
902,18,779.000,274.667,8.171,2.805,166.105
903,49,831.439,277.214,12.687,4.918,18.841
904,67,919.381,281.933,17.866,4.775,85.631
905,14,604.000,274.643,8.338,2.138,0.000
906,29,4.293,278.293,10.525,3.508,137.170
907,300,229.327,296.173,26.388,14.475,85.007
908,191,293.688,296.406,22.483,10.816,69.546
909,26,346.923,281.731,11.526,2.872,109.861
910,54,455.167,279.481,10.844,6.340,175.798
911,222,860.820,296.441,29.325,9.639,75.216
912,89,894.107,287.669,16.733,6.772,68.041
913,18,20.722,277.556,8.633,2.655,170.577
914,20,84.750,277.600,7.507,3.392,162.661
915,190,252.026,287.832,19.142,12.638,106.898
916,23,598.500,278.543,9.626,3.042,151.898
917,17,958.265,279.147,6.266,3.454,31.245
918,24,847.417,286.625,13.268,2.303,83.090
919,125,363.772,285.924,13.282,11.982,166.466
920,36,704.556,284.222,8.003,5.727,106.473
921,34,854.235,285.412,11.155,3.881,80.864
922,141,13.351,291.812,17.472,10.275,41.748
923,41,53.744,282.451,12.728,4.101,158.454
924,31,414.113,288.403,11.381,3.468,74.617
925,93,839.285,288.995,14.539,8.145,89.100
926,23,946.630,283.543,9.599,3.051,91.000
927,23,977.978,280.978,10.280,2.849,170.006
928,33,336.864,285.197,9.542,4.403,55.114
929,10,376.300,283.800,6.477,1.966,107.962
930,256,461.680,292.242,23.468,13.889,11.310
931,86,723.791,291.860,14.825,7.386,72.890
932,352,798.943,293.940,24.500,18.293,164.540
933,21,882.833,283.357,9.145,2.924,162.164
934,48,936.792,287.708,14.558,4.198,115.931
935,117,45.483,289.543,20.798,7.163,152.129
936,30,170.500,284.267,8.912,4.286,37.054
937,55,553.955,287.082,11.994,5.838,13.941
938,33,608.682,284.682,9.955,4.221,17.258
939,29,620.569,286.155,7.289,5.065,99.935
940,44,761.295,286.705,13.028,4.300,32.387
941,504,159.962,309.187,29.236,21.949,114.324
942,160,179.012,294.775,15.969,12.757,93.511
943,118,311.966,291.517,15.191,9.891,29.727
944,191,743.338,293.060,16.934,14.361,36.041
945,711,956.091,304.905,44.157,20.501,11.188
946,28,219.321,286.393,8.220,4.337,20.741
947,28,6.714,288.321,8.750,4.074,148.035
948,20,441.200,290.550,8.444,3.016,107.299
949,71,632.162,291.035,12.071,7.489,25.173
950,31,989.597,289.371,9.728,4.058,17.919
951,10,329.200,290.300,5.897,2.159,73.732
952,29,32.707,291.810,6.960,5.305,104.765
953,37,137.689,295.257,8.454,5.572,99.827
954,44,203.091,293.159,9.117,6.145,52.910
955,110,213.355,300.373,18.733,7.476,76.557
956,29,481.431,291.638,8.221,4.491,62.817
957,129,580.058,296.516,14.764,11.125,170.652
958,79,564.386,296.918,10.863,9.259,91.107
959,336,618.765,305.470,31.845,13.434,142.380
960,586,708.358,318.155,39.605,18.839,85.551
961,115,900.300,300.361,17.431,8.400,64.912
962,39,334.346,298.038,12.964,3.830,99.324
963,36,756.389,295.389,12.831,3.572,16.333
964,156,772.859,302.481,21.150,9.391,127.880
965,187,669.147,304.971,18.469,12.892,153.358
966,55,926.391,297.136,9.562,7.323,88.190
967,74,39.216,299.297,16.145,5.836,173.788
968,31,341.532,299.242,9.252,4.266,74.299
969,318,835.928,319.242,21.043,19.241,128.862
970,35,914.300,297.843,8.780,5.076,171.410
971,27,123.648,297.315,7.827,4.392,5.511
972,26,23.654,300.423,8.046,4.114,77.832
973,16,298.250,300.000,7.656,2.661,74.949
974,123,322.508,305.939,15.483,10.115,70.414
975,142,356.986,305.373,16.951,10.666,35.555
976,300,414.577,312.233,32.294,11.828,36.443
977,27,686.130,302.093,10.341,3.325,88.347
978,18,877.833,300.000,6.105,3.754,90.000
979,37,650.851,300.068,13.992,3.367,178.707
980,127,468.957,308.579,22.382,7.225,29.940
981,59,492.890,302.720,12.171,6.172,171.004
982,235,52.730,313.760,25.631,11.674,44.649
983,183,252.746,313.839,26.555,8.774,82.593
984,20,313.650,301.800,7.959,3.199,25.363
985,49,85.316,303.827,9.967,6.259,25.066
986,157,196.678,309.322,21.253,9.406,33.178
987,42,243.190,307.786,16.558,3.230,83.946
988,145,305.741,312.231,14.956,12.344,101.264
989,31,549.210,302.661,10.421,3.788,3.909
990,36,757.500,304.833,9.183,4.991,29.157
991,22,12.227,306.273,8.566,3.270,25.621
992,27,996.648,307.167,9.017,3.813,38.117
993,69,37.978,307.355,12.239,7.178,9.039
994,16,72.938,305.250,6.212,3.279,163.768
995,45,265.589,308.567,11.110,5.157,98.820
996,35,430.814,307.557,8.843,5.039,105.772
997,81,908.660,313.759,17.121,6.024,126.089
998,51,3.147,311.775,10.079,6.443,73.743
999,28,588.036,307.357,7.336,4.860,167.644
1000,29,791.948,307.362,7.275,5.076,165.122
1001,46,442.196,308.674,9.493,6.170,169.098
1002,92,558.315,314.761,17.738,6.604,39.329
1003,78,741.436,309.167,16.188,6.135,159.248
1004,24,381.625,310.375,6.951,4.396,47.956
1005,233,134.659,325.594,28.438,10.432,71.782
1006,23,496.109,310.543,7.079,4.137,95.801
1007,24,102.208,314.875,9.557,3.197,64.730
1008,35,820.871,313.586,11.612,3.838,56.228
1009,74,579.932,317.338,12.685,7.428,109.441
1010,53,888.821,315.104,12.423,5.432,42.047
1011,78,16.538,317.128,11.851,8.380,30.757
1012,15,287.433,312.833,6.886,2.774,128.963
1013,42,769.571,314.286,11.009,4.858,176.678
1014,100,520.100,318.740,14.315,8.895,118.739
1015,40,736.400,314.125,14.310,3.559,20.359
1016,18,95.611,314.111,5.351,4.283,94.920
1017,72,124.875,318.042,9.794,9.360,56.469
1018,12,230.917,314.083,4.769,3.204,130.982
1019,38,346.605,315.316,10.130,4.776,152.984
1020,40,365.850,319.225,11.880,4.287,91.876
1021,63,503.849,319.770,14.383,5.577,81.630
1022,369,800.874,329.167,34.458,13.635,150.696
1023,24,878.708,313.708,11.186,2.732,3.937
1024,266,934.053,333.617,23.878,14.184,82.440
1025,42,436.214,315.476,12.883,4.151,169.259
1026,131,659.927,319.553,19.186,8.694,26.847
1027,15,896.100,318.167,8.508,2.245,73.444
1028,28,943.071,317.500,6.488,5.495,120.797
1029,14,270.286,316.214,5.888,3.027,13.264
1030,128,207.430,322.906,15.379,10.597,4.625
1031,45,332.900,318.722,13.240,4.327,165.749
1032,161,639.885,330.612,22.046,9.299,73.867
1033,53,225.670,323.330,12.253,5.507,111.037
1034,183,359.320,329.189,24.371,9.561,165.595
1035,110,319.409,328.927,17.282,8.104,135.991
1036,25,414.420,322.100,7.640,4.166,124.941
1037,13,431.423,321.346,4.922,3.363,68.027
1038,82,481.976,321.951,25.425,4.106,170.982
1039,37,267.338,322.527,11.831,3.982,164.323
1040,120,385.550,327.342,13.247,11.533,128.811
1041,36,610.444,323.500,7.000,6.548,105.749
1042,72,733.389,325.569,10.743,8.533,40.790
1043,121,879.194,328.426,17.917,8.599,15.815
1044,30,32.800,325.400,6.440,5.931,68.745
1045,206,83.578,328.519,22.992,11.408,173.750
1046,36,331.917,326.222,7.986,5.739,108.324
1047,76,538.487,325.539,14.606,6.625,159.353
1048,176,572.136,334.812,15.570,14.393,146.890
1049,43,589.291,326.430,11.760,4.655,119.335
1050,20,598.900,326.150,7.097,3.588,69.330
1051,57,680.447,327.044,11.040,6.574,109.207
1052,27,688.796,325.759,9.464,3.633,110.468
1053,95,905.321,330.068,13.247,9.131,78.594
1054,40,23.625,325.575,9.434,5.399,53.239
1055,109,112.390,327.307,22.589,6.144,157.689
1056,51,177.598,327.814,10.710,6.063,67.915
1057,42,963.976,325.714,8.979,5.955,55.510
1058,232,423.086,335.078,20.194,14.627,17.934
1059,26,858.962,326.077,10.044,3.296,16.281
1060,43,293.523,329.407,12.194,4.490,31.299
1061,11,552.500,329.136,6.596,2.123,102.516
1062,31,558.242,330.403,10.050,3.928,74.865
1063,190,259.800,341.774,18.796,12.871,59.956
1064,22,424.682,330.682,9.787,2.862,92.365
1065,22,450.227,330.000,6.464,4.334,125.893
1066,64,470.672,336.922,18.685,4.361,71.240
1067,161,32.009,338.817,20.075,10.211,38.821
1068,32,52.625,332.906,8.568,4.755,136.316
1069,39,220.885,334.577,13.335,3.724,114.687
1070,45,300.544,334.411,9.584,5.978,110.151
1071,140,494.979,336.257,14.572,12.233,12.946
1072,59,606.873,334.178,9.519,7.892,67.969
1073,67,669.754,333.022,14.850,5.745,147.065
1074,23,994.761,335.500,7.434,3.939,50.704
1075,20,1001.700,332.000,6.791,3.750,90.000
1076,98,108.306,339.592,15.054,8.289,128.957
1077,36,312.139,337.583,13.638,3.361,89.856
1078,12,862.583,332.000,4.736,3.226,78.240
1079,34,203.235,334.765,12.511,3.460,20.317
1080,40,739.750,335.025,8.357,6.094,136.395
1081,25,64.740,336.740,7.953,4.002,69.696
1082,33,759.803,336.500,11.134,3.774,64.041
1083,39,967.603,336.295,9.985,4.973,91.670
1084,18,231.056,334.000,6.674,3.434,152.478
1085,10,339.400,332.700,8.265,1.540,4.924
1086,16,644.000,333.250,8.074,2.523,0.000
1087,114,277.447,344.132,14.533,9.987,74.467
1088,62,457.710,343.387,15.959,4.947,73.892
1089,101,727.292,341.272,12.531,10.262,13.404
1090,80,779.263,335.650,23.080,4.413,2.072
1091,37,832.257,338.311,9.542,4.937,80.324
1092,45,148.211,339.633,8.402,6.820,68.155
1093,74,173.000,339.743,11.613,8.113,2.611
1094,61,445.795,338.762,14.645,5.303,165.756
1095,104,547.298,340.067,14.710,9.002,156.486
1096,30,662.600,337.400,11.647,3.280,161.958
1097,14,2.429,337.071,6.775,2.631,31.219
1098,241,348.820,343.512,30.541,10.047,169.046
1099,93,622.134,341.349,17.499,6.767,173.240
1100,22,891.091,336.864,9.087,3.082,4.380
1101,27,959.833,342.241,11.525,2.983,95.874
1102,56,10.679,341.286,12.982,5.492,149.846
1103,38,160.053,344.763,11.495,4.209,116.910
1104,30,230.067,341.633,9.995,3.822,104.319
1105,51,526.343,343.951,13.237,4.906,81.650
1106,104,592.635,345.308,13.641,9.707,170.528
1107,87,748.592,344.190,11.430,9.691,174.879
1108,81,795.438,344.735,16.621,6.205,46.241
1109,55,860.318,341.609,22.399,3.126,10.083
1110,33,880.106,341.348,8.200,5.124,96.707
1111,82,977.976,345.512,11.360,9.191,1.394
1112,20,510.200,339.050,8.610,2.958,170.103
1113,33,51.985,340.409,11.786,3.565,172.483
1114,55,89.045,345.482,9.275,7.550,52.850
1115,29,395.603,342.052,10.888,3.391,139.360
1116,80,188.262,346.075,11.844,8.600,40.008
1117,35,915.643,342.614,8.621,5.169,131.033
1118,54,72.463,344.815,20.283,3.390,10.121
1119,45,385.011,347.633,12.941,4.427,156.787
1120,18,99.444,344.500,6.698,3.422,143.110
1121,29,506.948,345.155,7.686,4.804,30.769
1122,30,781.367,345.200,8.140,4.692,16.972
1123,19,836.868,346.553,11.065,2.186,59.963
1124,25,891.220,345.460,9.705,3.280,66.191
1125,22,299.364,344.136,12.177,2.300,9.754
1126,37,482.824,346.338,7.472,6.305,35.463
1127,13,606.885,344.115,6.994,2.367,153.061
1128,45,51.500,346.567,11.078,5.172,170.974
1129,16,441.562,344.812,7.407,2.750,22.664
1130,26,563.500,347.154,7.519,4.403,132.721
1131,50,869.660,347.780,10.918,5.831,20.981
1132,28,324.000,347.750,6.686,5.332,147.544
1133,31,411.790,346.726,10.242,3.854,165.069
1134,28,650.857,346.464,8.481,4.204,21.701
1135,11,943.773,346.864,5.747,2.437,89.839
1136,53,14.594,349.123,15.329,4.402,178.725
1137,20,632.100,349.000,8.739,2.914,171.245
1138,17,884.324,349.324,7.515,2.880,22.248
1139,18,535.111,349.222,8.425,2.720,162.065
1140,15,661.700,348.700,9.713,1.966,9.026
1141,15,231.500,350.100,10.526,1.814,1.098
1142,274,1001.372,143.259,68.898,5.064,94.282
1143,447,1000.010,146.466,81.679,6.968,93.963
1144,639,998.738,151.517,96.983,8.389,93.868
1145,816,997.013,154.156,105.291,9.868,93.703
1146,917,995.057,154.742,107.574,10.854,94.032
1147,1022,993.395,155.630,109.614,11.871,94.332
1148,1017,990.795,153.961,109.722,11.802,93.395
1149,1015,987.930,152.219,110.272,11.720,92.622
1150,997,985.227,150.067,110.497,11.488,91.808
1151,1007,982.981,148.046,110.206,11.634,90.786
1152,1029,980.437,145.945,109.709,11.942,89.356
1153,1033,978.261,145.188,110.435,11.910,88.466
1154,1045,976.323,143.674,109.944,12.102,87.867
1155,1032,974.070,142.610,109.396,12.011,86.699
1156,1042,971.409,142.244,109.901,12.072,85.764
