 ,Area,XM,YM,Major,Minor,Angle
580,40,537.700,271.100,10.433,4.882,10.392
581,142,174.070,277.577,17.180,10.524,37.030
582,80,97.250,278.188,16.056,6.344,130.696
583,94,13.330,280.064,18.621,6.427,176.860
584,160,56.875,286.969,50.900,4.002,174.458
585,265,281.432,295.402,28.685,11.763,21.543
586,145,258.459,298.279,15.679,11.775,82.634
587,30,340.300,297.100,10.274,3.718,179.098
588,173,943.090,159.460,50.725,4.342,87.586
589,348,942.178,152.043,71.115,6.231,87.042
590,543,941.561,145.868,90.419,7.646,87.223
591,749,940.503,142.902,99.667,9.568,87.297
592,947,939.044,139.801,105.070,11.476,86.522
593,1081,937.235,138.400,109.095,12.616,85.633
594,1132,935.230,139.352,110.879,12.999,85.943
595,1118,932.981,142.027,110.701,12.859,87.068
596,1102,930.696,144.765,109.673,12.794,88.366
597,1072,928.637,147.521,108.051,12.632,89.669
598,1048,927.034,150.126,106.133,12.573,91.228
599,1072,924.998,152.575,106.810,12.779,92.882
600,1047,922.778,154.680,106.377,12.532,94.129
601,1065,920.735,155.905,107.417,12.624,95.258
602,1077,918.883,156.990,108.157,12.679,96.646
603,1070,916.739,157.636,107.843,12.633,98.052
604,1040,914.494,158.363,106.004,12.492,98.975
605,1020,912.483,158.181,105.674,12.290,99.809
606,998,910.196,157.258,104.542,12.155,100.660
607,1018,907.484,156.299,105.280,12.311,100.845
608,1018,904.574,153.621,105.330,12.306,100.502
609,1031,901.996,150.902,106.519,12.324,100.166
610,1035,899.245,147.662,106.917,12.326,99.435
611,1023,896.474,144.437,105.926,12.297,98.216
612,962,894.104,140.624,104.097,11.767,96.794
613,929,892.034,137.051,102.689,11.519,95.129
614,923,889.747,133.111,102.509,11.464,93.030
615,953,887.729,129.453,104.164,11.649,90.824
616,996,886.080,125.829,105.489,12.022,88.559
617,1021,884.595,123.062,106.394,12.219,86.227
618,1021,882.976,120.613,106.480,12.209,84.127
619,977,881.306,118.980,104.211,11.937,82.087
620,944,879.833,117.940,102.686,11.705,80.486
621,940,877.909,117.432,101.980,11.736,78.698
622,976,875.413,118.334,104.137,11.933,77.432
623,1003,873.017,119.478,106.110,12.035,76.643
624,1024,870.513,122.095,106.663,12.224,76.305
625,1003,867.628,125.405,106.927,11.943,76.517
626,972,864.611,129.429,104.977,11.789,77.237
627,943,862.039,134.063,103.002,11.657,78.453
628,911,859.644,138.950,102.079,11.363,80.345
629,934,857.236,143.854,102.406,11.613,82.490
630,973,855.283,149.116,104.844,11.816,84.852
631,1000,853.730,154.502,106.672,11.936,87.308
632,985,852.616,159.202,106.274,11.801,90.327
633,1013,851.616,164.047,106.606,12.099,93.516
634,996,850.736,167.971,105.477,12.023,96.443
635,925,850.130,170.754,102.068,11.539,99.505
636,898,849.164,173.016,101.177,11.301,102.367
637,937,847.710,173.822,102.645,11.623,104.754
638,969,845.817,173.690,103.620,11.907,106.687
639,989,843.639,172.760,105.101,11.981,108.074
640,992,840.979,170.702,105.237,12.002,109.208
641,972,837.647,167.533,104.346,11.860,109.398
642,940,834.310,163.617,102.495,11.677,108.934
643,889,830.873,158.558,100.998,11.207,108.059
644,925,827.419,153.069,102.050,11.541,105.973
645,958,824.242,146.837,103.805,11.751,103.199
646,999,821.755,140.458,105.423,12.065,100.182
647,996,819.787,133.947,106.178,11.944,96.826
648,988,818.283,127.518,105.555,11.918,93.218
649,965,817.529,121.920,103.872,11.829,89.906
650,908,816.988,116.945,102.157,11.317,86.147
651,945,816.550,113.326,102.683,11.718,82.347
652,941,816.009,109.979,102.835,11.651,78.858
653,950,815.279,107.954,103.905,11.641,75.926
654,966,814.106,107.386,104.587,11.760,73.357
655,979,812.245,107.846,104.949,11.877,71.148
656,929,810.005,109.411,102.850,11.501,69.742
657,901,807.259,112.305,101.529,11.299,69.145
658,897,803.955,116.213,101.469,11.256,69.079
659,932,800.168,121.409,103.562,11.458,69.818
660,960,796.354,127.800,105.729,11.561,71.289
661,982,793.156,134.476,107.145,11.669,73.591
662,1000,790.284,141.936,107.751,11.816,76.547
663,989,788.110,149.848,106.640,11.808,79.971
664,954,786.688,157.282,105.045,11.563,83.625
665,930,785.969,164.178,103.296,11.463,87.418
666,955,785.645,170.963,104.155,11.674,91.142
667,954,785.486,176.603,104.704,11.601,94.606
668,988,785.797,181.707,106.304,11.834,98.176
669,981,785.961,185.388,105.888,11.796,101.825
670,972,785.793,187.878,105.469,11.734,105.294
671,939,785.359,189.267,103.715,11.527,108.286
672,917,784.068,189.204,102.425,11.399,110.720
673,889,781.984,187.738,101.143,11.191,112.465
674,891,779.104,185.273,101.091,11.222,113.303
675,882,775.686,181.642,101.677,11.045,113.284
676,909,771.885,176.573,103.336,11.200,112.384
677,896,768.066,170.638,103.018,11.074,110.555
678,882,764.399,164.057,102.399,10.967,107.875
679,865,761.606,156.962,101.368,10.865,104.859
680,833,759.154,149.189,100.225,10.582,101.227
681,871,757.289,141.696,100.875,10.994,97.401
682,891,756.344,134.324,102.384,11.080,93.404
683,865,756.042,127.782,102.188,10.778,89.759
684,883,755.892,122.097,102.067,11.015,85.679
685,871,756.235,117.096,101.406,10.936,81.887
686,870,756.349,113.702,100.940,10.974,78.410
687,857,756.151,111.596,101.292,10.773,74.922
688,861,755.263,110.920,102.145,10.732,71.980
689,856,754.077,111.022,103.080,10.573,69.698
690,16,746.500,118.000,13.955,1.460,70.636
691,862,751.792,112.903,103.912,10.562,68.025
692,878,748.639,116.092,103.664,10.784,67.154
693,839,745.443,120.207,102.543,10.418,67.376
694,806,741.919,125.644,101.485,10.112,68.427
695,813,738.347,131.860,101.941,10.154,70.280
696,834,734.903,138.963,103.177,10.292,72.580
697,896,731.819,146.924,104.799,10.886,75.433
698,908,729.537,155.254,106.149,10.891,78.683
699,966,727.948,163.230,107.312,11.461,82.348
700,937,727.203,171.040,106.106,11.244,86.141
701,904,727.056,178.021,104.868,10.976,89.815
702,872,727.622,184.894,102.776,10.803,93.887
703,850,728.252,190.489,102.656,10.542,97.647
704,16,722.000,180.500,14.706,1.385,95.735
705,856,728.824,194.711,103.252,10.556,101.186
706,894,728.990,197.536,104.450,10.898,104.617
707,894,728.780,199.164,104.975,10.843,107.941
708,897,727.950,199.653,105.024,10.875,110.664
709,860,726.100,198.344,103.999,10.529,112.954
710,845,723.507,195.979,103.386,10.406,114.286
711,826,720.363,192.613,103.046,10.206,114.558
712,835,716.425,187.813,103.927,10.230,113.856
713,865,712.485,182.091,104.955,10.494,111.958
714,875,708.813,175.444,105.701,10.540,109.509
715,873,705.502,168.067,105.955,10.491,106.311
716,865,702.918,160.180,105.619,10.428,102.680
717,853,701.117,152.104,105.251,10.319,98.914
718,836,700.010,144.529,104.640,10.172,95.009
719,834,699.496,137.844,104.593,10.153,90.877
720,861,699.578,131.425,104.838,10.457,86.815
721,848,699.981,125.757,105.228,10.261,83.109
722,849,700.268,121.733,104.773,10.317,79.392
723,839,700.394,119.008,104.425,10.230,75.864
724,839,699.869,117.869,104.411,10.231,72.814
725,853,698.705,117.584,104.862,10.357,70.136
726,868,696.631,118.940,106.115,10.415,68.160
727,880,693.938,121.401,107.102,10.462,67.100
728,900,690.820,124.842,107.600,10.650,67.048
729,884,687.269,129.956,107.336,10.486,67.861
730,867,683.649,136.139,106.728,10.343,69.662
731,849,680.504,142.949,105.499,10.246,72.220
732,863,677.631,150.420,106.058,10.360,75.231
733,866,675.360,158.089,106.285,10.374,78.623
734,925,673.544,166.365,108.144,10.891,82.110
735,926,672.765,174.178,108.980,10.819,85.830
736,937,672.719,181.761,109.064,10.939,89.784
737,947,672.980,187.856,108.691,11.093,93.632
738,918,673.756,193.398,107.681,10.855,97.667
739,887,674.433,197.331,106.981,10.557,101.727
740,880,674.739,200.331,106.509,10.520,105.466
741,913,674.308,201.774,107.501,10.814,108.834
742,924,673.146,201.857,108.517,10.841,111.599
743,933,671.061,200.337,109.065,10.892,113.723
744,929,668.267,197.836,108.865,10.865,114.927
745,920,664.672,193.780,108.534,10.793,115.027
746,913,660.901,188.801,108.071,10.756,114.054
747,908,656.933,182.633,108.434,10.662,112.054
748,937,653.056,175.406,109.461,10.899,109.124
749,929,649.762,167.530,109.274,10.825,105.667
750,932,647.236,159.098,109.597,10.828,101.870
751,932,645.580,151.387,110.089,10.779,97.858
752,943,644.727,143.556,109.546,10.960,93.840
753,928,644.682,136.709,109.815,10.760,89.748
754,930,644.708,130.455,109.897,10.775,85.758
755,912,645.265,125.061,109.000,10.653,81.708
756,920,645.651,120.815,109.445,10.703,77.947
757,930,645.658,118.441,109.143,10.849,74.456
758,916,645.083,117.545,108.524,10.747,71.317
759,911,643.848,117.756,108.988,10.643,69.081
760,915,641.689,119.193,108.718,10.716,67.486
761,925,638.806,121.961,109.124,10.793,66.809
762,920,635.442,125.815,110.072,10.642,67.046
763,930,631.778,130.920,110.234,10.742,68.382
764,933,628.288,137.192,110.888,10.713,70.411
765,941,625.117,143.885,110.650,10.828,73.343
766,936,622.417,151.900,110.454,10.790,76.563
767,930,620.637,159.653,110.222,10.743,80.310
768,947,619.414,167.381,110.169,10.945,84.309
769,938,618.901,175.039,109.844,10.873,88.339
770,950,618.901,180.654,109.835,11.013,92.357
771,945,619.352,186.648,110.107,10.928,96.237
772,944,619.836,191.112,109.985,10.928,100.367
773,942,620.378,194.167,109.996,10.904,104.202
774,937,620.384,196.298,109.984,10.847,107.823
775,929,619.576,196.670,109.810,10.772,111.014
776,944,617.743,195.464,109.860,10.941,113.468
777,947,614.935,193.235,109.806,10.981,114.999
778,943,611.417,189.742,110.033,10.912,115.273
779,947,607.689,185.086,110.822,10.880,114.498
780,942,603.485,178.935,110.840,10.821,112.740
781,940,599.685,172.101,110.844,10.798,110.065
782,950,596.538,164.738,110.821,10.915,106.972
783,928,593.831,156.444,110.626,10.681,103.187
784,927,591.953,148.400,110.737,10.659,98.985
785,914,590.951,140.268,110.081,10.572,94.841
786,900,590.559,132.231,109.655,10.450,90.776
787,913,590.712,126.604,109.359,10.630,86.346
788,914,591.299,121.174,109.921,10.587,82.504
789,913,591.779,116.869,109.696,10.597,78.589
790,915,591.967,114.018,108.522,10.735,75.164
791,916,591.653,112.287,109.648,10.637,71.661
792,901,590.613,111.984,108.452,10.578,69.107
793,912,588.865,112.921,108.171,10.735,67.263
794,916,586.128,115.386,109.431,10.658,66.369
795,921,582.653,119.885,109.196,10.739,66.605
796,935,579.072,124.986,109.880,10.834,67.891
797,927,575.576,130.665,109.497,10.779,69.867
798,945,572.243,137.807,110.428,10.896,72.630
799,928,569.508,144.928,110.624,10.681,75.877
800,926,567.370,152.737,110.474,10.672,79.525
801,930,566.119,160.630,109.753,10.789,83.489
802,934,565.544,167.681,110.059,10.805,87.583
803,919,565.685,174.373,110.075,10.630,91.843
804,914,566.096,180.571,110.149,10.565,96.001
805,917,566.739,185.413,110.022,10.612,100.117
806,921,567.169,188.657,109.991,10.661,104.163
807,927,567.021,190.414,109.981,10.732,107.852
808,919,566.153,190.994,109.934,10.644,111.158
809,927,564.688,190.203,110.186,10.712,113.725
810,930,561.890,187.796,110.245,10.741,115.298
811,926,558.567,184.427,110.501,10.670,115.722
812,924,554.636,179.531,110.592,10.638,115.034
813,931,550.496,173.607,110.646,10.713,113.244
814,922,546.439,166.555,110.842,10.591,110.453
815,924,543.127,158.803,110.752,10.623,107.134
816,929,540.433,150.754,110.808,10.675,103.242
817,918,538.531,142.454,110.516,10.576,99.222
818,928,537.634,134.225,110.626,10.681,95.080
819,899,537.285,126.903,110.571,10.352,90.938
820,917,537.545,120.093,110.320,10.583,86.595
821,911,538.193,114.882,109.975,10.547,82.370
822,912,538.745,110.443,109.838,10.572,78.365
823,904,539.014,107.729,109.628,10.499,74.719
824,906,538.754,106.372,109.885,10.498,71.407
825,918,537.808,106.127,109.985,10.627,68.727
826,916,535.925,107.265,110.140,10.589,66.944
827,915,533.248,109.763,110.050,10.586,65.976
828,912,529.889,113.509,110.243,10.533,66.142
829,913,526.236,118.628,110.220,10.547,67.324
830,924,522.759,124.284,110.331,10.663,69.337
831,928,519.309,131.772,110.630,10.680,72.144
832,917,516.575,139.111,110.565,10.560,75.488
833,917,514.633,146.933,110.468,10.569,79.287
834,930,513.233,155.110,110.843,10.683,83.341
835,915,512.745,162.689,109.978,10.593,87.393
836,905,512.794,169.156,110.130,10.463,91.711
837,930,513.304,175.405,110.845,10.683,95.848
838,918,514.002,180.224,110.088,10.617,100.024
839,916,514.584,183.560,110.127,10.590,104.010
840,931,514.674,185.770,110.027,10.774,107.770
841,919,513.893,186.016,110.048,10.633,111.131
842,924,512.352,185.440,110.353,10.661,113.701
843,919,509.757,183.257,110.025,10.635,115.499
844,931,506.325,179.763,110.382,10.739,115.988
845,922,502.345,174.791,110.323,10.641,115.292
846,927,498.236,168.954,110.860,10.647,113.461
847,931,494.471,162.132,110.646,10.713,110.741
848,919,491.093,154.393,110.333,10.605,107.412
849,920,488.364,146.327,110.786,10.573,103.619
850,916,486.531,137.805,110.778,10.528,99.458
851,906,485.554,129.956,110.467,10.443,95.305
852,892,485.238,121.885,110.428,10.285,90.896
853,920,485.542,115.609,110.100,10.639,86.784
854,912,486.269,109.743,110.046,10.552,82.703
855,920,486.827,105.992,109.989,10.650,78.768
856,917,487.119,102.996,109.702,10.643,74.923
857,910,486.899,101.388,109.741,10.558,71.545
858,913,485.863,101.256,109.918,10.576,68.879
859,916,484.183,101.943,109.664,10.635,66.954
860,910,481.554,104.544,110.362,10.499,65.973
861,919,478.262,108.319,110.356,10.603,66.156
862,927,474.609,113.372,111.331,10.602,67.261
863,924,471.096,119.219,110.390,10.657,69.246
864,920,467.700,126.089,110.747,10.577,71.960
865,922,464.932,133.661,110.296,10.643,75.364
866,923,462.914,141.343,110.349,10.650,79.111
867,925,461.595,149.518,110.757,10.634,83.119
868,922,461.035,157.400,110.710,10.604,87.267
869,931,461.226,164.080,110.545,10.723,91.454
870,941,461.675,169.743,110.554,10.837,95.622
871,928,462.361,174.506,110.437,10.699,99.877
872,927,462.985,178.241,110.259,10.705,103.928
873,923,462.979,180.167,110.013,10.682,107.766
874,919,462.526,181.006,109.901,10.647,111.119
875,934,460.956,180.268,110.504,10.762,113.732
876,924,458.344,178.116,110.304,10.666,115.442
877,928,455.120,174.683,110.129,10.729,115.895
878,930,451.225,170.215,110.403,10.725,115.330
879,926,447.112,164.262,110.604,10.660,113.590
880,913,443.045,156.960,110.438,10.526,110.891
881,912,439.586,149.296,110.403,10.518,107.595
882,914,436.953,141.183,110.420,10.539,103.776
883,924,435.195,132.719,110.650,10.632,99.676
884,921,434.099,124.712,110.586,10.604,95.401
885,893,433.883,116.272,110.063,10.330,91.369
886,906,434.190,110.230,110.328,10.456,86.959
887,911,434.804,104.679,110.303,10.516,82.783
888,904,435.428,100.262,109.948,10.469,78.829
889,909,435.870,97.320,110.347,10.489,75.023
890,904,435.684,95.617,109.727,10.490,71.702
891,910,434.724,95.423,109.490,10.582,68.900
892,917,433.093,96.591,110.172,10.598,66.977
893,909,430.402,98.850,109.886,10.533,65.991
894,913,427.176,102.568,110.399,10.530,66.025
895,904,423.897,107.064,109.890,10.474,67.151
896,916,420.129,113.238,110.389,10.565,69.092
897,922,416.624,120.415,110.811,10.594,71.836
898,917,413.945,127.738,110.796,10.538,75.156
899,914,411.721,135.733,110.726,10.510,78.908
900,923,410.462,143.748,110.548,10.631,82.897
901,912,409.941,151.140,110.528,10.506,87.143
902,909,409.958,157.947,110.365,10.487,91.354
903,925,410.564,164.430,110.918,10.618,95.591
904,920,411.348,169.234,110.168,10.633,99.852
905,923,411.879,172.915,110.211,10.663,103.873
906,916,412.056,174.718,110.413,10.563,107.710
907,919,411.473,175.585,110.290,10.609,111.107
908,919,409.865,174.849,109.728,10.664,113.880
909,923,407.465,172.638,110.548,10.631,115.508
910,925,404.099,169.271,110.558,10.653,116.096
911,919,400.154,164.583,110.383,10.600,115.458
912,925,396.104,158.541,110.601,10.649,113.657
913,923,392.134,151.591,110.786,10.608,111.068
914,923,388.639,143.959,110.430,10.642,107.698
915,928,386.039,135.656,110.862,10.658,103.935
916,911,384.044,127.231,110.408,10.506,99.779
917,918,383.035,118.880,110.486,10.579,95.624
918,918,382.793,111.132,110.317,10.595,91.352
919,899,383.074,104.636,110.120,10.395,87.135
920,915,383.735,99.052,109.934,10.597,82.951
921,906,384.519,94.419,109.815,10.504,78.874
922,912,384.990,91.249,110.162,10.541,75.064
923,909,384.908,89.545,110.032,10.519,71.633
924,908,384.079,89.227,109.684,10.540,68.862
925,905,382.258,90.440,109.956,10.480,66.817
926,921,379.842,92.667,110.144,10.647,65.857
927,914,376.573,96.512,110.341,10.547,65.805
928,920,373.071,101.333,110.375,10.613,66.808
929,911,369.428,107.275,110.701,10.478,68.747
930,914,366.194,113.964,110.267,10.554,71.524
931,923,363.192,122.004,110.673,10.619,74.847
932,918,361.105,129.755,110.999,10.530,78.486
933,925,359.761,137.744,110.502,10.658,82.543
934,928,359.167,145.460,111.344,10.612,86.719
935,924,359.294,152.821,111.477,10.553,91.046
936,922,359.866,159.226,110.996,10.576,95.202
937,927,360.608,163.898,110.350,10.696,99.371
938,923,361.446,167.919,110.569,10.629,103.470
939,914,361.660,170.089,110.218,10.559,107.284
940,928,361.129,170.753,110.440,10.699,110.799
941,925,359.825,170.435,110.267,10.681,113.577
942,919,357.377,168.146,110.276,10.611,115.473
943,922,354.152,165.097,110.550,10.619,116.090
944,923,350.313,160.365,110.417,10.643,115.574
945,918,346.191,154.468,110.452,10.582,113.898
946,924,342.282,147.682,110.659,10.632,111.321
947,914,338.776,140.042,110.555,10.526,108.079
948,921,336.091,131.627,110.259,10.635,104.345
949,911,334.082,123.396,110.354,10.511,100.248
950,908,333.008,115.074,110.789,10.435,95.996
951,909,332.684,107.290,110.964,10.430,91.832
952,925,332.944,100.802,110.626,10.646,87.494
953,905,333.627,94.736,110.135,10.462,83.372
954,913,334.420,89.856,109.892,10.578,79.348
955,905,334.950,86.524,109.839,10.491,75.406
956,913,334.999,84.645,110.230,10.546,72.017
957,899,334.351,84.102,109.057,10.496,69.038
958,909,332.577,85.419,109.887,10.532,66.955
959,907,330.245,87.554,110.140,10.485,65.776
960,911,327.250,90.833,110.328,10.513,65.654
961,919,323.512,95.918,110.435,10.595,66.545
962,909,319.933,101.801,110.067,10.515,68.332
963,910,316.586,108.601,110.374,10.497,70.992
964,917,313.540,116.439,110.489,10.567,74.245
965,914,311.452,124.384,110.356,10.545,77.891
966,915,310.018,132.563,110.258,10.566,81.969
967,914,309.338,140.212,110.691,10.513,86.097
968,908,309.558,146.812,111.021,10.413,90.216
969,919,309.974,153.720,110.409,10.598,94.527
970,907,310.684,159.152,110.270,10.473,98.796
971,918,311.578,163.069,110.116,10.615,102.893
972,931,311.898,165.534,110.729,10.705,106.849
973,917,311.394,166.257,110.127,10.602,110.419
974,922,310.363,166.085,110.359,10.637,113.325
975,925,308.055,164.282,110.354,10.672,115.282
976,925,304.924,161.076,110.555,10.653,116.190
977,928,301.249,156.878,110.745,10.669,115.741
978,928,297.078,151.009,110.843,10.660,114.239
979,919,292.979,143.894,110.334,10.605,111.749
980,927,289.463,136.403,111.163,10.618,108.574
981,925,286.457,127.985,111.026,10.608,104.905
982,926,284.383,119.376,110.963,10.625,100.978
983,932,283.333,111.560,110.708,10.719,96.593
984,913,282.800,103.688,110.842,10.488,92.516
985,913,283.068,95.944,110.274,10.542,88.423
986,904,283.616,90.835,109.967,10.467,84.037
987,914,284.345,85.700,110.192,10.561,79.930
988,917,285.042,81.970,110.108,10.604,76.053
989,913,285.178,79.963,110.082,10.560,72.524
990,914,284.493,79.371,109.782,10.600,69.431
991,912,283.000,80.117,109.558,10.599,67.150
992,904,280.801,81.897,110.054,10.459,65.743
993,915,277.662,85.449,110.656,10.528,65.464
994,926,274.143,90.106,110.742,10.647,66.191
995,909,270.503,95.700,110.433,10.480,67.887
996,926,267.137,102.298,110.556,10.664,70.508
997,921,264.028,109.935,110.776,10.586,73.530
998,921,261.635,117.865,110.504,10.612,77.197
999,923,260.047,126.011,111.221,10.566,81.152
1000,934,259.249,134.131,110.985,10.715,85.345
1001,913,259.114,140.925,110.912,10.481,89.317
1002,932,259.602,147.869,110.498,10.739,93.745
1003,918,260.361,153.747,110.336,10.593,97.901
1004,927,261.131,157.840,110.732,10.659,102.068
1005,911,261.679,160.823,110.213,10.524,106.021
1006,921,261.460,162.034,110.161,10.645,109.722
1007,920,260.366,161.799,110.432,10.607,112.819
1008,922,258.305,160.155,110.521,10.622,115.014
1009,935,255.225,157.006,110.575,10.766,116.143
1010,920,251.791,153.191,110.790,10.573,115.861
1011,922,247.685,147.585,110.882,10.587,114.646
1012,925,243.448,140.711,110.713,10.638,112.345
1013,921,239.770,133.143,110.766,10.587,109.308
1014,906,236.796,125.028,110.320,10.456,105.642
1015,919,234.466,116.602,110.912,10.550,101.766
1016,923,233.150,108.285,110.931,10.594,97.509
1017,936,232.552,100.037,110.589,10.776,93.285
1018,926,232.684,92.435,110.335,10.686,89.212
1019,911,233.269,86.340,110.226,10.523,84.975
1020,915,234.101,81.240,109.880,10.603,80.814
1021,910,234.678,77.767,110.171,10.517,76.886
1022,918,235.009,75.011,109.510,10.673,73.216
1023,915,234.418,74.241,110.323,10.560,70.032
1024,917,233.189,74.577,109.894,10.624,67.456
1025,925,230.974,76.421,110.277,10.680,66.000
1026,927,227.966,79.588,110.360,10.695,65.458
1027,922,224.548,83.723,110.093,10.663,65.902
1028,925,220.815,89.436,110.668,10.642,67.478
1029,921,217.218,96.046,110.783,10.585,69.735
1030,935,214.022,103.299,110.624,10.761,72.823
1031,920,211.501,111.135,110.745,10.577,76.442
1032,923,209.608,119.436,110.505,10.635,80.282
1033,924,208.568,127.636,110.607,10.637,84.402
1034,921,208.463,134.547,110.327,10.629,88.392
1035,919,208.774,141.966,110.342,10.604,92.750
1036,932,209.446,147.480,110.305,10.758,97.088
1037,926,210.311,151.787,110.419,10.678,101.234
1038,929,210.892,155.122,110.269,10.727,105.257
1039,919,210.677,156.518,110.151,10.623,108.936
1040,925,209.979,156.754,110.479,10.660,112.203
1041,919,208.007,155.613,110.136,10.624,114.663
1042,936,205.002,152.670,110.654,10.770,115.904
1043,928,201.606,148.891,110.438,10.699,116.143
1044,921,197.365,143.483,110.477,10.614,115.081
1045,929,193.301,137.133,110.584,10.696,112.922
1046,920,189.632,129.823,110.343,10.616,110.059
1047,915,186.249,121.811,110.591,10.534,106.575
1048,914,183.730,113.142,110.197,10.561,102.612
1049,918,182.041,104.538,110.406,10.587,98.479
1050,927,181.186,96.404,111.135,10.620,94.302
1051,933,181.010,89.516,110.599,10.741,90.376
1052,923,181.568,82.280,110.580,10.628,85.900
1053,927,182.147,76.743,110.329,10.698,81.795
1054,923,182.834,72.487,110.336,10.651,77.733
1055,924,183.098,69.658,110.064,10.689,74.027
1056,928,182.833,68.218,110.226,10.719,70.738
1057,922,181.662,68.445,110.217,10.651,67.997
1058,926,179.679,69.731,110.201,10.699,66.189
1059,919,176.786,72.658,110.172,10.621,65.366
1060,920,173.370,76.670,110.077,10.641,65.614
1061,929,169.578,82.055,110.427,10.711,66.834
1062,939,165.856,88.485,110.671,10.803,69.113
1063,920,162.467,95.815,110.348,10.615,72.018
1064,934,159.722,103.611,110.526,10.760,75.419
1065,934,157.621,111.818,110.801,10.733,79.276
1066,915,156.448,119.697,110.483,10.545,83.320
1067,938,155.866,127.535,110.356,10.822,87.479
1068,935,156.115,133.987,110.340,10.789,91.692
1069,931,156.677,140.355,110.639,10.714,95.977
1070,925,157.452,145.383,110.124,10.695,100.143
1071,933,158.036,148.807,110.359,10.764,104.229
1072,936,158.098,150.739,110.515,10.784,108.103
1073,924,157.425,151.263,110.172,10.678,111.521
1074,937,155.792,150.299,110.641,10.783,114.191
1075,929,153.131,147.898,110.513,10.703,115.759
1076,932,149.723,144.245,110.537,10.735,116.205
1077,933,145.519,139.154,110.527,10.748,115.531
1078,926,141.210,132.684,110.369,10.682,113.625
1079,933,137.270,125.556,110.721,10.729,110.898
1080,931,133.661,117.542,110.614,10.716,107.495
1081,933,130.931,109.144,110.690,10.732,103.700
1082,927,129.029,100.293,110.529,10.679,99.597
1083,931,127.880,92.306,110.735,10.705,95.470
1084,942,127.558,84.674,110.616,10.843,91.166
1085,922,127.730,77.120,110.273,10.646,87.094
1086,925,128.288,71.441,110.454,10.663,82.922
1087,922,128.772,67.192,110.501,10.624,78.755
1088,924,129.334,63.392,110.039,10.691,74.984
1089,944,129.163,61.713,110.660,10.862,71.479
1090,928,128.154,61.434,110.313,10.711,68.529
1091,922,126.289,62.523,109.999,10.672,66.367
1092,929,123.557,64.916,110.375,10.717,65.357
1093,937,120.187,68.611,110.064,10.839,65.271
1094,927,116.386,73.814,110.299,10.701,66.356
1095,940,112.570,79.706,110.465,10.835,68.230
1096,934,109.021,86.671,110.709,10.742,70.951
1097,934,105.846,94.653,110.911,10.722,74.243
1098,936,103.513,102.667,110.792,10.757,78.003
1099,935,101.860,110.811,110.678,10.756,81.985
1100,938,101.023,119.431,110.499,10.808,86.096
1101,936,100.895,126.382,110.585,10.777,90.393
1102,925,101.365,132.127,110.321,10.676,94.511
1103,944,102.030,137.678,110.477,10.880,98.623
1104,927,102.582,141.683,109.895,10.740,102.890
1105,931,102.790,144.011,110.159,10.761,106.813
1106,935,102.298,144.718,109.776,10.845,110.444
1107,932,100.871,144.381,110.017,10.786,113.434
1108,929,98.496,142.376,109.907,10.762,115.548
1109,938,95.216,139.065,110.692,10.789,116.335
1110,934,91.227,134.521,110.293,10.782,116.015
1111,942,86.906,128.593,110.558,10.849,114.494
1112,938,82.740,121.660,110.681,10.790,111.988
1113,937,78.758,113.593,110.822,10.765,108.846
1114,935,75.697,105.272,110.591,10.765,105.135
1115,939,73.236,96.240,110.965,10.774,101.245
1116,938,71.772,88.022,111.044,10.755,97.057
1117,938,71.002,79.704,110.733,10.785,92.942
1118,928,71.010,72.636,110.693,10.674,88.886
1119,942,71.254,65.652,110.320,10.872,84.643
1120,950,71.740,60.626,110.615,10.935,80.586
1121,946,72.099,56.552,110.633,10.887,76.652
1122,944,72.046,54.271,110.383,10.889,72.970
1123,933,71.336,53.271,110.037,10.796,69.671
1124,945,69.690,53.794,110.579,10.881,67.187
1125,936,67.284,55.554,110.077,10.827,65.659
1126,936,63.919,58.881,110.171,10.817,65.200
1127,946,60.175,63.235,110.574,10.893,65.834
1128,947,56.329,68.707,110.595,10.902,67.450
1129,947,52.446,75.322,110.721,10.890,69.940
1130,952,48.859,83.086,110.943,10.926,72.993
1131,951,46.121,90.855,110.706,10.938,76.589
1132,951,44.164,98.657,110.553,10.953,80.509
1133,948,42.926,106.730,110.360,10.937,84.582
1134,980,42.413,113.828,110.333,11.309,88.541
1135,946,42.512,120.729,110.394,10.911,92.757
1136,957,42.984,126.620,110.401,11.037,96.994
1137,951,43.496,130.865,110.661,10.942,101.147
1138,949,43.708,133.771,110.440,10.941,105.185
1139,953,43.351,135.192,110.457,10.985,108.888
1140,946,42.240,135.164,109.936,10.956,112.126
