 ,Area,XM,YM,Major,Minor,Angle
1,2,9.500,26.000,2.257,1.128,90.000
2,989,883.315,101.830,104.548,12.045,82.100
3,5,401.300,272.900,3.144,2.025,18.435
4,11,762.955,277.227,6.327,2.214,93.058
5,2,260.500,282.000,2.257,1.128,90.000
6,1,9.500,26.500,1.128,1.128,0.000
7,944,881.833,100.940,102.686,11.705,80.486
8,5,401.300,272.900,3.144,2.025,18.435
9,11,762.955,277.227,6.327,2.214,93.058
10,2,260.500,282.000,2.257,1.128,90.000
11,940,879.909,100.432,101.980,11.736,78.698
12,5,401.300,272.900,3.144,2.025,18.435
13,11,762.955,277.227,6.327,2.214,93.058
14,2,260.500,282.000,2.257,1.128,90.000
15,2,9.500,26.000,2.257,1.128,90.000
16,976,877.413,101.334,104.137,11.933,77.432
17,1,172.500,144.500,1.128,1.128,0.000
18,5,401.300,272.900,3.144,2.025,18.435
19,11,762.955,277.227,6.327,2.214,93.058
20,2,260.500,282.000,2.257,1.128,90.000
21,1014,875.012,102.480,106.289,12.147,76.648
22,1,172.500,144.500,1.128,1.128,0.000
23,5,401.300,272.900,3.144,2.025,18.435
24,12,762.833,277.250,5.905,2.587,92.424
25,1,260.500,282.500,1.128,1.128,0.000
26,2,9.500,26.000,2.257,1.128,90.000
27,1030,872.493,105.134,106.942,12.263,76.301
28,5,401.300,272.900,3.144,2.025,18.435
29,11,762.955,277.227,6.327,2.214,93.058
30,1014,869.625,108.337,107.093,12.056,76.509
31,4,401.000,273.000,2.257,2.257,0.000
32,11,762.955,277.227,6.327,2.214,93.058
33,986,866.597,112.362,105.400,11.911,77.238
34,4,401.000,273.000,2.257,2.257,0.000
35,11,762.955,277.227,6.327,2.214,93.058
36,2,260.500,282.000,2.257,1.128,90.000
37,1,9.500,26.500,1.128,1.128,0.000
38,943,864.039,117.063,103.002,11.657,78.453
39,5,401.300,272.900,3.144,2.025,18.435
40,13,762.731,277.038,6.077,2.724,99.692
41,2,260.500,282.000,2.257,1.128,90.000
42,911,861.644,121.950,102.079,11.363,80.345
43,1,172.500,144.500,1.128,1.128,0.000
44,5,401.300,272.900,3.144,2.025,18.435
45,11,762.955,277.227,6.327,2.214,93.058
46,1,260.500,282.500,1.128,1.128,0.000
47,2,9.500,26.000,2.257,1.128,90.000
48,934,859.236,126.854,102.406,11.613,82.490
49,1,172.500,144.500,1.128,1.128,0.000
50,5,401.300,272.900,3.144,2.025,18.435
51,11,762.955,277.227,6.327,2.214,93.058
52,1,260.500,282.500,1.128,1.128,0.000
53,973,857.283,132.116,104.844,11.816,84.852
54,1,172.500,144.500,1.128,1.128,0.000
55,4,401.000,273.000,2.257,2.257,0.000
56,13,762.731,277.038,6.077,2.724,99.692
57,2,260.500,282.000,2.257,1.128,90.000
58,1007,855.744,137.441,106.779,12.008,87.293
59,5,401.300,272.900,3.144,2.025,18.435
60,11,762.955,277.227,6.327,2.214,93.058
61,2,260.500,282.000,2.257,1.128,90.000
62,995,854.583,142.455,106.782,11.864,90.230
63,4,401.000,273.000,2.257,2.257,0.000
64,12,762.833,277.083,6.187,2.469,97.804
65,1,260.500,281.500,1.128,1.128,0.000
66,1013,853.616,147.047,106.606,12.099,93.516
67,5,401.300,272.900,3.144,2.025,18.435
68,13,762.731,277.038,6.077,2.724,99.692
69,1,260.500,282.500,1.128,1.128,0.000
70,1008,852.726,150.913,105.668,12.146,96.483
71,5,401.300,272.900,3.144,2.025,18.435
72,13,762.731,277.038,6.077,2.724,99.692
73,2,260.500,282.000,2.257,1.128,90.000
74,1,9.500,26.500,1.128,1.128,0.000
75,932,852.138,153.786,102.137,11.618,99.484
76,5,401.300,272.900,3.144,2.025,18.435
77,11,762.955,277.227,6.327,2.214,93.058
78,2,260.500,282.000,2.257,1.128,90.000
79,911,851.178,155.987,101.697,11.406,102.361
80,5,401.300,272.900,3.144,2.025,18.435
81,11,762.955,277.227,6.327,2.214,93.058
82,2,260.500,282.000,2.257,1.128,90.000
83,2,9.500,26.000,2.257,1.128,90.000
84,937,849.710,156.822,102.645,11.623,104.754
85,5,401.300,272.900,3.144,2.025,18.435
86,12,762.833,277.083,6.187,2.469,97.804
87,2,260.500,282.000,2.257,1.128,90.000
88,2,10.000,26.500,2.257,1.128,0.000
89,986,847.847,156.794,104.001,12.071,106.644
90,5,401.300,272.900,3.144,2.025,18.435
91,12,762.833,277.250,5.905,2.587,92.424
92,2,260.500,282.000,2.257,1.128,90.000
93,1006,845.594,155.595,105.189,12.177,108.111
94,1,172.500,145.500,1.128,1.128,0.000
95,5,401.300,272.900,3.144,2.025,18.435
96,11,762.955,277.227,6.327,2.214,93.058
97,2,261.000,282.500,2.257,1.128,0.000
98,1013,842.912,153.576,105.700,12.202,109.234
99,5,401.300,272.900,3.144,2.025,18.435
100,12,762.833,277.167,5.984,2.553,95.502
101,2,260.500,282.000,2.257,1.128,90.000
102,972,839.647,150.533,104.346,11.860,109.398
103,5,401.300,272.900,3.144,2.025,18.435
104,12,762.833,277.083,6.187,2.469,97.804
105,1,260.500,282.500,1.128,1.128,0.000
106,3,9.833,26.167,2.365,1.615,135.000
107,949,836.221,146.435,102.839,11.749,108.990
108,5,401.300,272.900,3.144,2.025,18.435
109,12,762.833,277.083,6.187,2.469,97.804
110,1,260.500,282.500,1.128,1.128,0.000
111,2,9.500,26.000,2.257,1.128,90.000
112,913,832.854,141.566,102.066,11.389,107.988
113,1,499.500,243.500,1.128,1.128,0.000
114,5,401.300,272.900,3.144,2.025,18.435
115,13,762.731,277.038,6.077,2.724,99.692
116,2,260.500,282.000,2.257,1.128,90.000
117,938,829.439,136.043,102.265,11.678,105.950
118,1,172.500,144.500,1.128,1.128,0.000
119,5,401.300,272.900,3.144,2.025,18.435
120,13,762.731,277.038,6.077,2.724,99.692
121,2,260.500,282.000,2.257,1.128,90.000
122,3,9.833,26.167,2.365,1.615,135.000
123,958,826.242,129.837,103.805,11.751,103.199
124,5,401.300,272.900,3.144,2.025,18.435
125,11,762.955,277.227,6.327,2.214,93.058
126,2,260.500,282.000,2.257,1.128,90.000
127,1,9.500,26.500,1.128,1.128,0.000
128,1009,823.734,123.444,105.859,12.136,100.232
129,1,172.500,144.500,1.128,1.128,0.000
130,5,401.300,272.900,3.144,2.025,18.435
131,11,762.955,277.227,6.327,2.214,93.058
132,2,260.500,282.000,2.257,1.128,90.000
133,996,821.787,116.947,106.178,11.944,96.826
134,1,499.500,243.500,1.128,1.128,0.000
135,5,401.300,272.900,3.144,2.025,18.435
136,11,762.955,277.227,6.327,2.214,93.058
137,1,260.500,282.500,1.128,1.128,0.000
138,1,9.500,26.500,1.128,1.128,0.000
139,988,820.283,110.518,105.555,11.918,93.218
140,1,172.500,144.500,1.128,1.128,0.000
141,5,401.300,272.900,3.144,2.025,18.435
142,11,762.955,277.227,6.327,2.214,93.058
143,1,260.500,281.500,1.128,1.128,0.000
144,965,819.529,104.920,103.872,11.829,89.906
145,5,401.300,272.900,3.144,2.025,18.435
146,11,762.955,277.227,6.327,2.214,93.058
147,2,260.500,282.000,2.257,1.128,90.000
148,1,9.500,25.500,1.128,1.128,0.000
149,919,818.991,99.896,102.390,11.428,86.133
150,1,499.500,243.500,1.128,1.128,0.000
151,5,401.300,272.900,3.144,2.025,18.435
152,13,762.731,277.038,6.077,2.724,99.692
153,2,260.500,282.000,2.257,1.128,90.000
154,2,10.000,26.500,2.257,1.128,0.000
155,957,818.528,96.267,102.902,11.841,82.377
156,1,172.500,144.500,1.128,1.128,0.000
157,5,401.300,272.900,3.144,2.025,18.435
158,15,762.567,277.167,5.975,3.197,95.414
159,2,260.500,282.000,2.257,1.128,90.000
160,1,9.500,25.500,1.128,1.128,0.000
161,941,818.009,92.979,102.835,11.651,78.858
162,5,401.300,272.900,3.144,2.025,18.435
163,11,762.955,277.227,6.327,2.214,93.058
164,2,260.500,282.000,2.257,1.128,90.000
165,1,9.500,25.500,1.128,1.128,0.000
166,950,817.279,90.954,103.905,11.641,75.926
167,4,401.000,273.000,2.257,2.257,0.000
168,11,762.955,277.227,6.327,2.214,93.058
169,2,260.500,282.000,2.257,1.128,90.000
170,1,9.500,26.500,1.128,1.128,0.000
171,978,816.075,90.471,104.809,11.881,73.351
172,4,401.000,273.000,2.257,2.257,0.000
173,12,762.833,277.083,6.187,2.469,97.804
174,2,260.500,282.000,2.257,1.128,90.000
175,979,814.245,90.846,104.949,11.877,71.148
176,4,401.000,273.000,2.257,2.257,0.000
177,11,762.955,277.227,6.327,2.214,93.058
178,3,9.833,26.167,2.365,1.615,135.000
179,942,812.040,92.252,103.395,11.600,69.807
180,5,401.300,272.900,3.144,2.025,18.435
181,11,762.955,277.227,6.327,2.214,93.058
182,2,260.500,282.000,2.257,1.128,90.000
183,1,9.500,26.500,1.128,1.128,0.000
184,915,809.244,95.254,101.966,11.426,69.155
185,5,401.300,272.900,3.144,2.025,18.435
186,12,762.833,277.250,5.905,2.587,92.424
187,2,260.500,282.000,2.257,1.128,90.000
188,2,9.500,26.000,2.257,1.128,90.000
189,907,805.936,99.207,101.666,11.359,69.106
190,5,401.300,272.900,3.144,2.025,18.435
191,13,762.731,277.038,6.077,2.724,99.692
192,2,260.500,282.000,2.257,1.128,90.000
193,1,9.500,26.500,1.128,1.128,0.000
194,945,802.172,104.306,103.924,11.578,69.810
195,5,401.300,272.900,3.144,2.025,18.435
196,11,762.955,277.227,6.327,2.214,93.058
197,2,260.500,282.000,2.257,1.128,90.000
198,974,798.402,110.694,105.875,11.713,71.230
199,1,172.500,144.500,1.128,1.128,0.000
200,5,401.300,272.900,3.144,2.025,18.435
201,11,762.955,277.227,6.327,2.214,93.058
202,1,260.500,282.500,1.128,1.128,0.000
203,982,795.156,117.476,107.145,11.669,73.591
204,4,401.000,273.000,2.257,2.257,0.000
205,11,762.955,277.227,6.327,2.214,93.058
206,1000,792.284,124.936,107.751,11.816,76.547
207,5,401.300,272.900,3.144,2.025,18.435
208,11,762.955,277.227,6.327,2.214,93.058
209,2,260.500,282.000,2.257,1.128,90.000
210,995,790.121,132.753,106.745,11.868,79.940
211,1,172.500,144.500,1.128,1.128,0.000
212,5,401.300,272.900,3.144,2.025,18.435
213,11,762.955,277.227,6.327,2.214,93.058
214,1,260.500,282.500,1.128,1.128,0.000
215,1,9.500,26.500,1.128,1.128,0.000
216,967,788.649,140.291,105.253,11.698,83.592
217,5,401.300,272.900,3.144,2.025,18.435
218,13,762.731,277.038,6.077,2.724,99.692
219,1,260.500,282.500,1.128,1.128,0.000
220,930,787.969,147.178,103.296,11.463,87.418
221,1,499.500,243.500,1.128,1.128,0.000
222,5,401.300,272.900,3.144,2.025,18.435
223,11,762.955,277.227,6.327,2.214,93.058
224,955,787.645,153.963,104.155,11.674,91.142
225,4,401.000,273.000,2.257,2.257,0.000
226,11,762.955,277.227,6.327,2.214,93.058
227,3,9.833,26.167,2.365,1.615,135.000
228,954,787.486,159.603,104.704,11.601,94.606
229,1,172.500,144.500,1.128,1.128,0.000
230,4,401.000,273.000,2.257,2.257,0.000
231,11,762.955,277.227,6.327,2.214,93.058
232,1,9.500,26.500,1.128,1.128,0.000
233,988,787.797,164.707,106.304,11.834,98.176
234,5,401.300,272.900,3.144,2.025,18.435
235,13,762.731,277.038,6.077,2.724,99.692
236,981,787.961,168.388,105.888,11.796,101.825
237,4,401.000,273.000,2.257,2.257,0.000
238,11,762.955,277.227,6.327,2.214,93.058
239,1,9.500,25.500,1.128,1.128,0.000
240,981,787.820,170.863,105.485,11.841,105.299
241,1,499.500,243.500,1.128,1.128,0.000
242,4,401.000,273.000,2.257,2.257,0.000
243,11,762.955,277.227,6.327,2.214,93.058
244,1,9.500,26.500,1.128,1.128,0.000
245,939,787.359,172.267,103.715,11.527,108.286
246,4,401.000,273.000,2.257,2.257,0.000
247,11,762.955,277.227,6.327,2.214,93.058
248,1,260.500,282.500,1.128,1.128,0.000
249,917,786.068,172.204,102.425,11.399,110.720
250,5,401.300,272.900,3.144,2.025,18.435
251,11,762.955,277.227,6.327,2.214,93.058
252,2,9.500,26.000,2.257,1.128,90.000
253,889,783.984,170.738,101.143,11.191,112.465
254,5,401.300,272.900,3.144,2.025,18.435
255,11,762.955,277.227,6.327,2.214,93.058
256,2,260.500,282.000,2.257,1.128,90.000
257,2,9.500,26.000,2.257,1.128,90.000
258,903,781.114,168.296,101.470,11.331,113.287
259,5,401.300,272.900,3.144,2.025,18.435
260,11,762.955,277.227,6.327,2.214,93.058
261,897,777.599,164.493,101.970,11.200,113.283
262,5,401.300,272.900,3.144,2.025,18.435
263,11,762.955,277.227,6.327,2.214,93.058
264,2,260.500,282.000,2.257,1.128,90.000
265,1,9.500,26.500,1.128,1.128,0.000
266,929,773.837,159.603,103.591,11.418,112.380
267,5,401.300,272.900,3.144,2.025,18.435
268,13,762.731,277.038,6.077,2.724,99.692
269,2,260.500,282.000,2.257,1.128,90.000
270,912,770.068,153.666,103.451,11.225,110.593
271,4,401.000,273.000,2.257,2.257,0.000
272,11,762.955,277.227,6.327,2.214,93.058
273,882,766.399,147.057,102.399,10.967,107.875
274,1,172.500,144.500,1.128,1.128,0.000
275,4,401.000,273.000,2.257,2.257,0.000
276,11,762.955,277.227,6.327,2.214,93.058
277,1,260.500,282.500,1.128,1.128,0.000
278,2,9.500,26.000,2.257,1.128,90.000
279,876,763.556,139.880,101.638,10.974,104.870
280,1,172.500,144.500,1.128,1.128,0.000
281,5,401.300,272.900,3.144,2.025,18.435
282,13,762.731,277.192,5.808,2.850,94.858
283,2,9.500,26.000,2.257,1.128,90.000
284,850,761.149,132.366,100.719,10.745,101.273
285,5,401.300,272.900,3.144,2.025,18.435
286,12,762.833,277.083,6.187,2.469,97.804
287,2,9.500,26.000,2.257,1.128,90.000
288,871,759.289,124.696,100.875,10.994,97.401
289,5,401.300,272.900,3.144,2.025,18.435
290,12,762.833,277.083,6.187,2.469,97.804
291,891,758.344,117.324,102.384,11.080,93.404
292,1,172.500,144.500,1.128,1.128,0.000
293,5,401.300,272.900,3.144,2.025,18.435
294,12,762.833,277.083,6.187,2.469,97.804
295,2,260.500,282.000,2.257,1.128,90.000
296,865,758.042,110.782,102.188,10.778,89.759
297,5,401.300,272.900,3.144,2.025,18.435
298,13,762.731,277.038,6.077,2.724,99.692
299,1,260.500,282.500,1.128,1.128,0.000
300,1,9.500,25.500,1.128,1.128,0.000
301,883,757.892,105.097,102.067,11.015,85.679
302,5,401.300,272.900,3.144,2.025,18.435
303,11,762.955,277.227,6.327,2.214,93.058
304,1,260.500,282.500,1.128,1.128,0.000
305,871,758.235,100.096,101.406,10.936,81.887
306,4,401.000,273.000,2.257,2.257,0.000
307,11,762.955,277.227,6.327,2.214,93.058
308,2,260.500,282.000,2.257,1.128,90.000
309,870,758.349,96.702,100.940,10.974,78.410
310,5,401.300,272.900,3.144,2.025,18.435
311,11,762.955,277.227,6.327,2.214,93.058
312,2,260.500,282.000,2.257,1.128,90.000
313,857,758.151,94.596,101.292,10.773,74.922
314,4,401.000,273.000,2.257,2.257,0.000
315,11,762.955,277.227,6.327,2.214,93.058
316,1,260.500,282.500,1.128,1.128,0.000
317,876,757.176,94.086,102.576,10.873,71.944
318,4,401.000,273.000,2.257,2.257,0.000
319,11,762.955,277.227,6.327,2.214,93.058
320,1,9.500,25.500,1.128,1.128,0.000
321,867,756.042,94.071,103.350,10.681,69.673
322,20,748.750,100.200,17.286,1.473,70.469
323,4,401.000,273.000,2.257,2.257,0.000
324,11,762.955,277.227,6.327,2.214,93.058
325,895,753.642,95.927,103.970,10.960,68.026
326,2,750.500,91.000,2.257,1.128,90.000
327,5,401.300,272.900,3.144,2.025,18.435
328,11,762.955,277.227,6.327,2.214,93.058
329,901,750.533,99.134,103.792,11.053,67.173
330,5,401.300,272.900,3.144,2.025,18.435
331,11,762.955,277.227,6.327,2.214,93.058
332,1,260.500,282.500,1.128,1.128,0.000
333,839,747.443,103.207,102.543,10.418,67.376
334,1,744.500,97.500,1.128,1.128,0.000
335,5,742.300,103.300,4.183,1.522,79.099
336,3,739.500,110.500,3.385,1.128,90.000
337,4,738.000,114.000,2.257,2.257,0.000
338,4,401.000,273.000,2.257,2.257,0.000
339,12,762.833,277.083,6.187,2.469,97.804
340,1,260.500,281.500,1.128,1.128,0.000
341,1,9.500,25.500,1.128,1.128,0.000
342,806,743.919,108.644,101.485,10.112,68.427
343,1,743.500,96.500,1.128,1.128,0.000
344,2,742.500,100.000,2.257,1.128,90.000
345,1,737.500,112.500,1.128,1.128,0.000
346,4,735.750,116.250,3.192,1.596,71.565
347,2,734.500,120.000,2.257,1.128,90.000
348,4,401.000,273.000,2.257,2.257,0.000
349,11,762.955,277.227,6.327,2.214,93.058
350,2,9.500,26.000,2.257,1.128,90.000
351,813,740.347,114.860,101.941,10.154,70.280
352,3,740.833,98.833,2.365,1.615,45.000
353,3,739.500,103.500,3.385,1.128,90.000
354,2,734.500,117.000,2.257,1.128,90.000
355,3,732.833,121.833,2.365,1.615,45.000
356,2,731.500,125.000,2.257,1.128,90.000
357,3,729.833,129.833,2.365,1.615,45.000
358,5,401.300,272.900,3.144,2.025,18.435
359,11,762.955,277.227,6.327,2.214,93.058
360,1,260.500,282.500,1.128,1.128,0.000
361,847,736.787,122.126,103.159,10.454,72.546
362,2,732.500,119.000,2.257,1.128,90.000
363,4,401.000,273.000,2.257,2.257,0.000
364,11,762.955,277.227,6.327,2.214,93.058
365,896,733.819,129.924,104.799,10.886,75.433
366,4,732.500,115.000,4.514,1.128,90.000
367,2,731.500,120.000,2.257,1.128,90.000
368,5,401.300,272.900,3.144,2.025,18.435
369,11,762.955,277.227,6.327,2.214,93.058
370,1,260.500,281.500,1.128,1.128,0.000
371,920,731.517,138.343,106.209,11.029,78.720
372,5,729.500,123.500,5.642,1.128,90.000
373,2,728.500,131.000,2.257,1.128,90.000
374,4,401.000,273.000,2.257,2.257,0.000
375,11,762.955,277.227,6.327,2.214,93.058
376,2,9.500,26.000,2.257,1.128,90.000
377,978,729.947,146.121,107.608,11.572,82.311
378,4,401.000,273.000,2.257,2.257,0.000
379,12,762.833,277.083,6.187,2.469,97.804
380,1,260.500,282.500,1.128,1.128,0.000
381,937,729.203,154.040,106.106,11.244,86.141
382,5,401.300,272.900,3.144,2.025,18.435
383,11,762.955,277.227,6.327,2.214,93.058
384,1,260.500,282.500,1.128,1.128,0.000
385,2,9.500,26.000,2.257,1.128,90.000
386,904,729.056,161.021,104.868,10.976,89.815
387,4,401.000,273.000,2.257,2.257,0.000
388,11,762.955,277.227,6.327,2.214,93.058
389,1,260.500,281.500,1.128,1.128,0.000
390,893,729.590,168.026,103.237,11.014,93.915
391,5,401.300,272.900,3.144,2.025,18.435
392,11,762.955,277.227,6.327,2.214,93.058
393,2,260.500,282.000,2.257,1.128,90.000
394,850,730.252,173.489,102.656,10.542,97.647
395,16,724.000,163.500,14.706,1.385,95.735
396,4,401.000,273.000,2.257,2.257,0.000
397,11,762.955,277.227,6.327,2.214,93.058
398,1,9.500,25.500,1.128,1.128,0.000
399,856,730.824,177.711,103.252,10.556,101.186
400,4,723.500,165.000,4.514,1.128,90.000
401,2,724.500,171.000,2.257,1.128,90.000
402,2,726.500,180.000,2.257,1.128,90.000
403,3,400.833,272.833,2.365,1.615,45.000
404,12,762.833,277.083,6.187,2.469,97.804
405,1,737.500,32.500,1.128,1.128,0.000
406,894,730.990,180.536,104.450,10.898,104.617
407,7,724.929,176.500,6.993,1.275,102.269
408,3,726.833,184.167,2.365,1.615,135.000
409,5,401.300,272.900,3.144,2.025,18.435
410,11,762.955,277.227,6.327,2.214,93.058
411,1,9.500,25.500,1.128,1.128,0.000
412,905,730.763,182.110,105.159,10.957,107.907
413,3,721.500,169.500,3.385,1.128,90.000
414,1,724.500,177.500,1.128,1.128,0.000
415,2,725.500,181.000,2.257,1.128,90.000
416,4,401.000,273.000,2.257,2.257,0.000
417,11,762.955,277.227,6.327,2.214,93.058
418,1,260.500,281.500,1.128,1.128,0.000
419,897,729.950,182.653,105.024,10.875,110.664
420,1,719.500,168.500,1.128,1.128,0.000
421,5,401.300,272.900,3.144,2.025,18.435
422,11,762.955,277.227,6.327,2.214,93.058
423,873,728.160,181.469,104.290,10.658,112.892
424,2,724.500,186.000,2.257,1.128,90.000
425,9,727.056,191.500,7.695,1.489,117.198
426,5,401.300,272.900,3.144,2.025,18.435
427,11,762.955,277.227,6.327,2.214,93.058
428,845,725.507,178.979,103.386,10.406,114.286
429,1,715.500,168.500,1.128,1.128,0.000
430,2,723.500,186.000,2.257,1.128,90.000
431,2,724.500,189.000,2.257,1.128,90.000
432,1,726.500,192.500,1.128,1.128,0.000
433,3,727.833,196.500,3.213,1.189,118.155
434,5,401.300,272.900,3.144,2.025,18.435
435,11,762.955,277.227,6.327,2.214,93.058
436,833,722.346,175.592,103.315,10.266,114.591
437,1,710.500,161.500,1.128,1.128,0.000
438,1,717.500,177.500,1.128,1.128,0.000
439,2,720.500,183.000,2.257,1.128,90.000
440,1,721.500,185.500,1.128,1.128,0.000
441,1,723.500,189.500,1.128,1.128,0.000
442,2,724.500,192.000,2.257,1.128,90.000
443,5,401.300,272.900,3.144,2.025,18.435
444,11,762.955,277.227,6.327,2.214,93.058
445,846,718.540,171.138,104.097,10.348,113.826
446,1,708.500,160.500,1.128,1.128,0.000
447,1,716.500,177.500,1.128,1.128,0.000
448,2,719.500,186.000,2.257,1.128,90.000
449,4,401.000,273.000,2.257,2.257,0.000
450,12,762.833,277.083,6.187,2.469,97.804
451,1,260.500,282.500,1.128,1.128,0.000
452,873,714.503,165.193,105.145,10.572,111.924
453,3,703.500,151.500,3.385,1.128,90.000
454,1,707.500,161.500,1.128,1.128,0.000
455,1,708.500,164.500,1.128,1.128,0.000
456,1,710.500,168.500,1.128,1.128,0.000
457,5,712.900,174.100,4.076,1.562,110.994
458,4,401.000,273.000,2.257,2.257,0.000
459,11,762.955,277.227,6.327,2.214,93.058
460,1,260.500,282.500,1.128,1.128,0.000
461,875,710.813,158.444,105.701,10.540,109.509
462,2,707.500,164.000,2.257,1.128,90.000
463,4,708.750,168.000,3.969,1.283,107.609
464,2,711.500,176.000,2.257,1.128,90.000
465,4,401.000,273.000,2.257,2.257,0.000
466,11,762.955,277.227,6.327,2.214,93.058
467,1,260.500,282.500,1.128,1.128,0.000
468,873,707.502,151.067,105.955,10.491,106.311
469,3,700.500,145.500,3.385,1.128,90.000
470,2,703.500,155.000,2.257,1.128,90.000
471,2,707.500,167.000,2.257,1.128,90.000
472,1,707.500,169.500,1.128,1.128,0.000
473,4,401.000,273.000,2.257,2.257,0.000
474,11,762.955,277.227,6.327,2.214,93.058
475,865,704.918,143.180,105.619,10.428,102.680
476,2,700.500,147.000,2.257,1.128,90.000
477,3,702.500,154.500,3.385,1.128,90.000
478,2,703.500,161.000,2.257,1.128,90.000
479,4,401.000,273.000,2.257,2.257,0.000
480,11,762.955,277.227,6.327,2.214,93.058
481,1,260.500,282.500,1.128,1.128,0.000
482,860,703.107,135.077,105.400,10.389,98.928
483,1,696.500,121.500,1.128,1.128,0.000
484,3,700.167,145.833,2.365,1.615,135.000
485,5,401.300,272.900,3.144,2.025,18.435
486,10,763.000,277.500,5.642,2.257,90.000
487,1,260.500,282.500,1.128,1.128,0.000
488,847,702.005,127.387,104.751,10.295,94.968
489,14,698.071,138.000,13.753,1.296,96.046
490,1,499.500,243.500,1.128,1.128,0.000
491,5,401.300,272.900,3.144,2.025,18.435
492,11,762.955,277.227,6.327,2.214,93.058
493,1,260.500,282.500,1.128,1.128,0.000
494,834,701.496,120.844,104.593,10.153,90.877
495,2,696.500,122.000,2.257,1.128,90.000
496,1,696.500,126.500,1.128,1.128,0.000
497,9,696.500,133.500,10.155,1.128,90.000
498,4,401.000,273.000,2.257,2.257,0.000
499,10,763.000,277.500,5.642,2.257,90.000
500,2,803.000,24.500,2.257,1.128,0.000
501,2,9.500,26.000,2.257,1.128,90.000
502,885,701.481,114.474,104.997,10.732,86.797
503,1,499.500,243.500,1.128,1.128,0.000
504,5,401.300,272.900,3.144,2.025,18.435
505,11,762.955,277.227,6.327,2.214,93.058
506,860,701.920,108.941,105.252,10.404,83.041
507,9,696.167,116.500,8.759,1.308,81.379
508,4,401.000,273.000,2.257,2.257,0.000
509,12,762.750,277.250,5.528,2.764,101.310
510,849,702.268,104.733,104.773,10.317,79.392
511,2,694.500,120.000,2.257,1.128,90.000
512,5,401.300,272.900,3.144,2.025,18.435
513,11,762.955,277.227,6.327,2.214,93.058
514,839,702.394,102.008,104.425,10.230,75.864
515,3,695.500,109.500,3.385,1.128,90.000
516,1,694.500,112.500,1.128,1.128,0.000
517,1,692.500,121.500,1.128,1.128,0.000
518,4,401.000,273.000,2.257,2.257,0.000
519,11,762.955,277.227,6.327,2.214,93.058
520,843,701.905,100.775,104.573,10.264,72.801
521,3,691.500,118.500,3.385,1.128,90.000
522,4,401.000,273.000,2.257,2.257,0.000
523,11,762.955,277.227,6.327,2.214,93.058
524,853,700.705,100.584,104.862,10.357,70.136
525,3,690.833,113.500,3.213,1.189,61.845
526,1,499.500,243.500,1.128,1.128,0.000
527,4,401.000,273.000,2.257,2.257,0.000
528,11,762.955,277.227,6.327,2.214,93.058
529,868,698.631,101.940,106.115,10.415,68.160
530,5,401.300,272.900,3.144,2.025,18.435
531,11,762.955,277.227,6.327,2.214,93.058
532,1,9.500,26.500,1.128,1.128,0.000
533,887,695.919,104.391,107.038,10.551,67.141
534,4,401.000,273.000,2.257,2.257,0.000
535,11,762.955,277.227,6.327,2.214,93.058
536,1,836.500,25.500,1.128,1.128,0.000
537,900,692.820,107.842,107.600,10.650,67.048
538,4,401.000,273.000,2.257,2.257,0.000
539,11,762.955,277.227,6.327,2.214,93.058
540,893,689.291,112.894,107.444,10.582,67.837
541,5,401.300,272.900,3.144,2.025,18.435
542,11,762.955,277.227,6.327,2.214,93.058
543,872,685.608,119.268,106.864,10.390,69.680
544,4,401.000,273.000,2.257,2.257,0.000
545,11,762.955,277.227,6.327,2.214,93.058
546,1,9.500,26.500,1.128,1.128,0.000
547,861,682.558,125.853,106.098,10.332,72.205
548,1,676.500,128.500,1.128,1.128,0.000
549,3,672.500,140.500,3.385,1.128,90.000
550,1,671.500,144.500,1.128,1.128,0.000
551,5,401.300,272.900,3.144,2.025,18.435
552,11,762.955,277.227,6.327,2.214,93.058
553,1,260.500,282.500,1.128,1.128,0.000
554,863,679.631,133.420,106.058,10.360,75.231
555,1,677.500,121.500,1.128,1.128,0.000
556,3,672.500,140.500,3.385,1.128,90.000
557,2,671.500,145.000,2.257,1.128,90.000
558,1,669.500,152.500,1.128,1.128,0.000
559,5,401.300,272.900,3.144,2.025,18.435
560,11,762.955,277.227,6.327,2.214,93.058
561,2,859.500,26.000,2.257,1.128,90.000
562,882,677.229,141.396,106.436,10.551,78.543
563,4,401.000,273.000,2.257,2.257,0.000
564,11,762.955,277.227,6.327,2.214,93.058
565,925,675.544,149.365,108.144,10.891,82.110
566,5,401.300,272.900,3.144,2.025,18.435
567,11,762.955,277.227,6.327,2.214,93.058
568,2,868.000,26.500,2.257,1.128,0.000
569,926,674.765,157.178,108.980,10.819,85.830
570,4,401.000,273.000,2.257,2.257,0.000
571,11,762.955,277.227,6.327,2.214,93.058
572,3,871.833,27.167,2.365,1.615,135.000
573,937,674.719,164.761,109.064,10.939,89.784
574,4,401.000,273.000,2.257,2.257,0.000
575,10,763.000,277.500,5.642,2.257,90.000
576,1,260.500,282.500,1.128,1.128,0.000
577,1,9.500,26.500,1.128,1.128,0.000
578,1,876.500,27.500,1.128,1.128,0.000
579,953,674.983,170.885,108.681,11.165,93.600
580,1,670.500,168.500,1.128,1.128,0.000
581,5,401.300,272.900,3.144,2.025,18.435
