 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
34,399,255,255,255,559.475,85.650,93.261,5.447,88.126
35,380,255,255,255,557.795,85.834,92.952,5.205,88.243
36,395,255,255,255,556.315,86.067,93.052,5.405,88.284
37,403,255,255,255,554.634,86.361,93.910,5.464,88.246
38,393,255,255,255,553.156,85.945,92.732,5.396,88.199
39,399,255,255,255,551.437,86.949,93.340,5.443,88.216
40,397,255,255,255,549.699,86.941,93.478,5.407,88.371
41,397,255,255,255,548.271,87.555,92.562,5.461,88.547
42,391,255,255,255,546.651,87.572,92.749,5.368,88.698
43,399,255,255,255,545.189,87.893,93.017,5.462,88.947
44,398,255,255,255,543.583,88.565,92.757,5.463,89.338
45,390,255,255,255,542.095,88.551,93.031,5.338,89.216
46,408,255,255,255,540.495,88.588,93.352,5.565,89.765
47,384,255,255,255,538.706,89.508,92.361,5.294,89.646
48,383,255,255,255,537.317,89.022,92.981,5.245,89.832
49,405,255,255,255,535.530,89.364,93.306,5.527,89.968
50,394,255,255,255,534.140,90.652,91.982,5.454,90.603
51,404,255,255,255,532.488,89.720,93.552,5.498,90.185
52,415,255,255,255,531.001,89.500,93.356,5.660,90.980
53,392,255,255,255,529.207,90.441,92.686,5.385,90.859
54,404,255,255,255,527.936,89.651,93.280,5.514,91.197
55,416,255,255,255,526.046,89.387,93.653,5.656,91.256
56,405,255,255,255,524.283,89.594,92.556,5.571,91.621
57,386,255,255,255,522.860,90.718,92.815,5.295,91.598
58,407,255,255,255,521.178,89.141,93.206,5.560,91.688
59,406,255,255,255,519.433,89.165,93.376,5.536,92.004
60,387,255,255,255,518.017,90.376,91.962,5.358,91.982
61,403,255,255,255,516.336,89.081,93.415,5.493,92.073
62,395,255,255,255,514.804,89.335,93.076,5.403,92.230
63,389,255,255,255,513.287,89.531,92.992,5.326,92.364
64,401,255,255,255,511.587,88.410,92.603,5.514,92.469
65,395,255,255,255,510.006,88.958,93.170,5.398,92.434
66,398,255,255,255,508.352,87.930,92.965,5.451,92.268
67,398,255,255,255,506.812,87.638,92.758,5.463,92.500
68,387,255,255,255,505.260,88.273,92.398,5.333,92.383
69,400,255,255,255,503.538,86.805,92.941,5.480,92.240
70,387,255,255,255,502.079,87.415,91.943,5.359,92.123
