 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
47,329,255,255,255,466.868,67.087,87.243,4.801,89.697
48,341,255,255,255,465.298,64.570,87.996,4.934,89.274
49,323,255,255,255,464.060,64.890,88.752,4.634,89.758
50,339,255,255,255,462.712,66.627,87.237,4.948,89.253
51,329,255,255,255,461.394,65.020,87.104,4.809,88.972
52,339,255,255,255,460.069,64.768,88.195,4.894,89.065
53,336,255,255,255,458.634,64.869,87.585,4.884,88.869
54,328,255,255,255,457.384,64.613,87.546,4.770,88.901
55,336,255,255,255,456.101,64.673,87.633,4.882,88.588
56,338,255,255,255,454.843,63.713,87.111,4.940,88.459
57,341,255,255,255,453.556,63.048,87.490,4.963,88.499
58,327,255,255,255,452.191,64.656,87.592,4.753,88.439
59,335,255,255,255,450.888,64.210,87.355,4.883,88.293
60,343,255,255,255,449.611,63.305,88.130,4.955,88.288
61,329,255,255,255,448.208,64.220,87.346,4.796,88.305
62,337,255,255,255,446.892,64.102,87.230,4.919,88.250
63,329,255,255,255,445.740,63.643,87.087,4.810,88.193
64,347,255,255,255,444.405,63.278,87.788,5.033,88.101
65,326,255,255,255,443.055,64.334,87.198,4.760,88.167
66,326,255,255,255,441.837,64.025,87.260,4.757,88.153
67,341,255,255,255,440.614,63.652,87.773,4.947,88.052
68,342,255,255,255,439.307,63.389,87.763,4.962,87.975
69,330,255,255,255,437.942,64.348,86.939,4.833,88.053
70,334,255,255,255,436.662,64.341,87.471,4.862,87.934
71,339,255,255,255,435.438,63.459,87.489,4.934,87.943
72,324,255,255,255,434.142,64.386,87.504,4.714,88.286
73,329,255,255,255,432.907,64.637,87.766,4.773,88.242
74,336,255,255,255,431.741,63.557,87.864,4.869,88.423
75,333,255,255,255,430.461,63.815,87.496,4.846,88.746
76,329,255,255,255,429.132,64.856,87.705,4.776,88.577
77,338,255,255,255,427.852,64.352,88.267,4.876,88.483
78,325,255,255,255,426.491,64.635,87.612,4.723,88.853
79,321,255,255,255,425.316,64.674,87.052,4.695,88.994
80,331,255,255,255,424.086,65.231,87.720,4.804,88.950
81,330,255,255,255,422.676,65.445,87.074,4.825,88.966
82,326,255,255,255,421.411,64.985,86.927,4.775,88.967
83,324,255,255,255,420.265,64.475,87.057,4.739,89.172
84,331,255,255,255,419.131,63.823,88.200,4.778,89.546
85,327,255,255,255,417.830,66.249,87.790,4.743,89.465
86,335,255,255,255,416.455,65.139,86.348,4.940,89.029
87,333,255,255,255,415.143,63.611,88.369,4.798,89.581
88,314,255,255,255,413.990,65.255,88.706,4.507,89.959
89,315,255,255,255,412.995,65.376,88.918,4.511,89.979
90,374,255,255,255,411.591,65.321,86.893,5.480,89.948
91,325,255,255,255,410.094,64.543,88.121,4.696,89.851
92,313,255,255,255,409.005,65.129,88.471,4.505,90.021
93,315,255,255,255,407.992,65.129,88.705,4.521,90.034
94,359,255,255,255,406.659,63.419,87.028,5.252,90.580
95,326,255,255,255,405.218,65.598,87.788,4.728,90.682
96,317,255,255,255,404.039,64.607,88.569,4.557,90.261
97,315,255,255,255,402.976,64.621,88.702,4.522,90.153
98,349,255,255,255,401.689,62.976,87.383,5.085,90.731
99,328,255,255,255,400.369,64.710,86.875,4.807,90.977
100,322,255,255,255,399.152,64.491,87.835,4.668,90.639
101,314,255,255,255,398.022,64.242,87.635,4.562,90.403
102,339,255,255,255,396.760,62.468,87.457,4.935,90.660
103,333,255,255,255,395.446,64.032,87.547,4.843,91.039
104,321,255,255,255,394.220,63.840,87.853,4.652,90.795
105,321,255,255,255,392.992,63.369,88.282,4.630,90.448
106,329,255,255,255,391.786,62.084,87.153,4.806,90.660
107,334,255,255,255,390.557,62.602,86.953,4.891,91.019
108,331,255,255,255,389.334,63.156,87.726,4.804,90.977
109,321,255,255,255,388.132,62.441,87.920,4.649,90.588
110,320,255,255,255,386.972,62.269,88.161,4.622,90.470
111,340,255,255,255,385.697,60.612,87.368,4.955,90.781
112,333,255,255,255,384.386,61.953,87.237,4.860,90.950
113,323,255,255,255,383.101,61.890,88.290,4.658,90.415
114,314,255,255,255,381.984,61.003,88.315,4.527,90.108
115,316,255,255,255,380.959,60.741,88.771,4.532,90.182
116,365,255,255,255,379.544,59.686,86.332,5.383,90.556
117,330,255,255,255,378.130,61.482,88.324,4.757,90.355
118,315,255,255,255,377.005,59.878,89.148,4.499,90.020
119,318,255,255,255,376.000,59.752,89.818,4.508,90.000
120,321,255,255,255,374.949,59.241,88.082,4.640,90.017
121,390,255,255,255,373.510,59.167,88.540,5.608,89.963
122,325,255,255,255,372.066,58.002,88.982,4.650,89.853
123,315,255,255,255,370.995,58.376,88.918,4.511,89.979
124,321,255,255,255,369.936,58.843,88.289,4.629,89.801
125,342,255,255,255,368.620,58.588,86.578,5.030,89.128
126,335,255,255,255,367.378,57.339,87.548,4.872,89.063
127,325,255,255,255,366.232,57.066,87.877,4.709,89.101
128,336,255,255,255,365.033,57.628,87.853,4.870,88.734
129,343,255,255,255,363.818,56.395,87.678,4.981,88.631
130,337,255,255,255,362.613,56.375,87.810,4.886,88.752
131,330,255,255,255,361.382,56.588,87.471,4.804,88.762
132,332,255,255,255,360.093,57.012,87.790,4.815,88.303
133,328,255,255,255,358.933,56.628,87.356,4.781,88.168
134,326,255,255,255,357.853,56.322,87.375,4.751,88.154
135,334,255,255,255,356.722,56.413,87.572,4.856,88.044
136,330,255,255,255,355.430,56.164,87.649,4.794,87.895
137,333,255,255,255,354.209,55.830,87.361,4.853,87.915
138,325,255,255,255,353.014,56.328,87.215,4.745,88.045
139,325,255,255,255,351.903,56.177,87.186,4.746,88.041
140,330,255,255,255,350.648,56.764,87.361,4.810,87.778
141,328,255,255,255,349.479,56.235,87.404,4.778,87.659
142,332,255,255,255,348.235,55.916,87.405,4.836,87.684
143,329,255,255,255,347.074,55.737,87.389,4.793,87.750
144,326,255,255,255,345.856,56.604,87.641,4.736,87.801
145,328,255,255,255,344.634,56.497,87.151,4.792,87.562
146,327,255,255,255,343.451,56.469,87.548,4.756,87.363
147,325,255,255,255,342.312,56.611,87.514,4.728,87.391
148,328,255,255,255,341.131,56.223,87.677,4.763,87.614
149,331,255,255,255,339.826,57.246,88.189,4.779,87.580
150,325,255,255,255,338.602,57.488,87.306,4.740,87.560
151,327,255,255,255,337.472,57.213,87.229,4.773,87.446
152,327,255,255,255,336.326,57.430,87.379,4.765,87.448
153,332,255,255,255,335.178,57.328,87.739,4.818,87.697
154,328,255,255,255,333.976,57.610,87.425,4.777,87.934
155,331,255,255,255,332.787,58.246,87.778,4.801,87.912
156,332,255,255,255,331.620,58.512,87.170,4.849,87.703
157,332,255,255,255,330.437,58.852,87.840,4.812,87.941
158,337,255,255,255,329.227,58.835,88.290,4.860,88.188
159,332,255,255,255,328.033,59.163,87.686,4.821,88.159
160,327,255,255,255,326.858,59.274,87.039,4.783,88.219
161,331,255,255,255,325.742,58.962,87.428,4.820,88.414
162,330,255,255,255,324.542,59.370,87.457,4.804,88.805
163,328,255,255,255,323.415,59.265,87.537,4.771,88.938
164,334,255,255,255,322.207,60.228,88.053,4.830,88.804
165,336,255,255,255,321.030,60.702,87.821,4.871,88.783
166,338,255,255,255,319.793,60.905,87.608,4.912,89.174
167,339,255,255,255,318.706,61.671,87.529,4.931,89.240
168,346,255,255,255,317.523,60.795,86.216,5.110,89.139
169,335,255,255,255,316.234,59.739,88.266,4.832,89.368
170,320,255,255,255,315.031,60.584,89.250,4.565,89.888
171,314,255,255,255,314.000,61.252,88.689,4.508,90.000
172,314,255,255,255,313.000,61.252,88.689,4.508,90.000
173,336,255,255,255,311.836,60.375,87.064,4.914,90.232
174,369,255,255,255,310.533,60.841,86.447,5.435,90.488
175,341,255,255,255,309.312,62.585,87.046,4.988,90.769
176,328,255,255,255,308.210,62.064,87.744,4.760,90.713
177,325,255,255,255,307.085,61.642,88.010,4.702,90.652
178,333,255,255,255,305.824,60.326,87.570,4.842,90.862
179,327,255,255,255,304.592,61.002,86.937,4.789,91.071
180,325,255,255,255,303.482,61.346,87.024,4.755,91.109
181,324,255,255,255,302.373,61.207,87.323,4.724,91.152
182,330,255,255,255,301.221,61.227,87.245,4.816,91.367
183,332,255,255,255,300.015,61.117,87.944,4.807,91.585
184,329,255,255,255,298.792,60.901,87.915,4.765,91.582
185,328,255,255,255,297.643,60.652,87.425,4.777,91.507
186,317,255,255,255,296.503,60.576,86.929,4.643,91.521
187,326,255,255,255,295.310,60.003,87.835,4.726,91.513
188,328,255,255,255,294.067,59.412,87.916,4.750,91.678
189,320,255,255,255,292.891,59.206,87.324,4.666,91.667
190,328,255,255,255,291.726,59.287,87.164,4.791,91.626
191,327,255,255,255,290.589,58.873,88.039,4.729,91.449
192,321,255,255,255,289.403,58.484,87.547,4.668,91.270
193,323,255,255,255,288.243,58.336,87.173,4.718,91.315
194,322,255,255,255,287.040,57.627,88.151,4.651,91.323
195,337,255,255,255,285.820,57.295,87.829,4.885,91.309
196,330,255,255,255,284.615,57.142,87.120,4.823,91.113
197,327,255,255,255,283.460,56.739,87.298,4.769,91.105
198,327,255,255,255,282.326,56.809,86.991,4.786,90.917
199,324,255,255,255,281.093,56.775,88.876,4.642,90.329
200,315,255,255,255,280.002,55.627,89.040,4.504,90.048
201,314,255,255,255,279.000,55.252,88.689,4.508,90.000
202,335,255,255,255,277.849,54.542,87.311,4.885,90.057
203,379,255,255,255,276.547,55.133,87.767,5.498,89.734
204,322,255,255,255,275.236,53.668,87.434,4.689,89.267
205,319,255,255,255,274.196,53.754,88.126,4.609,89.372
206,321,255,255,255,273.132,53.079,88.163,4.636,89.512
207,329,255,255,255,271.819,53.482,87.223,4.803,88.837
208,328,255,255,255,270.680,52.784,88.008,4.745,88.691
209,327,255,255,255,269.610,52.384,87.376,4.765,88.558
210,338,255,255,255,268.464,52.568,88.360,4.870,88.296
211,328,255,255,255,267.293,51.759,87.342,4.781,88.067
212,324,255,255,255,266.108,51.954,87.057,4.739,87.822
213,332,255,255,255,264.985,51.720,88.033,4.802,87.597
214,328,255,255,255,263.857,51.841,88.008,4.745,87.307
215,323,255,255,255,262.701,52.113,88.247,4.660,87.158
216,333,255,255,255,261.533,51.494,87.891,4.824,87.098
217,334,255,255,255,260.341,52.099,88.006,4.832,86.933
218,328,255,255,255,259.192,51.796,87.787,4.757,86.623
219,329,255,255,255,258.102,51.713,87.882,4.767,86.458
220,325,255,255,255,256.998,51.583,87.538,4.727,86.363
221,326,255,255,255,255.785,52.313,87.367,4.751,86.181
222,326,255,255,255,254.601,52.402,87.459,4.746,85.972
223,323,255,255,255,253.441,52.754,87.419,4.704,85.882
224,324,255,255,255,252.343,52.648,87.614,4.709,85.823
225,324,255,255,255,251.228,52.593,87.490,4.715,85.841
226,327,255,255,255,249.998,53.258,87.142,4.778,85.769
227,325,255,255,255,248.768,53.651,87.232,4.744,85.803
228,331,255,255,255,247.660,54.156,88.199,4.778,85.795
229,323,255,255,255,246.509,54.512,87.360,4.708,85.843
230,325,255,255,255,245.368,54.866,87.668,4.720,85.881
231,326,255,255,255,244.215,55.307,87.372,4.751,85.917
232,327,255,255,255,243.041,55.445,87.290,4.770,86.204
233,325,255,255,255,241.885,56.214,87.366,4.736,86.300
234,329,255,255,255,240.789,56.585,88.228,4.748,86.395
235,328,255,255,255,239.582,57.290,87.332,4.782,86.430
236,330,255,255,255,238.391,57.888,87.897,4.780,86.766
237,330,255,255,255,237.236,58.600,87.362,4.810,86.862
238,334,255,255,255,236.183,58.524,88.064,4.829,87.065
239,333,255,255,255,235.041,59.251,87.612,4.839,87.361
240,330,255,255,255,233.891,59.861,87.924,4.779,87.784
241,330,255,255,255,232.761,60.764,87.731,4.789,87.947
242,332,255,255,255,231.699,60.587,87.568,4.827,88.097
243,324,255,255,255,230.537,60.833,87.322,4.724,88.664
244,325,255,255,255,229.429,61.454,87.447,4.732,88.899
245,321,255,255,255,228.319,61.949,87.326,4.680,89.008
246,324,255,255,255,227.167,61.886,88.062,4.685,89.415
247,314,255,255,255,226.000,63.252,88.689,4.508,90.000
248,314,255,255,255,225.000,63.252,88.689,4.508,90.000
249,316,255,255,255,223.994,63.506,89.055,4.518,90.081
250,333,255,255,255,222.764,62.881,87.294,4.857,90.682
251,328,255,255,255,221.585,63.988,86.892,4.806,91.074
252,322,255,255,255,220.500,64.261,87.137,4.705,91.179
253,322,255,255,255,219.432,64.811,87.305,4.696,91.555
254,326,255,255,255,218.337,64.994,87.754,4.730,91.929
255,328,255,255,255,217.213,64.784,87.819,4.755,92.161
256,326,255,255,255,216.046,64.883,87.662,4.735,92.467
257,325,255,255,255,214.955,64.983,87.576,4.725,92.680
258,328,255,255,255,213.841,65.113,87.570,4.769,93.017
259,333,255,255,255,212.710,64.713,88.026,4.817,93.236
260,330,255,255,255,211.573,64.545,87.244,4.816,93.366
261,328,255,255,255,210.393,64.332,87.441,4.776,93.616
262,324,255,255,255,209.222,64.244,86.956,4.744,93.709
263,328,255,255,255,208.061,63.573,88.042,4.743,93.782
