 ,XM,YM,Major,Minor,Angle
634,140.622,34.017,0.604,0.604,0.000
635,164.729,34.017,0.604,0.604,0.000
636,192.854,34.017,1.209,0.604,0.000
637,202.229,34.017,0.604,0.604,0.000
638,50.088,34.553,0.604,0.604,0.000
639,107.409,34.553,0.604,0.604,0.000
640,163.658,34.553,0.604,0.604,0.000
641,278.834,34.553,0.604,0.604,0.000
642,38.839,35.089,0.604,0.604,0.000
643,55.445,35.089,0.604,0.604,0.000
644,92.945,35.089,0.604,0.604,0.000
645,127.766,35.089,0.604,0.604,0.000
646,193.122,35.624,0.604,0.604,0.000
647,38.839,36.160,0.604,0.604,0.000
648,49.821,36.428,1.390,0.526,45.000
649,55.445,36.160,0.604,0.604,0.000
650,125.087,36.160,0.604,0.604,0.000
651,147.051,36.160,0.604,0.604,0.000
652,191.782,36.160,1.209,0.604,0.000
653,247.228,36.160,0.604,0.604,0.000
654,60.267,36.696,0.604,0.604,0.000
655,248.031,36.964,1.390,0.526,45.000
656,55.445,37.231,0.604,0.604,0.000
657,164.729,37.231,0.604,0.604,0.000
658,245.621,37.231,0.604,0.604,0.000
659,37.767,37.767,0.604,0.604,0.000
660,134.730,37.767,0.604,0.604,0.000
661,243.478,37.767,0.604,0.604,0.000
662,268.656,37.767,0.604,0.604,0.000
663,92.945,38.303,0.604,0.604,0.000
664,106.337,38.303,0.604,0.604,0.000
665,175.979,38.303,0.604,0.604,0.000
666,249.371,38.303,0.604,0.604,0.000
667,0.268,39.106,1.209,0.604,90.000
668,138.480,38.839,0.604,0.604,0.000
669,207.586,38.839,0.604,0.604,0.000
670,247.763,38.839,0.604,0.604,0.000
671,36.696,39.374,0.604,0.604,0.000
672,55.981,39.374,0.604,0.604,0.000
673,78.749,39.374,1.209,0.604,0.000
674,187.765,39.374,0.604,0.604,0.000
675,249.638,39.642,1.390,0.526,135.000
676,250.978,39.642,1.209,0.604,90.000
677,139.015,39.910,0.604,0.604,0.000
678,169.551,39.910,0.604,0.604,0.000
679,243.639,40.660,2.340,1.562,167.471
680,268.120,40.178,1.209,0.604,90.000
681,270.263,39.910,0.604,0.604,0.000
682,275.620,39.910,0.604,0.604,0.000
683,25.714,40.446,1.209,0.604,0.000
684,38.303,40.446,0.604,0.604,0.000
685,55.981,40.446,0.604,0.604,0.000
686,251.043,43.882,4.662,3.213,90.481
687,274.549,40.446,0.604,0.604,0.000
688,89.195,40.981,0.604,0.604,0.000
689,159.640,40.981,1.209,0.604,0.000
690,216.693,40.981,0.604,0.604,0.000
691,240.264,40.981,0.604,0.604,0.000
692,55.981,41.517,0.604,0.604,0.000
693,90.266,41.517,0.604,0.604,0.000
694,141.158,41.517,0.604,0.604,0.000
695,192.318,41.517,1.209,0.604,0.000
696,197.407,41.517,0.604,0.604,0.000
697,0.268,42.053,0.604,0.604,0.000
698,30.535,42.321,1.390,0.526,135.000
699,36.696,42.053,0.604,0.604,0.000
700,42.589,42.053,0.604,0.604,0.000
701,106.873,42.053,0.604,0.604,0.000
702,20.357,42.589,1.209,0.604,0.000
703,79.016,43.124,0.604,0.604,0.000
704,115.444,43.124,0.604,0.604,0.000
705,129.908,43.124,0.604,0.604,0.000
706,254.728,43.124,0.604,0.604,0.000
707,37.231,43.928,1.209,0.604,90.000
708,41.785,43.660,1.209,0.604,0.000
709,201.157,43.928,1.209,0.604,90.000
710,251.513,43.928,1.209,0.604,90.000
711,13.125,44.196,0.604,0.604,0.000
712,55.445,44.196,0.604,0.604,0.000
713,129.908,44.196,0.604,0.604,0.000
714,140.087,44.196,0.604,0.604,0.000
715,148.658,44.196,0.604,0.604,0.000
716,254.549,44.374,1.267,0.865,135.000
717,258.478,44.374,1.310,0.836,0.000
718,0.268,44.731,0.604,0.604,0.000
719,19.553,44.731,0.604,0.604,0.000
720,145.444,44.731,0.604,0.604,0.000
721,268.278,48.897,9.641,4.245,156.179
722,37.231,45.535,1.209,0.604,90.000
723,51.696,45.267,0.604,0.604,0.000
724,164.997,45.535,1.390,0.526,45.000
725,254.728,45.803,0.604,0.604,0.000
726,35.357,46.338,1.209,0.604,0.000
727,114.909,46.338,0.604,0.604,0.000
728,128.301,46.606,1.209,0.604,90.000
729,150.801,46.338,0.604,0.604,0.000
730,135.265,46.874,0.604,0.604,0.000
731,144.372,46.874,0.604,0.604,0.000
732,278.031,47.142,2.260,0.647,157.500
733,143.033,47.678,1.390,0.526,45.000
734,235.978,47.410,0.604,0.604,0.000
735,250.978,47.410,0.604,0.604,0.000
736,255.263,47.410,0.604,0.604,0.000
737,162.319,48.213,1.390,0.526,45.000
738,205.443,47.946,0.604,0.604,0.000
739,274.013,47.946,0.604,0.604,0.000
740,173.836,48.481,0.604,0.604,0.000
741,255.263,48.481,0.604,0.604,0.000
742,153.479,49.017,0.604,0.604,0.000
743,60.802,49.553,0.604,0.604,0.000
744,128.658,49.910,1.267,0.865,45.000
745,177.050,49.553,0.604,0.604,0.000
746,255.263,49.821,1.209,0.604,90.000
747,36.428,50.356,1.390,0.526,45.000
748,40.446,50.088,0.604,0.604,0.000
749,70.981,50.088,0.604,0.604,0.000
750,116.784,50.356,1.390,0.526,45.000
751,124.016,50.088,0.604,0.604,0.000
752,142.765,50.088,0.604,0.604,0.000
753,15.625,50.803,1.267,0.865,135.000
754,83.302,50.624,0.604,0.604,0.000
755,109.016,50.624,0.604,0.604,0.000
756,130.291,51.389,2.541,1.007,40.269
757,165.265,50.624,0.604,0.604,0.000
758,204.907,50.624,0.604,0.604,0.000
759,206.514,50.624,0.604,0.604,0.000
760,207.586,50.624,0.604,0.604,0.000
761,220.442,50.624,0.604,0.604,0.000
762,105.266,51.160,0.604,0.604,0.000
763,125.623,51.160,0.604,0.604,0.000
764,126.694,51.160,0.604,0.604,0.000
765,132.587,51.160,0.604,0.604,0.000
766,164.193,51.160,0.604,0.604,0.000
767,170.086,51.160,0.604,0.604,0.000
768,37.231,51.696,1.813,0.604,0.000
769,83.731,51.910,1.684,1.085,18.435
770,85.445,51.696,0.604,0.604,0.000
771,89.195,51.696,0.604,0.604,0.000
772,109.373,52.053,1.267,0.865,45.000
773,134.730,51.696,0.604,0.604,0.000
774,135.801,51.696,0.604,0.604,0.000
775,199.907,51.874,1.267,0.865,135.000
776,210.264,51.696,0.604,0.604,0.000
777,233.835,51.696,0.604,0.604,0.000
778,247.763,51.696,0.604,0.604,0.000
779,70.445,52.231,0.604,0.604,0.000
780,102.052,52.231,0.604,0.604,0.000
781,110.623,52.231,0.604,0.604,0.000
782,159.372,52.231,0.604,0.604,0.000
783,160.444,52.231,0.604,0.604,0.000
784,163.979,53.195,3.332,1.645,171.263
785,37.499,52.767,1.209,0.604,0.000
786,40.803,53.124,1.267,0.865,45.000
787,42.589,52.767,0.604,0.604,0.000
788,127.766,52.767,0.604,0.604,0.000
789,35.089,53.303,0.604,0.604,0.000
790,35.946,54.053,1.807,1.011,32.778
791,83.302,53.437,1.465,0.998,0.000
792,129.105,53.704,1.547,0.945,75.128
793,130.444,53.303,0.604,0.604,0.000
794,158.836,53.303,0.604,0.604,0.000
795,200.086,53.303,0.604,0.604,0.000
796,248.299,53.303,0.604,0.604,0.000
797,251.871,53.660,1.267,0.865,45.000
798,37.901,54.374,1.465,0.998,90.000
799,73.124,53.838,0.604,0.604,0.000
800,195.264,54.106,1.209,0.604,90.000
801,237.585,53.838,0.604,0.604,0.000
802,28.124,54.374,0.604,0.604,0.000
803,74.195,54.374,0.604,0.604,0.000
804,146.783,54.642,1.209,1.209,0.000
805,158.301,54.374,0.604,0.604,0.000
806,268.656,54.642,1.209,0.604,90.000
807,271.334,54.374,0.604,0.604,0.000
808,279.370,54.374,0.604,0.604,0.000
809,39.910,54.910,0.604,0.604,0.000
810,40.981,54.910,0.604,0.604,0.000
811,72.052,54.910,0.604,0.604,0.000
812,83.302,54.910,0.604,0.604,0.000
813,134.194,54.910,0.604,0.604,0.000
814,166.872,54.910,0.604,0.604,0.000
815,199.014,54.910,0.604,0.604,0.000
816,200.086,54.910,0.604,0.604,0.000
817,267.585,54.910,0.604,0.604,0.000
818,27.053,55.624,1.721,0.637,28.155
819,63.481,55.445,0.604,0.604,0.000
820,260.620,55.445,0.604,0.604,0.000
821,35.089,56.383,1.465,0.998,0.000
822,128.301,55.981,0.604,0.604,0.000
823,129.373,55.981,0.604,0.604,0.000
824,162.051,55.981,0.604,0.604,0.000
825,4.553,56.785,1.209,0.604,90.000
826,20.625,56.517,0.604,0.604,0.000
827,22.796,57.645,4.577,1.517,44.704
828,74.731,56.517,0.604,0.604,0.000
829,92.945,56.517,0.604,0.604,0.000
830,145.444,56.517,0.604,0.604,0.000
831,165.801,56.517,0.604,0.604,0.000
832,166.872,56.785,1.209,0.604,90.000
833,268.388,56.517,1.209,0.604,0.000
834,39.106,57.320,1.390,0.526,135.000
835,70.981,57.053,0.604,0.604,0.000
836,123.480,57.053,0.604,0.604,0.000
837,132.051,57.053,0.604,0.604,0.000
838,149.729,57.053,0.604,0.604,0.000
839,210.800,57.053,0.604,0.604,0.000
840,244.281,57.053,1.209,0.604,0.000
841,105.266,57.588,0.604,0.604,0.000
842,119.462,57.856,1.390,0.526,45.000
843,121.694,58.124,1.310,0.836,90.000
844,145.980,57.588,0.604,0.604,0.000
845,260.888,57.856,1.209,1.209,0.000
846,268.254,57.722,1.710,0.855,161.565
847,36.696,58.124,0.604,0.604,0.000
848,38.303,58.124,0.604,0.604,0.000
849,123.480,58.124,0.604,0.604,0.000
850,167.943,58.124,0.604,0.604,0.000
851,183.096,58.660,1.653,1.547,90.000
852,275.620,58.124,0.604,0.604,0.000
853,23.839,58.660,0.604,0.604,0.000
854,128.569,58.660,1.209,0.604,0.000
855,147.051,58.660,0.604,0.604,0.000
856,163.122,58.660,0.604,0.604,0.000
857,250.487,59.553,2.311,1.897,124.722
858,279.370,58.928,1.209,0.604,90.000
859,81.159,59.195,0.604,0.604,0.000
860,36.964,59.999,1.390,0.526,135.000
861,194.997,59.731,1.209,0.604,0.000
862,207.853,60.267,1.723,0.848,121.717
863,167.408,60.267,0.604,0.604,0.000
864,204.014,60.624,1.869,1.173,135.000
865,31.249,61.338,1.992,1.101,126.870
866,63.481,60.802,0.604,0.604,0.000
867,279.370,60.802,0.604,0.604,0.000
868,34.017,61.338,0.604,0.604,0.000
869,51.963,61.606,1.390,0.526,135.000
870,209.728,61.606,1.723,0.848,148.283
871,94.016,61.874,0.604,0.604,0.000
872,258.478,61.874,0.604,0.604,0.000
873,128.837,62.410,0.604,0.604,0.000
874,189.907,62.410,0.604,0.604,0.000
875,229.014,62.410,0.604,0.604,0.000
876,34.017,62.945,0.604,0.604,0.000
877,277.977,63.695,2.184,0.837,69.006
878,279.370,63.481,1.813,0.604,90.000
879,141.694,64.017,1.813,0.604,90.000
880,22.232,64.017,0.604,0.604,0.000
881,23.839,64.285,1.209,0.604,90.000
882,73.659,64.017,0.604,0.604,0.000
883,274.281,64.285,1.390,0.526,135.000
884,21.160,64.552,0.604,0.604,0.000
885,270.263,64.552,0.604,0.604,0.000
886,118.257,0.804,1.465,0.998,90.000
887,183.800,0.696,1.684,1.085,108.435
888,269.995,0.482,3.133,1.166,0.000
889,275.435,1.690,5.842,1.626,147.382
890,278.834,0.268,0.604,0.604,0.000
891,19.553,1.071,1.209,0.604,90.000
892,26.517,1.339,0.604,0.604,0.000
893,30.267,1.339,0.604,0.604,0.000
894,162.586,2.518,1.583,1.154,150.482
895,44.731,2.411,0.604,0.604,0.000
896,47.410,2.411,0.604,0.604,0.000
897,14.330,3.482,1.465,0.998,90.000
898,188.836,2.946,0.604,0.604,0.000
899,118.123,3.482,0.604,0.604,0.000
900,219.907,3.482,0.604,0.604,0.000
901,279.370,3.482,0.604,0.604,0.000
902,256.335,4.286,1.209,0.604,90.000
903,118.391,5.893,2.260,0.647,112.500
904,271.911,13.798,12.862,5.625,44.522
905,248.258,7.850,3.631,1.308,81.497
906,275.084,6.161,0.604,0.604,0.000
907,251.246,7.232,1.209,0.604,0.000
908,252.585,7.232,0.604,0.604,0.000
909,42.589,8.303,0.604,0.604,0.000
910,167.854,8.661,1.570,1.397,63.435
911,43.303,9.732,1.267,0.865,135.000
912,200.303,10.881,4.488,3.012,142.643
913,42.053,9.911,0.604,0.604,0.000
914,263.567,9.911,1.209,0.604,0.000
915,60.802,10.446,0.604,0.604,0.000
916,149.729,10.446,0.604,0.604,0.000
917,168.479,10.714,1.209,0.604,90.000
918,238.924,10.446,1.209,0.604,0.000
919,43.124,10.982,0.604,0.604,0.000
920,56.731,11.089,1.999,0.914,5.152
921,164.729,10.982,0.604,0.604,0.000
922,167.408,10.982,0.604,0.604,0.000
923,196.336,10.982,0.604,0.604,0.000
924,247.228,10.982,0.604,0.604,0.000
925,249.371,10.982,0.604,0.604,0.000
926,144.372,11.518,0.604,0.604,0.000
927,43.928,12.768,1.728,1.268,21.355
928,45.803,12.053,0.604,0.604,0.000
929,118.123,12.589,0.604,0.604,0.000
930,57.767,13.303,1.267,0.865,45.000
931,167.609,14.598,2.582,2.265,125.072
932,204.233,15.371,6.082,3.725,24.456
933,249.371,13.125,0.604,0.604,0.000
934,164.729,13.660,0.604,0.604,0.000
935,252.853,15.982,1.992,1.101,0.000
936,207.920,17.109,2.800,2.088,26.209
937,217.950,18.110,6.074,2.948,169.279
938,199.818,17.678,1.390,0.526,45.000
939,257.049,18.809,3.252,2.022,97.118
940,167.408,17.946,0.604,0.604,0.000
941,42.053,18.482,0.604,0.604,0.000
942,203.300,18.482,0.604,0.604,0.000
943,209.193,18.482,0.604,0.604,0.000
944,253.044,18.864,1.879,1.362,30.473
945,265.977,18.482,0.604,0.604,0.000
946,272.942,18.482,0.604,0.604,0.000
947,275.831,22.211,6.652,5.713,176.451
948,167.943,19.285,1.209,0.604,90.000
949,41.517,19.553,0.604,0.604,0.000
950,264.906,19.553,0.604,0.604,0.000
951,279.370,19.553,0.604,0.604,0.000
952,141.694,20.625,0.604,0.604,0.000
953,142.765,20.625,0.604,0.604,0.000
954,252.370,21.696,2.720,0.672,72.857
955,266.513,20.625,0.604,0.604,0.000
956,271.870,20.625,0.604,0.604,0.000
957,256.870,21.160,0.604,0.604,0.000
958,54.374,21.696,0.604,0.604,0.000
959,55.445,21.696,0.604,0.604,0.000
960,254.192,21.696,0.604,0.604,0.000
961,264.906,21.964,1.209,0.604,90.000
962,271.067,21.696,1.209,0.604,0.000
963,40.981,22.232,0.604,0.604,0.000
964,56.517,22.232,0.604,0.604,0.000
965,154.194,22.410,1.267,0.865,45.000
966,109.016,22.767,0.604,0.604,0.000
967,168.836,23.214,1.570,1.397,26.565
968,54.865,24.419,2.751,1.594,45.000
969,250.442,23.303,0.604,0.604,0.000
970,265.977,23.571,1.209,0.604,90.000
971,249.371,23.839,0.604,0.604,0.000
972,9.241,24.776,1.710,0.855,108.435
973,50.624,24.375,0.604,0.604,0.000
974,181.872,24.375,0.604,0.604,0.000
975,275.620,24.375,0.604,0.604,0.000
976,60.267,24.910,0.604,0.604,0.000
977,224.728,24.910,0.604,0.604,0.000
978,57.588,25.446,0.604,0.604,0.000
979,180.800,25.446,0.604,0.604,0.000
980,271.870,25.982,0.604,0.604,0.000
981,273.263,26.410,1.684,1.085,108.435
982,51.588,27.446,2.775,1.975,175.590
983,265.620,26.696,1.267,0.865,45.000
984,267.942,27.053,1.721,0.637,61.845
985,43.553,27.267,1.684,1.085,18.435
986,141.158,27.053,0.604,0.604,0.000
987,151.872,27.053,0.604,0.604,0.000
988,11.875,27.946,1.267,0.865,45.000
989,38.303,27.589,0.604,0.604,0.000
990,39.910,28.124,0.604,0.604,0.000
991,265.977,28.124,0.604,0.604,0.000
992,274.147,29.263,2.826,1.035,78.156
993,191.514,28.660,0.604,0.604,0.000
994,58.124,29.732,0.604,0.604,0.000
995,270.558,30.508,4.245,1.722,11.001
996,50.418,32.019,4.007,2.371,93.152
997,128.301,30.267,0.604,0.604,0.000
998,10.982,31.339,0.604,0.604,0.000
999,7.768,32.410,0.604,0.604,0.000
1000,38.839,32.946,0.604,0.604,0.000
1001,125.087,32.946,0.604,0.604,0.000
1002,238.121,32.946,0.604,0.604,0.000
1003,46.740,33.883,1.710,0.855,108.435
1004,52.767,34.017,0.604,0.604,0.000
1005,192.586,34.017,0.604,0.604,0.000
1006,190.979,35.624,0.604,0.604,0.000
1007,125.087,36.696,0.604,0.604,0.000
1008,245.621,37.231,0.604,0.604,0.000
1009,27.589,38.303,0.604,0.604,0.000
1010,78.481,39.106,1.209,0.604,90.000
1011,243.799,40.446,1.495,1.222,0.000
1012,250.978,39.910,0.604,0.604,0.000
1013,275.620,39.910,0.604,0.604,0.000
1014,24.910,40.981,0.604,0.604,0.000
1015,60.267,40.981,0.604,0.604,0.000
1016,89.195,40.981,0.604,0.604,0.000
1017,130.444,41.517,0.604,0.604,0.000
1018,168.479,41.517,0.604,0.604,0.000
1019,192.586,41.517,0.604,0.604,0.000
1020,250.710,43.392,3.196,1.829,65.910
1021,30.803,42.053,0.604,0.604,0.000
1022,37.231,42.053,0.604,0.604,0.000
1023,124.016,42.053,0.604,0.604,0.000
1024,20.625,42.856,1.209,0.604,90.000
1025,55.981,42.589,0.604,0.604,0.000
1026,253.656,42.589,0.604,0.604,0.000
1027,129.373,43.124,0.604,0.604,0.000
1028,13.125,44.196,0.604,0.604,0.000
1029,254.192,44.463,1.209,0.604,90.000
1030,258.299,44.553,1.267,0.865,45.000
1031,266.002,47.118,8.965,1.793,164.090
1032,278.834,45.267,0.604,0.604,0.000
1033,35.089,46.338,0.604,0.604,0.000
1034,140.622,46.338,0.604,0.604,0.000
1035,250.978,46.338,0.604,0.604,0.000
1036,252.585,46.338,0.604,0.604,0.000
1037,271.870,47.946,0.604,0.604,0.000
1038,279.102,48.749,1.390,0.526,45.000
1039,36.696,49.553,0.604,0.604,0.000
1040,128.837,49.553,0.604,0.604,0.000
1041,154.015,49.553,0.604,0.604,0.000
1042,269.765,50.450,8.377,1.876,10.823
1043,40.446,50.088,0.604,0.604,0.000
1044,35.892,50.892,1.390,0.526,135.000
1045,130.230,51.374,2.142,0.853,53.677
1046,200.621,50.624,0.604,0.604,0.000
1047,37.231,51.160,0.604,0.604,0.000
1048,83.761,51.925,2.643,0.968,14.679
1049,87.052,51.696,0.604,0.604,0.000
1050,102.587,51.696,0.604,0.604,0.000
1051,109.016,51.963,1.209,0.604,90.000
1052,132.587,51.696,0.604,0.604,0.000
1053,166.872,51.696,0.604,0.604,0.000
1054,36.696,52.231,0.604,0.604,0.000
1055,37.767,52.499,1.209,0.604,90.000
1056,40.446,52.231,0.604,0.604,0.000
1057,40.981,53.303,0.604,0.604,0.000
1058,129.373,53.303,1.813,0.604,0.000
1059,163.658,53.303,0.604,0.604,0.000
1060,164.729,53.303,0.604,0.604,0.000
1061,251.781,53.303,1.209,0.604,0.000
1062,28.124,54.106,1.209,0.604,90.000
1063,35.089,53.838,0.604,0.604,0.000
1064,37.231,54.374,0.604,0.604,0.000
1065,73.927,54.642,1.390,0.526,45.000
1066,135.265,54.374,0.604,0.604,0.000
1067,146.515,54.642,1.209,0.604,90.000
1068,39.910,54.910,0.604,0.604,0.000
1069,72.052,54.910,0.604,0.604,0.000
1070,129.373,54.910,0.604,0.604,0.000
1071,27.589,55.445,0.604,0.604,0.000
1072,46.874,55.445,0.604,0.604,0.000
1073,22.946,57.276,3.829,1.145,34.091
1074,269.192,56.517,0.604,0.604,0.000
1075,4.553,57.053,0.604,0.604,0.000
1076,167.408,57.053,0.604,0.604,0.000
1077,39.374,57.588,0.604,0.604,0.000
1078,261.156,57.856,1.209,0.604,90.000
1079,268.388,57.588,2.418,0.604,0.000
1080,36.696,58.124,0.604,0.604,0.000
1081,167.943,58.124,0.604,0.604,0.000
1082,183.157,58.767,1.684,1.085,108.435
1083,279.370,58.660,0.604,0.604,0.000
1084,64.552,59.195,0.604,0.604,0.000
1085,81.159,59.195,0.604,0.604,0.000
1086,250.595,59.731,1.653,1.547,90.000
1087,207.853,60.267,1.723,0.848,121.717
1088,64.017,60.267,0.604,0.604,0.000
1089,142.765,60.267,0.604,0.604,0.000
1090,204.103,60.535,1.209,1.209,0.000
1091,31.124,61.231,1.684,1.085,108.435
1092,52.231,61.338,0.604,0.604,0.000
1093,166.336,61.338,0.604,0.604,0.000
1094,168.211,61.606,1.390,0.526,45.000
1095,209.728,61.606,1.723,0.848,148.283
1096,279.370,63.481,1.813,0.604,90.000
1097,141.962,63.749,1.390,0.526,135.000
1098,277.763,63.481,0.604,0.604,0.000
1099,250.442,64.552,0.604,0.604,0.000
1100,270.263,64.552,0.604,0.604,0.000
1101,45.267,0.268,0.604,0.604,0.000
1102,118.123,0.804,1.813,0.604,90.000
1103,183.586,0.482,1.684,1.085,161.565
1104,269.873,0.511,3.389,1.186,3.058
1105,275.283,1.597,5.361,1.840,144.958
1106,46.874,0.804,0.604,0.604,0.000
1107,54.910,0.804,0.604,0.604,0.000
1108,19.553,1.339,0.604,0.604,0.000
1109,46.874,2.411,0.604,0.604,0.000
1110,150.801,2.411,0.604,0.604,0.000
1111,14.410,3.375,1.684,1.085,71.565
1112,118.123,4.018,3.022,0.604,90.000
1113,256.335,4.821,1.785,0.819,63.435
1114,278.620,6.589,4.189,2.181,91.939
1115,240.799,5.625,0.604,0.604,0.000
1116,241.871,5.625,0.604,0.604,0.000
1117,262.763,5.625,0.604,0.604,0.000
1118,118.301,6.339,1.267,0.865,45.000
1119,275.084,6.161,0.604,0.604,0.000
1120,248.153,8.011,3.262,1.232,88.807
1121,141.158,7.232,0.604,0.604,0.000
1122,168.479,7.232,0.604,0.604,0.000
1123,251.246,7.232,1.209,0.604,0.000
1124,118.123,7.768,0.604,0.604,0.000
1125,167.408,8.303,1.209,1.209,0.000
1126,197.407,8.303,0.604,0.604,0.000
1127,203.451,14.127,10.699,3.996,138.717
1128,42.803,9.696,2.184,0.837,159.006
1129,197.943,9.375,0.604,0.604,0.000
1130,202.229,9.911,0.604,0.604,0.000
1131,264.638,9.911,1.209,0.604,0.000
1132,272.968,17.904,13.506,7.629,121.644
1133,60.535,10.446,1.209,0.604,0.000
1134,118.123,10.446,0.604,0.604,0.000
1135,239.014,10.625,1.267,0.865,135.000
1136,268.120,10.446,0.604,0.604,0.000
1137,270.799,10.446,0.604,0.604,0.000
1138,271.870,10.446,0.604,0.604,0.000
1139,43.124,10.982,0.604,0.604,0.000
1140,57.053,11.250,1.813,1.209,0.000
1141,167.408,11.161,1.721,0.637,151.845
1142,196.871,10.982,0.604,0.604,0.000
1143,197.943,10.982,0.604,0.604,0.000
1144,249.371,11.518,0.604,0.604,0.000
1145,262.763,11.518,0.604,0.604,0.000
1146,169.283,12.321,1.390,0.526,45.000
1147,44.356,13.393,2.497,1.464,178.675
1148,57.588,13.125,0.604,0.604,0.000
1149,167.484,14.387,2.922,1.751,161.814
1150,249.371,13.125,0.604,0.604,0.000
1151,42.053,13.660,0.604,0.604,0.000
1152,229.549,14.196,0.604,0.604,0.000
1153,253.061,15.922,1.886,1.744,170.783
1154,168.479,16.339,0.604,0.604,0.000
1155,218.093,18.056,6.013,2.674,173.045
1156,148.122,16.875,0.604,0.604,0.000
1157,167.943,17.410,0.604,0.604,0.000
1158,197.943,17.410,0.604,0.604,0.000
1159,257.118,18.894,2.999,1.584,93.743
1160,266.692,17.946,1.721,0.637,118.155
1161,199.014,17.946,0.604,0.604,0.000
1162,264.906,17.946,0.604,0.604,0.000
1163,200.086,18.482,0.604,0.604,0.000
1164,252.692,19.125,2.054,0.890,45.000
1165,265.620,19.196,1.267,0.865,45.000
1166,142.230,19.553,0.604,0.604,0.000
1167,143.837,20.625,0.604,0.604,0.000
1168,266.513,20.625,0.604,0.604,0.000
1169,53.838,21.160,0.604,0.604,0.000
1170,248.299,21.160,0.604,0.604,0.000
1171,252.183,21.964,2.126,0.687,72.391
1172,271.468,21.964,2.372,0.616,126.091
1173,154.283,22.500,1.209,1.209,0.000
1174,168.613,23.437,1.710,0.855,108.435
1175,266.335,23.660,1.267,0.865,45.000
1176,54.786,24.457,2.695,1.762,29.577
1177,57.588,24.375,2.126,0.516,45.000
1178,152.408,23.839,0.604,0.604,0.000
1179,9.241,24.910,1.465,0.998,90.000
1180,181.872,24.375,0.604,0.604,0.000
1181,60.267,25.446,0.604,0.604,0.000
1182,82.766,25.446,0.604,0.604,0.000
1183,276.156,25.446,0.604,0.604,0.000
1184,265.763,26.625,1.684,1.085,71.565
1185,51.572,27.259,2.761,1.720,6.813
1186,54.374,26.517,0.604,0.604,0.000
1187,218.835,26.517,0.604,0.604,0.000
1188,229.014,26.517,0.604,0.604,0.000
1189,43.446,27.482,1.684,1.085,108.435
1190,129.908,27.589,0.604,0.604,0.000
1191,149.729,27.589,0.604,0.604,0.000
1192,274.120,28.607,2.322,1.574,83.819
1193,11.786,28.124,1.209,0.604,0.000
1194,37.499,28.124,1.209,0.604,0.000
1195,151.337,28.124,0.604,0.604,0.000
1196,266.513,28.124,0.604,0.604,0.000
1197,275.620,28.124,0.604,0.604,0.000
1198,38.839,28.660,0.604,0.604,0.000
1199,191.514,28.660,0.604,0.604,0.000
1200,173.836,29.196,0.604,0.604,0.000
1201,40.446,29.999,1.209,0.604,90.000
1202,57.588,29.732,0.604,0.604,0.000
1203,270.566,30.547,4.308,1.951,8.025
1204,50.446,32.365,4.338,2.021,94.881
1205,128.301,30.267,0.604,0.604,0.000
1206,103.659,30.803,0.604,0.604,0.000
1207,266.513,30.803,0.604,0.604,0.000
1208,53.035,31.339,1.209,0.604,0.000
1209,39.910,31.874,0.604,0.604,0.000
1210,227.942,32.410,0.604,0.604,0.000
1211,38.839,33.482,0.604,0.604,0.000
1212,46.517,33.839,1.267,0.865,135.000
1213,192.586,34.017,0.604,0.604,0.000
1214,137.944,35.089,0.604,0.604,0.000
1215,177.586,35.089,0.604,0.604,0.000
1216,46.874,35.624,0.604,0.604,0.000
1217,44.196,36.160,0.604,0.604,0.000
1218,50.088,36.160,0.604,0.604,0.000
1219,125.087,36.160,0.604,0.604,0.000
1220,192.050,36.160,0.604,0.604,0.000
1221,38.303,38.035,1.209,0.604,90.000
1222,249.906,37.767,0.604,0.604,0.000
1223,78.749,39.374,1.209,0.604,0.000
1224,268.120,39.374,0.604,0.604,0.000
1225,277.763,39.374,0.604,0.604,0.000
1226,90.802,39.910,0.604,0.604,0.000
1227,236.514,39.910,0.604,0.604,0.000
1228,244.013,40.553,1.653,1.105,124.099
1229,254.192,39.910,0.604,0.604,0.000
1230,275.620,39.910,0.604,0.604,0.000
1231,89.195,40.981,0.604,0.604,0.000
1232,55.981,42.053,1.813,0.604,90.000
1233,192.586,41.517,0.604,0.604,0.000
1234,250.978,41.651,1.465,0.998,0.000
1235,42.589,42.053,0.604,0.604,0.000
1236,30.803,42.589,0.604,0.604,0.000
1237,249.371,43.392,1.209,0.604,90.000
1238,40.981,43.660,0.604,0.604,0.000
1239,252.049,43.928,1.209,0.604,90.000
1240,13.125,44.196,0.604,0.604,0.000
1241,250.871,45.267,2.592,0.705,78.251
1242,254.192,44.196,0.604,0.604,0.000
1243,104.195,44.731,0.604,0.604,0.000
1244,258.478,44.731,0.604,0.604,0.000
1245,265.768,47.018,8.812,1.700,161.911
1246,249.371,45.267,0.604,0.604,0.000
1247,252.317,45.267,1.209,0.604,0.000
1248,278.299,45.267,0.604,0.604,0.000
1249,164.729,45.803,0.604,0.604,0.000
1250,35.357,46.338,1.209,0.604,0.000
1251,277.227,46.874,0.604,0.604,0.000
1252,150.265,47.410,0.604,0.604,0.000
1253,278.031,47.812,2.372,0.616,36.091
1254,269.955,50.396,7.877,1.856,14.613
1255,167.943,49.553,0.604,0.604,0.000
1256,36.696,50.267,1.721,0.637,28.155
