 ,XM,YM,Major,Minor,Angle
635,236.251,43.169,0.590,0.590,0.000
636,21.192,43.692,0.590,0.590,0.000
637,74.564,43.692,0.590,0.590,0.000
638,122.181,43.692,0.590,0.590,0.000
639,141.018,43.692,0.590,0.590,0.000
640,237.298,43.692,0.590,0.590,0.000
641,53.634,44.215,0.590,0.590,0.000
642,85.030,44.215,0.590,0.590,0.000
643,143.896,44.477,1.358,0.513,135.000
644,188.739,44.529,1.645,1.059,18.435
645,25.814,45.611,1.848,1.132,116.565
646,36.105,44.739,1.181,0.590,0.000
647,99.681,44.739,0.590,0.590,0.000
648,104.390,44.739,0.590,0.590,0.000
649,136.832,44.739,0.590,0.590,0.000
650,37.936,45.262,0.590,0.590,0.000
651,53.460,46.134,1.237,0.845,45.000
652,102.297,45.785,0.590,0.590,0.000
653,162.472,46.047,1.181,0.590,90.000
654,15.436,46.308,0.590,0.590,0.000
655,17.529,46.308,0.590,0.590,0.000
656,22.239,46.308,0.590,0.590,0.000
657,66.192,46.308,0.590,0.590,0.000
658,125.320,46.308,0.590,0.590,0.000
659,161.425,46.308,0.590,0.590,0.000
660,185.495,46.308,0.590,0.590,0.000
661,197.530,46.308,0.590,0.590,0.000
662,203.548,46.570,1.358,0.513,135.000
663,212.181,46.832,0.590,0.590,0.000
664,225.786,46.832,0.590,0.590,0.000
665,8.111,47.355,0.590,0.590,0.000
666,10.204,47.355,0.590,0.590,0.000
667,35.843,47.355,0.590,0.590,0.000
668,118.518,47.355,0.590,0.590,0.000
669,119.565,47.355,0.590,0.590,0.000
670,132.646,47.355,0.590,0.590,0.000
671,137.879,47.355,0.590,0.590,0.000
672,53.634,47.878,0.590,0.590,0.000
673,198.053,47.878,0.590,0.590,0.000
674,239.914,47.878,0.590,0.590,0.000
675,34.797,48.401,0.590,0.590,0.000
676,120.088,48.401,0.590,0.590,0.000
677,132.646,48.401,0.590,0.590,0.000
678,204.856,48.401,0.590,0.590,0.000
679,137.879,48.925,0.590,0.590,0.000
680,160.728,49.448,1.280,0.817,90.000
681,162.472,48.925,0.590,0.590,0.000
682,216.368,48.925,0.590,0.590,0.000
683,218.984,48.925,0.590,0.590,0.000
684,30.611,49.448,0.590,0.590,0.000
685,133.169,49.448,0.590,0.590,0.000
686,145.728,49.448,0.590,0.590,0.000
687,193.344,49.448,0.590,0.590,0.000
688,21.192,49.971,0.590,0.590,0.000
689,34.423,51.018,1.708,1.429,90.000
690,157.501,50.756,1.358,0.513,45.000
691,201.716,50.494,0.590,0.590,0.000
692,202.763,50.494,0.590,0.590,0.000
693,209.565,50.494,0.590,0.590,0.000
694,52.588,51.018,0.590,0.590,0.000
695,59.913,51.018,0.590,0.590,0.000
696,169.274,51.018,0.590,0.590,0.000
697,221.077,51.018,0.590,0.590,0.000
698,235.728,51.018,0.590,0.590,0.000
699,149.390,51.803,1.181,0.590,90.000
700,239.914,51.541,0.590,0.590,0.000
701,131.600,52.326,1.181,0.590,90.000
702,161.425,52.064,0.590,0.590,0.000
703,164.042,52.064,0.590,0.590,0.000
704,195.960,52.274,2.147,0.812,173.598
705,205.379,52.064,0.590,0.590,0.000
706,11.250,52.588,0.590,0.590,0.000
707,34.384,55.886,4.530,2.540,52.507
708,121.658,52.588,0.590,0.590,0.000
709,124.797,52.588,0.590,0.590,0.000
710,34.797,53.111,0.590,0.590,0.000
711,119.565,53.111,0.590,0.590,0.000
712,123.227,53.372,1.181,0.590,90.000
713,161.425,53.111,0.590,0.590,0.000
714,23.350,56.643,5.037,1.107,73.457
715,58.343,53.634,0.590,0.590,0.000
716,63.314,53.634,1.181,0.590,0.000
717,96.280,53.896,1.358,0.513,135.000
718,110.669,53.896,1.181,0.590,90.000
719,125.553,54.506,2.644,1.187,28.155
720,128.983,53.983,1.280,0.817,0.000
721,162.472,53.634,0.590,0.590,0.000
722,200.147,53.634,0.590,0.590,0.000
723,216.629,53.634,1.181,0.590,0.000
724,27.471,54.157,0.590,0.590,0.000
725,78.975,55.540,3.315,1.472,71.954
726,99.681,54.157,0.590,0.590,0.000
727,100.727,54.157,0.590,0.590,0.000
728,137.355,54.157,0.590,0.590,0.000
729,22.762,54.942,1.181,0.590,90.000
730,105.437,55.428,2.110,1.157,149.089
731,131.076,54.681,0.590,0.590,0.000
732,153.838,54.942,1.358,0.513,45.000
733,160.268,56.472,4.626,2.487,162.960
734,163.518,55.029,1.280,0.817,0.000
735,197.007,54.681,0.590,0.590,0.000
736,216.019,55.029,1.237,0.845,135.000
737,61.483,55.204,0.590,0.590,0.000
738,82.937,55.204,0.590,0.590,0.000
739,84.768,55.465,1.358,0.513,135.000
740,97.849,55.204,1.181,0.590,0.000
741,100.204,55.204,0.590,0.590,0.000
742,132.123,55.204,0.590,0.590,0.000
743,204.594,55.465,1.358,0.513,135.000
744,81.890,55.727,0.590,0.590,0.000
745,110.669,55.727,0.590,0.590,0.000
746,133.169,55.727,0.590,0.590,0.000
747,165.611,55.727,0.590,0.590,0.000
748,167.704,55.727,0.590,0.590,0.000
749,97.065,56.250,0.590,0.590,0.000
750,120.088,56.250,0.590,0.590,0.000
751,125.320,56.381,1.431,0.975,0.000
752,164.303,56.250,1.181,0.590,0.000
753,21.192,56.774,0.590,0.590,0.000
754,89.739,56.774,0.590,0.590,0.000
755,123.751,56.774,0.590,0.590,0.000
756,132.123,56.774,0.590,0.590,0.000
757,145.728,56.774,0.590,0.590,0.000
758,169.013,56.774,1.181,0.590,0.000
759,68.809,57.297,0.590,0.590,0.000
760,141.018,57.297,0.590,0.590,0.000
761,142.588,57.558,1.181,0.590,90.000
762,154.361,57.297,1.181,0.590,0.000
763,13.343,57.820,0.590,0.590,0.000
764,25.378,58.343,0.590,0.590,0.000
765,43.692,58.343,0.590,0.590,0.000
766,46.047,58.343,2.362,0.590,0.000
767,52.849,58.605,1.358,0.513,45.000
768,69.332,58.605,1.181,0.590,90.000
769,79.099,58.518,1.237,0.845,135.000
770,160.902,58.343,0.590,0.590,0.000
771,158.286,58.867,0.590,0.590,0.000
772,175.030,58.867,0.590,0.590,0.000
773,191.251,58.867,0.590,0.590,0.000
774,210.612,58.867,0.590,0.590,0.000
775,239.914,58.867,0.590,0.590,0.000
776,20.930,59.652,1.358,0.513,45.000
777,30.087,59.390,0.590,0.590,0.000
778,214.275,59.390,0.590,0.590,0.000
779,217.676,59.652,1.358,0.513,135.000
780,18.052,60.524,3.109,1.346,39.402
781,34.448,60.262,1.237,0.845,135.000
782,35.843,59.913,0.590,0.590,0.000
783,77.181,59.913,0.590,0.590,0.000
784,100.727,59.913,0.590,0.590,0.000
785,240.699,59.913,1.181,0.590,0.000
786,54.681,60.436,0.590,0.590,0.000
787,107.530,60.436,0.590,0.590,0.000
788,32.180,60.960,0.590,0.590,0.000
789,115.902,60.960,0.590,0.590,0.000
790,117.995,61.221,1.181,0.590,90.000
791,179.347,61.810,2.116,1.318,109.330
792,30.611,61.483,0.590,0.590,0.000
793,33.227,61.483,0.590,0.590,0.000
794,143.111,61.483,0.590,0.590,0.000
795,164.565,61.483,0.590,0.590,0.000
796,15.959,62.529,0.590,0.590,0.000
797,59.913,62.529,0.590,0.590,0.000
798,76.657,62.529,0.590,0.590,0.000
799,191.774,62.529,0.590,0.590,0.000
800,205.379,64.174,4.074,1.198,135.885
801,26.948,63.053,0.590,0.590,0.000
802,78.750,63.576,0.590,0.590,0.000
803,146.251,63.576,0.590,0.590,0.000
804,200.251,63.785,1.645,1.059,161.565
805,213.228,63.576,0.590,0.590,0.000
806,235.728,63.576,0.590,0.590,0.000
807,26.425,64.622,1.974,1.236,135.000
808,74.041,64.099,0.590,0.590,0.000
809,81.890,64.622,0.590,0.590,0.000
810,47.355,65.146,0.590,0.590,0.000
811,143.635,65.146,0.590,0.590,0.000
812,163.518,65.669,0.590,0.590,0.000
813,137.486,66.716,1.431,0.975,90.000
814,191.774,66.192,0.590,0.590,0.000
815,30.872,66.716,1.181,0.590,0.000
816,87.646,66.716,0.590,0.590,0.000
817,131.600,66.716,0.590,0.590,0.000
818,86.599,67.239,0.590,0.590,0.000
819,184.972,67.239,0.590,0.590,0.000
820,191.251,67.239,0.590,0.590,0.000
821,144.943,67.762,1.181,0.590,0.000
822,156.716,67.762,0.590,0.590,0.000
823,215.321,67.762,0.590,0.590,0.000
824,234.158,67.762,0.590,0.590,0.000
825,19.884,0.262,1.181,0.590,0.000
826,24.593,0.262,1.181,0.590,0.000
827,26.163,0.523,1.181,1.181,0.000
828,28.518,0.262,0.590,0.590,0.000
829,42.646,0.262,0.590,0.590,0.000
830,10.204,0.785,0.590,0.590,0.000
831,113.286,0.785,0.590,0.590,0.000
832,188.530,1.256,2.744,1.270,14.872
833,12.297,1.308,0.590,0.590,0.000
834,13.343,1.308,0.590,0.590,0.000
835,15.959,1.308,0.590,0.590,0.000
836,43.692,1.308,0.590,0.590,0.000
837,221.600,1.308,0.590,0.590,0.000
838,52.588,1.831,0.590,0.590,0.000
839,15.175,2.616,1.181,1.181,0.000
840,43.249,4.246,3.505,1.293,71.395
841,114.332,4.448,4.907,0.853,90.597
842,95.495,2.878,0.590,0.590,0.000
843,217.937,2.878,0.590,0.590,0.000
844,157.239,3.401,0.590,0.590,0.000
845,242.007,3.401,0.590,0.590,0.000
846,14.390,4.186,1.181,0.590,90.000
847,28.518,3.924,0.590,0.590,0.000
848,147.297,4.448,1.771,0.590,90.000
849,46.308,4.448,0.590,0.590,0.000
850,94.971,4.448,0.590,0.590,0.000
851,116.948,4.448,0.590,0.590,0.000
852,127.414,4.448,0.590,0.590,0.000
853,157.239,4.448,0.590,0.590,0.000
854,20.669,4.971,0.590,0.590,0.000
855,49.448,5.494,0.590,0.590,0.000
856,120.611,5.494,0.590,0.590,0.000
857,158.286,5.494,0.590,0.590,0.000
858,9.366,6.436,1.645,1.059,71.565
859,216.106,6.279,1.358,0.513,45.000
860,62.529,6.541,0.590,0.590,0.000
861,36.890,7.064,0.590,0.590,0.000
862,42.646,7.326,1.181,0.590,90.000
863,80.320,7.064,0.590,0.590,0.000
864,141.018,7.064,0.590,0.590,0.000
865,68.285,7.587,0.590,0.590,0.000
866,135.262,7.849,1.181,0.590,90.000
867,158.809,7.587,0.590,0.590,0.000
868,10.727,8.111,0.590,0.590,0.000
869,114.332,8.634,1.771,0.590,90.000
870,195.960,8.111,0.590,0.590,0.000
871,238.606,8.111,1.181,0.590,0.000
872,138.402,8.634,0.590,0.590,0.000
873,142.588,8.634,0.590,0.590,0.000
874,145.597,9.157,1.431,0.975,90.000
875,41.599,9.157,0.590,0.590,0.000
876,196.484,9.157,0.590,0.590,0.000
877,20.669,9.680,0.590,0.590,0.000
878,136.309,9.680,0.590,0.590,0.000
879,211.135,9.680,0.590,0.590,0.000
880,244.100,9.680,0.590,0.590,0.000
881,53.634,10.204,0.590,0.590,0.000
882,114.332,10.465,1.181,0.590,90.000
883,137.355,10.204,0.590,0.590,0.000
884,141.018,10.204,0.590,0.590,0.000
885,210.088,10.204,0.590,0.590,0.000
886,23.808,10.727,0.590,0.590,0.000
887,41.058,13.578,4.727,2.139,74.652
888,158.809,10.727,0.590,0.590,0.000
889,161.425,10.727,0.590,0.590,0.000
890,162.472,10.988,1.181,0.590,90.000
891,163.518,10.727,0.590,0.590,0.000
892,194.914,10.727,0.590,0.590,0.000
893,2.355,11.250,0.590,0.590,0.000
894,196.732,13.707,5.473,3.758,143.422
895,244.100,11.512,1.181,0.590,90.000
896,37.936,11.773,0.590,0.590,0.000
897,160.379,11.773,0.590,0.590,0.000
898,192.036,11.773,1.181,0.590,0.000
899,114.332,12.820,1.771,0.590,90.000
900,120.611,12.297,0.590,0.590,0.000
901,145.728,12.297,0.590,0.590,0.000
902,43.692,12.820,0.590,0.590,0.000
903,138.402,12.820,0.590,0.590,0.000
904,143.111,12.820,0.590,0.590,0.000
905,161.164,13.081,1.358,0.513,135.000
906,163.257,13.256,1.693,1.235,169.722
907,235.623,13.134,1.645,1.059,161.565
908,243.839,13.081,1.358,0.513,45.000
909,52.326,14.063,2.126,1.312,13.048
910,56.250,13.343,0.590,0.590,0.000
911,42.646,14.390,0.590,0.590,0.000
912,140.495,14.390,0.590,0.590,0.000
913,170.321,14.390,0.590,0.590,0.000
914,172.937,14.390,0.590,0.590,0.000
915,114.332,14.913,0.590,0.590,0.000
916,162.472,14.913,0.590,0.590,0.000
917,43.169,15.436,0.590,0.590,0.000
918,44.215,15.436,0.590,0.590,0.000
919,55.204,15.436,0.590,0.590,0.000
920,162.243,16.777,2.923,1.909,137.210
921,163.780,15.436,1.181,0.590,0.000
922,65.669,15.959,0.590,0.590,0.000
923,201.363,18.619,7.609,4.948,170.209
924,17.529,16.483,0.590,0.590,0.000
925,43.692,16.483,1.771,0.590,0.000
926,57.297,16.483,0.590,0.590,0.000
927,77.704,16.483,0.590,0.590,0.000
928,204.333,16.483,0.590,0.590,0.000
929,225.263,17.006,0.590,0.590,0.000
930,235.728,17.006,0.590,0.590,0.000
931,164.565,18.052,1.485,0.939,45.000
932,197.007,17.529,0.590,0.590,0.000
933,236.775,17.529,0.590,0.590,0.000
934,38.983,18.052,0.590,0.590,0.000
935,244.100,18.052,0.590,0.590,0.000
936,114.332,18.576,0.590,0.590,0.000
937,167.181,18.576,0.590,0.590,0.000
938,227.879,18.576,0.590,0.590,0.000
939,137.879,19.622,2.077,0.504,135.000
940,162.472,19.099,0.590,0.590,0.000
941,163.911,19.884,2.077,0.671,107.609
942,40.029,19.622,0.590,0.590,0.000
943,195.960,19.622,0.590,0.590,0.000
944,141.018,20.145,0.590,0.590,0.000
945,212.742,21.080,2.507,1.946,110.436
946,196.379,20.983,1.645,1.059,161.565
947,117.995,21.192,0.590,0.590,0.000
948,188.112,21.192,0.590,0.590,0.000
949,198.315,21.454,1.358,0.513,135.000
950,205.379,21.192,0.590,0.590,0.000
951,216.106,21.890,1.666,1.255,113.745
952,217.414,21.192,0.590,0.590,0.000
953,100.727,21.715,0.590,0.590,0.000
954,110.669,21.715,0.590,0.590,0.000
955,161.949,21.715,0.590,0.590,0.000
956,40.029,22.239,0.590,0.590,0.000
957,38.460,22.762,0.590,0.590,0.000
958,51.541,22.762,0.590,0.590,0.000
959,56.774,22.762,0.590,0.590,0.000
960,86.599,22.762,0.590,0.590,0.000
961,90.785,22.762,0.590,0.590,0.000
962,104.913,23.416,1.455,0.959,55.278
963,139.448,22.762,0.590,0.590,0.000
964,157.763,23.023,1.181,0.590,90.000
965,159.856,22.762,0.590,0.590,0.000
966,162.995,22.762,0.590,0.590,0.000
967,108.576,23.285,0.590,0.590,0.000
968,90.262,23.808,0.590,0.590,0.000
969,120.088,23.808,0.590,0.590,0.000
970,140.495,23.808,0.590,0.590,0.000
971,116.425,24.332,0.590,0.590,0.000
972,51.415,26.927,4.832,1.804,27.634
973,55.204,24.855,0.590,0.590,0.000
974,106.222,24.855,1.181,0.590,0.000
975,112.239,24.855,0.590,0.590,0.000
976,119.041,24.855,0.590,0.590,0.000
977,145.989,25.116,1.358,0.513,45.000
978,149.739,25.378,1.681,0.622,61.845
979,236.251,24.855,0.590,0.590,0.000
980,39.506,25.378,0.590,0.590,0.000
981,80.843,25.378,0.590,0.590,0.000
982,101.251,25.378,0.590,0.590,0.000
983,104.913,25.378,0.590,0.590,0.000
984,107.530,25.378,0.590,0.590,0.000
985,165.146,26.308,2.164,1.450,47.521
986,56.774,25.901,0.590,0.590,0.000
987,147.821,25.901,0.590,0.590,0.000
988,44.739,26.425,0.590,0.590,0.000
989,58.867,26.425,0.590,0.590,0.000
990,108.053,26.425,0.590,0.590,0.000
991,114.070,26.686,1.358,0.513,45.000
992,121.658,26.425,0.590,0.590,0.000
993,145.204,26.425,0.590,0.590,0.000
994,162.472,26.425,0.590,0.590,0.000
995,57.995,27.297,1.237,0.845,135.000
996,62.791,26.948,1.181,0.590,0.000
997,183.925,26.948,0.590,0.590,0.000
998,4.149,28.144,2.173,1.123,81.650
999,20.145,27.471,0.590,0.590,0.000
1000,54.942,27.471,1.181,0.590,0.000
1001,56.774,27.471,0.590,0.590,0.000
1002,77.704,27.471,0.590,0.590,0.000
1003,81.890,27.471,0.590,0.590,0.000
1004,59.913,27.994,0.590,0.590,0.000
1005,162.995,27.994,0.590,0.590,0.000
1006,0.262,28.518,0.590,0.590,0.000
1007,52.588,28.518,0.590,0.590,0.000
1008,83.460,29.041,0.590,0.590,0.000
1009,107.530,29.041,0.590,0.590,0.000
1010,137.268,30.262,2.066,1.012,91.816
1011,189.681,29.041,0.590,0.590,0.000
1012,10.465,29.826,1.358,0.513,45.000
1013,38.692,30.262,2.088,1.503,55.427
1014,47.016,30.549,3.346,1.771,175.960
1015,185.914,30.401,2.341,0.744,54.720
1016,32.180,30.087,0.590,0.590,0.000
1017,147.821,30.087,0.590,0.590,0.000
1018,161.949,30.087,0.590,0.590,0.000
1019,110.146,30.611,0.590,0.590,0.000
1020,144.943,30.611,1.181,0.590,0.000
1021,33.227,31.134,0.590,0.590,0.000
1022,55.204,31.526,1.431,0.975,0.000
1023,65.669,31.134,0.590,0.590,0.000
1024,107.530,31.134,0.590,0.590,0.000
1025,123.751,31.134,0.590,0.590,0.000
1026,138.925,31.134,0.590,0.590,0.000
1027,214.275,31.134,0.590,0.590,0.000
1028,225.263,31.134,0.590,0.590,0.000
1029,34.535,31.657,1.181,0.590,0.000
1030,112.762,31.657,0.590,0.590,0.000
1031,146.251,31.657,0.590,0.590,0.000
1032,157.763,31.657,0.590,0.590,0.000
1033,187.588,31.657,0.590,0.590,0.000
1034,198.577,31.657,0.590,0.590,0.000
1035,233.112,31.657,0.590,0.590,0.000
1036,36.366,32.704,0.590,0.590,0.000
1037,46.221,35.283,4.903,2.987,66.503
1038,108.053,32.704,0.590,0.590,0.000
1039,142.588,32.704,0.590,0.590,0.000
1040,124.797,33.227,0.590,0.590,0.000
1041,159.856,33.227,0.590,0.590,0.000
1042,99.158,33.750,0.590,0.590,0.000
1043,53.111,34.273,0.590,0.590,0.000
1044,85.553,34.273,0.590,0.590,0.000
1045,140.495,34.273,0.590,0.590,0.000
1046,82.937,34.797,0.590,0.590,0.000
1047,2.878,35.320,0.590,0.590,0.000
1048,138.925,35.320,0.590,0.590,0.000
1049,158.809,35.320,0.590,0.590,0.000
1050,175.553,35.320,0.590,0.590,0.000
1051,37.936,35.843,0.590,0.590,0.000
1052,142.065,35.843,0.590,0.590,0.000
1053,161.949,35.843,0.590,0.590,0.000
1054,191.774,35.843,0.590,0.590,0.000
1055,235.728,35.843,0.590,0.590,0.000
1056,51.541,36.366,0.590,0.590,0.000
1057,111.716,36.366,0.590,0.590,0.000
1058,137.007,36.715,1.237,0.845,135.000
1059,140.495,36.366,0.590,0.590,0.000
1060,36.890,36.890,0.590,0.590,0.000
1061,41.861,36.890,1.181,0.590,0.000
1062,188.896,36.890,1.181,0.590,0.000
1063,198.577,36.890,0.590,0.590,0.000
1064,103.344,37.413,0.590,0.590,0.000
1065,131.600,37.413,0.590,0.590,0.000
1066,141.018,37.413,0.590,0.590,0.000
1067,142.065,37.413,0.590,0.590,0.000
1068,178.170,37.413,0.590,0.590,0.000
1069,234.158,37.413,0.590,0.590,0.000
1070,93.402,38.460,0.590,0.590,0.000
1071,120.088,38.721,1.181,0.590,90.000
1072,133.693,38.460,0.590,0.590,0.000
1073,137.355,38.460,0.590,0.590,0.000
1074,138.925,38.460,0.590,0.590,0.000
1075,215.844,38.460,0.590,0.590,0.000
1076,188.112,38.983,0.590,0.590,0.000
1077,190.728,38.983,0.590,0.590,0.000
1078,36.366,39.506,0.590,0.590,0.000
1079,121.134,39.506,0.590,0.590,0.000
1080,131.338,39.506,1.181,0.590,0.000
1081,160.902,39.506,0.590,0.590,0.000
1082,242.530,39.506,0.590,0.590,0.000
1083,44.739,40.029,0.590,0.590,0.000
1084,53.634,40.029,0.590,0.590,0.000
1085,77.704,40.029,0.590,0.590,0.000
1086,132.384,40.291,1.358,0.513,45.000
1087,136.047,40.160,1.788,0.780,6.620
1088,162.995,40.029,0.590,0.590,0.000
1089,164.565,40.029,0.590,0.590,0.000
1090,237.298,40.029,0.590,0.590,0.000
1091,34.797,40.553,0.590,0.590,0.000
1092,133.693,40.553,0.590,0.590,0.000
1093,141.542,40.553,0.590,0.590,0.000
1094,179.216,40.553,0.590,0.590,0.000
1095,22.762,41.337,1.181,0.590,90.000
1096,31.657,41.076,0.590,0.590,0.000
1097,119.565,41.076,0.590,0.590,0.000
1098,138.053,41.599,1.681,0.622,61.845
1099,139.448,41.076,0.590,0.590,0.000
1100,146.512,41.337,1.358,0.513,45.000
1101,236.513,41.076,1.181,0.590,0.000
1102,35.843,41.599,0.590,0.590,0.000
1103,53.634,41.599,0.590,0.590,0.000
1104,93.663,41.599,1.181,0.590,0.000
1105,136.440,41.992,1.878,0.742,135.000
1106,141.542,41.599,0.590,0.590,0.000
1107,166.658,41.599,0.590,0.590,0.000
1108,43.169,42.122,0.590,0.590,0.000
1109,74.146,42.332,1.645,1.059,161.565
1110,143.635,42.122,0.590,0.590,0.000
1111,144.681,42.384,1.181,0.590,90.000
1112,183.402,42.122,0.590,0.590,0.000
1113,224.740,42.122,0.590,0.590,0.000
1114,21.715,42.907,1.181,0.590,90.000
1115,23.023,42.646,1.181,0.590,0.000
1116,78.750,42.646,0.590,0.590,0.000
1117,102.035,42.907,1.181,1.181,0.000
1118,135.262,42.646,0.590,0.590,0.000
1119,173.984,42.646,0.590,0.590,0.000
1120,177.123,42.646,0.590,0.590,0.000
1121,231.019,42.646,0.590,0.590,0.000
1122,234.158,42.646,0.590,0.590,0.000
1123,239.690,43.318,1.717,1.421,41.437
1124,53.808,43.692,1.681,0.622,118.155
1125,57.297,43.169,0.590,0.590,0.000
1126,163.257,43.430,1.358,0.513,135.000
1127,166.135,43.169,0.590,0.590,0.000
1128,241.484,43.169,0.590,0.590,0.000
1129,133.169,43.692,0.590,0.590,0.000
1130,84.506,44.215,0.590,0.590,0.000
1131,188.635,44.477,1.683,0.829,31.717
1132,143.111,44.739,0.590,0.590,0.000
1133,236.775,44.739,0.590,0.590,0.000
1134,25.901,46.047,2.362,0.590,90.000
1135,37.675,45.262,1.181,0.590,0.000
1136,38.983,45.262,0.590,0.590,0.000
1137,86.076,45.262,0.590,0.590,0.000
1138,145.728,45.262,0.590,0.590,0.000
1139,53.634,45.785,0.590,0.590,0.000
1140,162.210,45.785,1.181,0.590,0.000
1141,203.286,45.785,0.590,0.590,0.000
1142,15.436,46.308,0.590,0.590,0.000
1143,34.535,46.570,1.358,0.513,45.000
1144,36.105,46.570,1.358,0.513,45.000
1145,74.564,46.308,0.590,0.590,0.000
1146,222.647,46.308,0.590,0.590,0.000
1147,53.634,46.832,0.590,0.590,0.000
1148,7.587,47.355,0.590,0.590,0.000
1149,15.959,47.355,0.590,0.590,0.000
1150,21.715,47.355,0.590,0.590,0.000
1151,37.413,47.617,1.181,0.590,90.000
1152,63.053,47.355,0.590,0.590,0.000
1153,197.530,47.355,0.590,0.590,0.000
1154,208.519,47.355,0.590,0.590,0.000
1155,99.681,47.878,0.590,0.590,0.000
1156,161.949,47.878,0.590,0.590,0.000
1157,55.727,48.401,0.590,0.590,0.000
1158,58.867,48.401,0.590,0.590,0.000
1159,137.879,48.401,0.590,0.590,0.000
1160,178.170,48.401,0.590,0.590,0.000
1161,34.535,48.925,1.181,0.590,0.000
1162,124.797,48.925,0.590,0.590,0.000
1163,161.164,48.925,1.181,0.590,0.000
1164,216.368,48.925,0.590,0.590,0.000
1165,29.564,49.448,0.590,0.590,0.000
1166,30.611,49.448,0.590,0.590,0.000
1167,131.076,49.448,0.590,0.590,0.000
1168,142.065,49.448,0.590,0.590,0.000
1169,201.716,49.448,0.590,0.590,0.000
1170,202.763,49.448,0.590,0.590,0.000
1171,19.622,49.971,0.590,0.590,0.000
1172,34.797,49.971,0.590,0.590,0.000
1173,36.890,49.971,0.590,0.590,0.000
1174,157.501,50.233,1.358,0.513,135.000
1175,164.303,50.233,1.358,0.513,135.000
1176,182.879,49.971,0.590,0.590,0.000
1177,21.715,50.494,0.590,0.590,0.000
1178,146.251,50.494,0.590,0.590,0.000
1179,158.809,50.494,0.590,0.590,0.000
1180,193.867,50.494,0.590,0.590,0.000
1181,34.587,51.332,1.806,0.965,177.145
1182,78.227,51.018,0.590,0.590,0.000
1183,232.589,51.018,0.590,0.590,0.000
1184,32.704,51.541,0.590,0.590,0.000
1185,37.413,51.541,0.590,0.590,0.000
1186,137.879,51.541,0.590,0.590,0.000
1187,164.042,51.803,1.181,0.590,90.000
1188,195.612,52.239,2.096,1.497,144.217
1189,203.286,51.541,0.590,0.590,0.000
1190,217.414,51.541,0.590,0.590,0.000
1191,9.157,52.064,0.590,0.590,0.000
1192,149.652,52.064,1.181,0.590,0.000
1193,161.949,52.064,0.590,0.590,0.000
1194,165.088,52.064,0.590,0.590,0.000
1195,188.635,52.064,0.590,0.590,0.000
1196,35.619,53.335,2.276,1.072,92.043
1197,59.913,52.588,0.590,0.590,0.000
1198,110.146,52.588,0.590,0.590,0.000
1199,125.059,52.588,1.181,0.590,0.000
1200,11.250,53.111,0.590,0.590,0.000
1201,33.750,53.111,0.590,0.590,0.000
1202,120.088,53.111,0.590,0.590,0.000
1203,121.134,53.111,0.590,0.590,0.000
1204,142.065,53.111,0.590,0.590,0.000
1205,157.763,53.111,0.590,0.590,0.000
1206,10.204,53.634,0.590,0.590,0.000
1207,40.553,53.634,0.590,0.590,0.000
1208,63.576,53.634,0.590,0.590,0.000
1209,78.794,55.073,3.272,1.279,64.171
1210,103.867,53.634,0.590,0.590,0.000
1211,126.082,54.300,3.284,1.168,30.030
1212,216.891,53.634,0.590,0.590,0.000
1213,81.018,55.029,1.488,1.405,45.000
1214,100.727,54.157,0.590,0.590,0.000
1215,119.041,54.157,0.590,0.590,0.000
1216,122.704,54.157,0.590,0.590,0.000
1217,129.768,54.157,1.181,0.590,0.000
1218,131.076,54.157,0.590,0.590,0.000
1219,161.425,54.157,0.590,0.590,0.000
1220,32.704,54.942,1.181,0.590,90.000
1221,85.030,54.681,0.590,0.590,0.000
1222,89.216,54.681,0.590,0.590,0.000
1223,162.995,54.681,0.590,0.590,0.000
1224,23.634,56.730,2.723,1.536,79.966
1225,34.685,56.288,3.299,1.479,13.213
1226,46.308,55.204,0.590,0.590,0.000
1227,83.983,55.204,0.590,0.590,0.000
1228,97.413,55.727,1.681,0.622,61.845
1229,105.437,55.553,2.657,0.787,151.845
1230,157.090,56.176,2.624,0.930,115.883
1231,160.531,56.294,4.341,1.928,171.543
1232,215.844,55.204,0.590,0.590,0.000
1233,3.924,55.727,0.590,0.590,0.000
1234,21.715,55.989,1.181,0.590,90.000
1235,31.657,55.727,0.590,0.590,0.000
1236,45.262,55.727,0.590,0.590,0.000
1237,163.518,55.727,0.590,0.590,0.000
1238,164.827,55.989,1.358,0.513,45.000
1239,216.891,55.727,0.590,0.590,0.000
1240,38.460,56.250,0.590,0.590,0.000
1241,124.722,56.475,2.340,1.043,177.322
1242,131.076,56.250,0.590,0.590,0.000
1243,63.576,56.774,0.590,0.590,0.000
1244,73.518,56.774,0.590,0.590,0.000
1245,87.646,56.774,0.590,0.590,0.000
1246,88.954,57.035,1.358,0.513,135.000
1247,90.262,56.774,0.590,0.590,0.000
1248,154.623,57.166,1.431,0.975,0.000
1249,66.192,57.297,0.590,0.590,0.000
1250,78.750,57.297,0.590,0.590,0.000
1251,81.890,57.297,0.590,0.590,0.000
1252,82.937,57.297,0.590,0.590,0.000
1253,142.762,57.646,1.237,0.845,135.000
1254,144.681,57.297,0.590,0.590,0.000
1255,217.414,57.297,0.590,0.590,0.000
1256,14.128,58.082,1.358,0.513,135.000
1257,33.227,57.820,0.590,0.590,0.000
