 ,XM,YM,Major,Minor,Angle
635,207.050,62.677,1.723,0.848,148.283
636,34.232,63.588,1.684,1.085,108.435
637,169.015,62.945,0.604,0.604,0.000
638,212.139,63.481,1.209,0.604,0.000
639,213.478,64.017,0.604,0.604,0.000
640,19.553,65.624,0.604,0.604,0.000
641,198.479,65.624,0.604,0.604,0.000
642,280.977,65.624,0.604,0.604,0.000
643,23.839,66.695,0.604,0.604,0.000
644,24.910,66.695,0.604,0.604,0.000
645,140.622,66.695,0.604,0.604,0.000
646,185.622,67.231,0.604,0.604,0.000
647,25.446,67.767,0.604,0.604,0.000
648,242.942,67.767,0.604,0.604,0.000
649,164.193,68.302,0.604,0.604,0.000
650,48.749,0.268,1.209,0.604,0.000
651,195.264,0.804,2.275,1.124,0.000
652,241.335,0.268,0.604,0.604,0.000
653,275.146,2.129,8.674,3.286,156.807
654,1.875,0.804,0.604,0.604,0.000
655,22.875,1.875,1.583,1.154,119.518
656,48.481,1.339,0.604,0.604,0.000
657,102.855,1.875,1.209,0.604,0.000
658,186.604,2.411,1.992,1.101,126.870
659,47.946,2.679,1.723,0.848,31.717
660,120.801,2.946,1.813,0.604,90.000
661,254.192,2.411,0.604,0.604,0.000
662,22.232,3.482,0.604,0.604,0.000
663,47.946,4.018,0.604,0.604,0.000
664,164.729,4.018,0.604,0.604,0.000
665,165.801,4.018,0.604,0.604,0.000
666,17.196,5.518,1.684,1.085,108.435
667,120.801,5.089,0.604,0.604,0.000
668,0.982,6.518,1.267,0.865,135.000
669,120.801,6.161,0.604,0.604,0.000
670,142.230,6.696,0.604,0.604,0.000
671,148.926,6.964,1.390,0.526,135.000
672,160.444,6.696,0.604,0.604,0.000
673,259.192,7.053,1.267,0.865,135.000
674,280.441,8.036,1.209,0.604,90.000
675,281.513,7.768,0.604,0.604,0.000
676,121.016,8.732,1.684,1.085,71.565
677,251.060,10.117,3.777,1.258,83.157
678,85.445,8.839,0.604,0.604,0.000
679,170.622,8.839,0.604,0.604,0.000
680,203.300,8.839,0.604,0.604,0.000
681,281.406,9.589,1.999,0.914,95.152
682,144.372,9.375,0.604,0.604,0.000
683,254.192,9.375,0.604,0.604,0.000
684,170.408,10.768,1.849,0.988,92.855
685,120.801,10.446,0.604,0.604,0.000
686,206.471,16.231,11.496,3.941,137.659
687,46.071,10.982,1.209,0.604,0.000
688,281.513,11.518,0.604,0.604,0.000
689,46.338,12.589,1.813,0.604,90.000
690,167.408,12.053,0.604,0.604,0.000
691,63.481,12.589,0.604,0.604,0.000
692,242.139,12.589,1.209,0.604,0.000
693,273.935,16.831,9.032,6.392,40.104
694,45.267,13.125,0.604,0.604,0.000
695,59.932,13.326,2.738,1.068,171.323
696,120.801,13.125,0.604,0.604,0.000
697,128.301,13.125,0.604,0.604,0.000
698,167.943,13.125,0.604,0.604,0.000
699,49.553,13.660,0.604,0.604,0.000
700,170.354,13.660,1.209,0.604,0.000
701,45.267,15.268,3.022,0.604,90.000
702,46.338,14.196,0.604,0.604,0.000
703,173.300,14.196,0.604,0.604,0.000
704,179.193,14.196,0.604,0.604,0.000
705,201.425,14.196,1.209,0.604,0.000
706,252.692,14.839,1.394,1.310,45.001
707,47.410,14.732,0.604,0.604,0.000
708,60.267,15.268,0.604,0.604,0.000
709,170.199,16.480,2.939,2.363,123.839
710,48.481,15.803,0.604,0.604,0.000
711,46.338,16.339,0.604,0.604,0.000
712,172.229,16.339,0.604,0.604,0.000
713,255.799,18.035,1.992,1.101,36.870
714,43.928,17.946,1.209,0.604,0.000
715,185.086,18.482,0.604,0.604,0.000
716,221.003,20.226,5.730,2.742,175.947
717,0.268,19.018,0.604,0.604,0.000
718,171.158,19.018,0.604,0.604,0.000
719,203.300,19.018,0.604,0.604,0.000
720,203.032,20.357,1.390,0.526,135.000
721,260.051,21.160,3.126,1.870,99.565
722,120.801,20.625,0.604,0.604,0.000
723,268.120,20.625,0.604,0.604,0.000
724,269.192,20.625,0.604,0.604,0.000
725,277.357,23.848,7.484,3.027,62.260
726,171.158,21.160,0.604,0.604,0.000
727,256.067,21.428,1.209,1.209,0.000
728,143.837,21.696,0.604,0.604,0.000
729,144.908,22.500,1.209,0.604,90.000
730,200.086,22.232,0.604,0.604,0.000
731,215.621,22.232,0.604,0.604,0.000
732,268.120,22.410,1.721,0.637,151.845
733,146.515,22.767,0.604,0.604,0.000
734,255.263,23.750,2.191,1.001,83.621
735,281.513,22.767,0.604,0.604,0.000
736,60.267,23.303,0.604,0.604,0.000
737,61.874,23.303,0.604,0.604,0.000
738,112.230,23.303,0.604,0.604,0.000
739,250.442,23.303,0.604,0.604,0.000
740,275.084,23.303,0.604,0.604,0.000
741,280.604,25.562,4.279,1.964,104.894
742,274.013,23.839,0.604,0.604,0.000
743,59.195,24.375,0.604,0.604,0.000
744,157.229,24.642,1.209,0.604,90.000
745,58.025,26.577,3.884,2.540,1.264
746,112.766,24.910,0.604,0.604,0.000
747,171.908,25.553,1.684,1.085,108.435
748,50.088,25.982,0.604,0.604,0.000
749,62.945,25.982,0.604,0.604,0.000
750,89.195,25.982,0.604,0.604,0.000
751,12.053,27.053,1.352,1.352,0.000
752,184.550,26.785,1.209,0.604,90.000
753,190.979,26.517,0.604,0.604,0.000
754,8.839,27.053,0.604,0.604,0.000
755,49.017,27.053,0.604,0.604,0.000
756,120.801,27.053,0.604,0.604,0.000
757,277.763,27.589,0.604,0.604,0.000
758,279.370,27.589,0.604,0.604,0.000
759,65.624,28.124,0.604,0.604,0.000
760,46.338,29.349,1.653,1.547,0.000
761,54.675,29.598,3.357,1.742,165.339
762,56.249,28.660,1.209,0.604,0.000
763,268.834,28.839,1.267,0.865,45.000
764,270.531,29.464,1.390,0.526,45.000
765,0.268,29.732,0.604,0.604,0.000
766,276.959,30.956,2.727,1.876,71.590
767,14.196,30.267,0.604,0.604,0.000
768,40.446,30.267,0.604,0.604,0.000
769,42.321,30.267,1.209,0.604,0.000
770,180.800,30.267,0.604,0.604,0.000
771,269.192,30.267,0.604,0.604,0.000
772,18.482,30.803,0.604,0.604,0.000
773,149.729,30.803,0.604,0.604,0.000
774,194.193,30.803,0.604,0.604,0.000
775,175.979,31.339,0.604,0.604,0.000
776,273.453,32.654,4.249,1.892,9.424
777,53.514,34.098,4.545,2.653,89.615
778,106.337,32.946,0.604,0.604,0.000
779,10.982,35.089,0.604,0.604,0.000
780,40.981,35.089,0.604,0.604,0.000
781,42.053,35.357,1.209,0.604,90.000
782,49.374,35.803,1.267,0.865,135.000
783,119.194,35.624,0.604,0.604,0.000
784,55.445,36.160,0.604,0.604,0.000
785,89.195,36.696,0.604,0.604,0.000
786,127.766,38.839,0.604,0.604,0.000
787,40.981,40.446,0.604,0.604,0.000
788,114.909,40.446,0.604,0.604,0.000
789,81.427,41.517,1.209,0.604,0.000
790,83.124,42.231,1.267,0.865,135.000
791,84.909,42.053,0.604,0.604,0.000
792,245.996,43.231,2.044,1.788,39.938
793,91.873,43.124,0.604,0.604,0.000
794,195.532,43.660,1.209,0.604,0.000
795,232.228,43.660,0.604,0.604,0.000
796,254.192,43.660,0.604,0.604,0.000
797,33.482,44.196,0.604,0.604,0.000
798,45.535,44.196,1.209,0.604,0.000
799,255.799,44.196,0.604,0.604,0.000
800,21.696,44.731,0.604,0.604,0.000
801,39.910,45.803,0.604,0.604,0.000
802,44.731,45.803,0.604,0.604,0.000
803,245.621,45.803,1.813,0.604,0.000
804,254.192,46.071,1.209,0.604,90.000
805,15.803,46.338,0.604,0.604,0.000
806,252.585,46.338,0.604,0.604,0.000
807,257.228,46.517,1.267,0.865,135.000
808,261.692,46.338,0.604,0.604,0.000
809,270.799,50.911,8.856,3.466,153.795
810,244.549,47.410,0.604,0.604,0.000
811,252.585,47.678,1.209,0.604,90.000
812,38.571,48.749,1.390,0.526,135.000
813,195.264,49.017,0.604,0.604,0.000
814,104.195,50.088,0.604,0.604,0.000
815,276.691,50.624,0.604,0.604,0.000
816,39.374,52.231,2.277,0.802,71.565
817,43.660,52.231,0.604,0.604,0.000
818,73.659,52.231,0.604,0.604,0.000
819,196.336,52.231,0.604,0.604,0.000
820,202.764,52.231,0.604,0.604,0.000
821,280.441,52.231,0.604,0.604,0.000
822,133.123,53.456,2.528,1.012,43.637
823,31.607,53.838,1.209,0.604,0.000
824,40.178,53.838,1.209,0.604,0.000
825,86.210,54.680,2.528,1.012,91.363
826,88.659,54.106,1.209,0.604,90.000
827,97.230,53.838,0.604,0.604,0.000
828,112.230,53.838,0.604,0.604,0.000
829,135.265,53.838,0.604,0.604,0.000
830,169.283,53.838,1.209,0.604,0.000
831,104.195,54.374,0.604,0.604,0.000
832,167.408,54.374,0.604,0.604,0.000
833,30.982,56.249,3.199,0.685,67.670
834,43.660,55.445,0.604,0.604,0.000
835,96.695,55.445,0.604,0.604,0.000
836,132.051,55.445,1.813,0.604,0.000
837,167.836,55.553,2.241,0.815,169.099
838,254.906,55.624,1.267,0.865,45.000
839,38.303,56.517,0.604,0.604,0.000
840,74.195,56.517,0.604,0.604,0.000
841,76.874,56.517,0.604,0.604,0.000
842,88.123,56.517,0.604,0.604,0.000
843,149.729,56.785,1.209,0.604,90.000
844,161.247,56.517,1.209,0.604,0.000
845,39.106,57.320,1.390,0.526,45.000
846,41.517,57.053,0.604,0.604,0.000
847,42.589,57.053,0.604,0.604,0.000
848,51.696,57.053,0.604,0.604,0.000
849,54.374,57.053,1.813,0.604,0.000
850,37.767,57.588,0.604,0.604,0.000
851,45.803,57.588,0.604,0.604,0.000
852,217.228,58.124,0.604,0.604,0.000
853,26.049,59.128,2.198,1.330,27.588
854,87.052,58.660,0.604,0.604,0.000
855,7.500,59.195,1.209,0.604,0.000
856,152.944,59.195,0.604,0.604,0.000
857,42.053,59.731,0.604,0.604,0.000
858,57.588,59.731,0.604,0.604,0.000
859,239.192,59.731,0.604,0.604,0.000
860,270.799,59.731,0.604,0.604,0.000
861,39.910,60.445,1.721,0.637,151.845
862,54.910,60.267,0.604,0.604,0.000
863,186.004,60.879,1.879,1.362,120.473
864,263.835,60.267,0.604,0.604,0.000
865,22.767,61.338,0.604,0.604,0.000
866,24.375,61.338,0.604,0.604,0.000
867,123.480,61.338,0.604,0.604,0.000
868,253.388,61.874,1.869,1.564,0.000
869,85.445,61.874,0.604,0.604,0.000
870,206.943,62.731,1.684,1.085,161.565
871,211.804,63.079,2.904,1.007,158.645
872,34.285,63.481,1.813,1.209,90.000
873,54.910,63.481,0.604,0.604,0.000
874,130.444,63.481,0.604,0.604,0.000
875,169.015,63.481,0.604,0.604,0.000
876,235.978,64.017,0.604,0.604,0.000
877,35.624,64.552,0.604,0.604,0.000
878,214.014,64.552,0.604,0.604,0.000
879,144.372,65.892,1.209,0.604,90.000
880,23.839,66.160,0.604,0.604,0.000
881,221.514,66.160,0.604,0.604,0.000
882,24.910,66.695,0.604,0.604,0.000
883,139.819,66.695,1.209,0.604,0.000
884,23.303,67.499,1.209,0.604,90.000
885,123.480,67.231,0.604,0.604,0.000
886,185.622,67.231,0.604,0.604,0.000
887,25.446,67.767,0.604,0.604,0.000
888,35.089,67.767,0.604,0.604,0.000
889,242.674,67.767,1.209,0.604,0.000
890,8.303,68.302,0.604,0.604,0.000
891,117.587,68.302,0.604,0.604,0.000
892,280.441,68.302,0.604,0.604,0.000
