 ,XM,YM,Major,Minor,Angle
1256,101.516,53.838,0.604,0.604,0.000
1257,159.908,53.838,0.604,0.604,0.000
1258,167.408,53.838,0.604,0.604,0.000
1259,244.013,53.838,0.604,0.604,0.000
1260,264.906,53.838,0.604,0.604,0.000
1261,158.836,54.374,0.604,0.604,0.000
1262,163.658,54.374,0.604,0.604,0.000
1263,198.479,54.374,0.604,0.604,0.000
1264,40.981,54.910,0.604,0.604,0.000
1265,129.641,55.044,2.126,0.687,17.609
1266,136.873,54.910,0.604,0.604,0.000
1267,252.049,55.178,1.209,0.604,90.000
1268,164.729,55.445,0.604,0.604,0.000
1269,28.124,56.249,1.209,0.604,90.000
1270,37.231,55.981,0.604,0.604,0.000
1271,73.392,56.249,1.815,0.805,13.283
1272,83.302,55.981,0.604,0.604,0.000
1273,195.264,55.981,0.604,0.604,0.000
1274,39.374,56.517,1.813,0.604,0.000
1275,147.051,56.517,0.604,0.604,0.000
1276,49.017,57.053,0.604,0.604,0.000
1277,23.541,59.017,3.219,1.022,34.748
1278,4.821,58.660,1.209,0.604,0.000
1279,268.299,59.374,1.267,0.865,45.000
1280,36.696,59.731,0.604,0.604,0.000
1281,183.211,60.535,2.136,1.026,108.435
1282,261.424,59.731,1.209,0.604,0.000
1283,250.911,61.405,1.895,1.542,135.000
1284,21.160,61.338,0.604,0.604,0.000
1285,81.695,61.338,0.604,0.604,0.000
1286,208.389,61.874,1.209,0.604,0.000
1287,31.553,63.052,1.684,1.085,108.435
1288,204.371,62.544,1.465,0.998,0.000
1289,209.728,63.213,1.209,0.604,90.000
1290,52.231,64.017,0.604,0.604,0.000
1291,189.907,64.017,0.604,0.604,0.000
1292,210.800,64.017,0.604,0.604,0.000
1293,141.694,65.892,1.209,0.604,90.000
1294,24.107,66.427,1.390,0.526,45.000
1295,276.691,66.160,0.604,0.604,0.000
1296,237.942,67.052,1.267,0.865,45.000
1297,21.696,67.231,0.604,0.604,0.000
1298,182.943,67.231,0.604,0.604,0.000
1299,239.862,67.365,1.710,0.855,161.565
1300,259.549,67.231,0.604,0.604,0.000
1301,23.303,67.767,0.604,0.604,0.000
1302,5.089,68.838,0.604,0.604,0.000
1303,45.535,0.268,1.209,0.604,0.000
1304,192.739,0.497,2.225,1.150,8.350
1305,250.978,0.268,0.604,0.604,0.000
1306,272.266,1.875,8.363,3.015,160.135
1307,20.089,1.607,1.209,0.604,90.000
1308,99.909,1.339,0.604,0.604,0.000
1309,118.230,2.089,1.999,0.914,84.848
1310,183.938,2.181,1.884,1.358,100.901
1311,253.120,1.339,0.604,0.604,0.000
1312,45.267,2.411,0.604,0.604,0.000
1313,19.553,2.946,0.604,0.604,0.000
1314,162.051,2.946,0.604,0.604,0.000
1315,44.731,4.018,0.604,0.604,0.000
1316,164.193,4.018,0.604,0.604,0.000
1317,14.464,5.357,1.209,1.209,0.000
1318,254.192,5.089,0.604,0.604,0.000
1319,118.391,5.625,1.209,0.604,0.000
1320,256.603,6.428,2.260,0.647,67.500
1321,268.120,5.625,0.604,0.604,0.000
1322,118.480,7.768,1.721,0.637,118.155
1323,240.799,7.232,0.604,0.604,0.000
1324,248.452,8.074,2.065,1.238,59.036
1325,242.406,7.768,0.604,0.604,0.000
1326,277.227,8.036,1.209,0.604,90.000
1327,250.978,9.375,0.604,0.604,0.000
1328,248.478,10.625,1.869,1.173,45.000
1329,200.521,12.556,4.015,2.912,136.173
1330,43.392,11.786,2.260,0.647,112.500
1331,168.211,10.982,1.209,0.604,0.000
1332,149.194,12.053,0.604,0.604,0.000
1333,169.015,12.053,0.604,0.604,0.000
1334,239.460,12.321,1.390,0.526,135.000
1335,270.799,12.455,1.296,1.128,90.000
1336,57.206,12.895,2.225,1.150,171.650
1337,60.802,12.589,0.604,0.604,0.000
1338,197.407,12.589,0.604,0.604,0.000
1339,248.299,12.589,0.604,0.604,0.000
1340,271.268,16.842,8.887,6.660,41.056
1341,43.481,14.732,1.721,0.637,118.155
1342,45.334,14.933,1.880,1.555,143.551
1343,169.193,14.375,1.267,0.865,45.000
1344,202.764,14.196,0.604,0.604,0.000
1345,203.836,14.464,1.209,0.604,90.000
1346,57.856,14.732,1.209,0.604,0.000
1347,250.442,14.732,0.604,0.604,0.000
1348,42.053,15.268,0.604,0.604,0.000
1349,167.943,17.024,3.661,1.796,126.185
1350,205.314,17.772,7.867,3.855,164.884
1351,266.513,15.268,0.604,0.604,0.000
1352,53.303,15.803,0.604,0.604,0.000
1353,43.124,16.339,0.604,0.604,0.000
1354,229.549,16.339,0.604,0.604,0.000
1355,41.517,17.410,0.604,0.604,0.000
1356,253.013,17.625,1.684,1.085,18.435
1357,218.051,19.877,5.678,2.767,179.009
1358,169.551,19.553,0.604,0.604,0.000
1359,202.764,19.553,0.604,0.604,0.000
1360,257.370,20.803,3.201,1.712,95.414
1361,253.187,20.892,1.956,1.495,124.722
1362,274.865,23.852,7.435,4.079,66.561
1363,42.589,20.625,0.604,0.604,0.000
1364,152.944,20.625,0.604,0.604,0.000
1365,266.513,21.160,0.604,0.604,0.000
1366,108.748,22.232,1.209,0.604,0.000
1367,55.007,25.568,3.681,2.184,110.368
1368,252.585,23.571,2.418,0.604,90.000
1369,55.445,23.303,0.604,0.604,0.000
1370,254.192,23.303,0.604,0.604,0.000
1371,265.977,23.303,0.604,0.604,0.000
1372,56.517,23.839,0.604,0.604,0.000
1373,123.480,23.839,0.604,0.604,0.000
1374,109.552,24.375,0.604,0.604,0.000
1375,125.623,24.375,0.604,0.604,0.000
1376,154.283,24.375,1.209,0.604,0.000
1377,59.195,24.910,0.604,0.604,0.000
1378,152.944,24.910,0.604,0.604,0.000
1379,168.836,25.267,1.267,0.865,45.000
1380,170.086,24.910,0.604,0.604,0.000
1381,151.872,25.446,0.604,0.604,0.000
1382,9.482,26.839,1.999,0.914,95.152
1383,12.053,25.982,0.604,0.604,0.000
1384,60.802,26.517,0.604,0.604,0.000
1385,57.053,27.321,1.209,0.604,90.000
1386,64.017,27.053,0.604,0.604,0.000
1387,181.336,27.053,0.604,0.604,0.000
1388,265.977,28.526,1.465,0.998,0.000
1389,43.794,29.196,1.799,1.625,0.000
1390,51.949,29.224,3.628,1.913,8.236
1391,149.729,28.660,0.604,0.604,0.000
1392,274.243,29.732,2.309,1.108,118.924
1393,12.053,30.267,0.604,0.604,0.000
1394,39.374,30.267,0.604,0.604,0.000
1395,40.446,30.803,0.604,0.604,0.000
1396,191.514,30.803,0.604,0.604,0.000
1397,50.720,33.864,4.422,2.314,87.272
1398,57.588,31.339,0.604,0.604,0.000
1399,270.875,32.308,3.924,1.955,12.001
1400,274.281,31.874,1.209,0.604,0.000
1401,40.178,32.410,1.209,0.604,0.000
1402,267.049,32.946,0.604,0.604,0.000
1403,273.477,32.946,0.604,0.604,0.000
1404,8.303,34.017,0.604,0.604,0.000
1405,40.981,34.017,0.604,0.604,0.000
1406,255.263,34.553,0.604,0.604,0.000
1407,39.374,35.089,0.604,0.604,0.000
1408,46.606,35.357,1.390,0.526,135.000
1409,52.767,35.892,1.209,0.604,90.000
1410,163.122,35.624,0.604,0.604,0.000
1411,238.121,36.696,0.604,0.604,0.000
1412,125.087,37.767,0.604,0.604,0.000
1413,247.763,38.303,0.604,0.604,0.000
1414,78.659,41.339,1.267,0.865,135.000
1415,55.981,41.517,0.604,0.604,0.000
1416,139.551,41.517,0.604,0.604,0.000
1417,38.303,42.053,0.604,0.604,0.000
1418,244.090,42.359,2.395,1.068,177.322
1419,251.513,42.053,0.604,0.604,0.000
1420,89.195,42.856,1.209,0.604,90.000
1421,159.372,43.124,0.604,0.604,0.000
1422,192.586,43.392,1.209,0.604,90.000
1423,250.978,43.660,0.604,0.604,0.000
1424,252.049,43.928,1.209,0.604,90.000
1425,253.120,43.660,0.604,0.604,0.000
1426,20.625,44.731,0.604,0.604,0.000
1427,249.906,44.731,0.604,0.604,0.000
1428,250.978,44.731,0.604,0.604,0.000
1429,252.049,45.267,0.604,0.604,0.000
1430,250.844,46.941,1.991,1.468,73.465
1431,254.728,46.071,1.209,0.604,90.000
1432,258.745,46.338,1.209,0.604,0.000
1433,163.122,46.874,0.604,0.604,0.000
1434,265.768,48.638,9.549,1.569,162.088
1435,17.410,47.410,0.604,0.604,0.000
1436,35.624,48.213,1.209,0.604,90.000
1437,36.696,47.946,0.604,0.604,0.000
1438,253.388,47.946,1.209,0.604,0.000
1439,16.875,48.481,0.604,0.604,0.000
1440,270.141,52.354,7.975,1.604,12.040
1441,275.084,51.160,0.604,0.604,0.000
1442,40.714,51.963,1.390,0.526,45.000
1443,36.696,52.499,1.209,0.604,90.000
1444,114.373,52.231,0.604,0.604,0.000
1445,265.977,52.231,0.604,0.604,0.000
1446,71.517,52.767,0.604,0.604,0.000
1447,126.158,52.767,0.604,0.604,0.000
1448,130.444,53.213,2.661,0.824,33.353
1449,83.685,53.838,1.653,1.547,90.000
1450,213.478,53.303,0.604,0.604,0.000
1451,85.981,53.838,0.604,0.604,0.000
1452,109.016,53.838,0.604,0.604,0.000
1453,200.086,53.838,0.604,0.604,0.000
1454,36.964,54.374,1.209,0.604,0.000
1455,110.087,54.374,0.604,0.604,0.000
1456,164.193,54.374,0.604,0.604,0.000
1457,40.981,54.910,0.604,0.604,0.000
1458,129.373,55.088,1.721,0.637,28.155
1459,251.915,55.579,1.710,0.855,71.565
1460,164.729,55.445,0.604,0.604,0.000
1461,28.303,56.160,1.267,0.865,45.000
1462,35.624,56.160,1.310,0.836,0.000
1463,38.571,56.383,2.126,0.687,162.391
1464,147.051,56.249,1.209,0.604,90.000
1465,158.569,55.981,1.209,0.604,0.000
1466,166.336,55.981,0.604,0.604,0.000
1467,127.766,56.517,0.604,0.604,0.000
1468,35.624,57.588,0.604,0.604,0.000
1469,128.301,57.588,0.604,0.604,0.000
1470,23.060,59.098,2.443,1.645,33.348
1471,4.821,58.660,1.209,0.604,0.000
1472,129.908,58.660,0.604,0.604,0.000
1473,39.910,59.195,0.604,0.604,0.000
1474,268.388,59.463,1.209,1.209,0.000
1475,19.553,59.731,0.604,0.604,0.000
1476,261.424,59.731,1.209,0.604,0.000
1477,183.265,60.695,1.684,1.085,108.435
1478,121.337,60.802,0.604,0.604,0.000
1479,250.911,61.405,1.895,1.542,135.000
1480,20.625,61.338,0.604,0.604,0.000
1481,208.121,61.874,0.604,0.604,0.000
1482,31.553,63.052,1.684,1.085,108.435
1483,204.371,62.677,1.723,0.848,148.283
1484,209.728,63.302,1.721,0.637,151.845
1485,52.231,63.481,0.604,0.604,0.000
1486,158.836,64.017,0.604,0.604,0.000
1487,201.157,64.017,0.604,0.604,0.000
1488,250.442,64.017,0.604,0.604,0.000
1489,182.943,67.231,0.604,0.604,0.000
1490,237.853,67.231,1.209,0.604,0.000
1491,239.996,67.231,1.209,0.604,0.000
1492,5.089,68.838,0.604,0.604,0.000
1493,27.053,68.838,0.604,0.604,0.000
1494,167.408,68.838,0.604,0.604,0.000
1495,46.338,0.268,0.604,0.604,0.000
1496,47.946,0.268,0.604,0.604,0.000
1497,192.586,0.536,3.022,1.209,0.000
1498,265.977,0.268,0.604,0.604,0.000
1499,272.526,2.009,8.726,3.182,158.593
1500,45.267,1.339,0.604,0.604,0.000
1501,118.391,2.232,2.140,1.024,99.462
1502,183.938,2.181,1.884,1.358,100.901
1503,46.338,1.875,0.604,0.604,0.000
1504,19.553,2.946,0.604,0.604,0.000
1505,151.872,2.946,0.604,0.604,0.000
1506,45.267,3.482,0.604,0.604,0.000
1507,125.087,4.018,0.604,0.604,0.000
1508,162.586,4.018,0.604,0.604,0.000
1509,163.658,4.018,0.604,0.604,0.000
1510,246.156,4.018,0.604,0.604,0.000
1511,14.518,5.196,1.684,1.085,71.565
1512,67.231,5.625,0.604,0.604,0.000
1513,219.907,6.161,0.604,0.604,0.000
1514,256.513,6.339,1.267,0.865,45.000
1515,139.015,6.696,0.604,0.604,0.000
1516,145.980,6.696,0.604,0.604,0.000
1517,118.525,7.634,1.710,0.855,108.435
1518,248.567,9.566,3.996,1.280,89.622
1519,277.227,7.232,0.604,0.604,0.000
1520,276.959,8.303,1.209,0.604,0.000
1521,249.906,8.839,0.604,0.604,0.000
1522,251.513,8.839,0.604,0.604,0.000
1523,167.943,10.178,1.209,0.604,90.000
1524,43.124,10.982,1.813,0.604,90.000
1525,200.762,12.561,4.147,3.348,139.557
1526,42.231,12.053,1.721,0.637,118.155
1527,166.872,11.518,0.604,0.604,0.000
1528,168.479,11.518,0.604,0.604,0.000
1529,60.802,12.321,1.209,0.604,90.000
1530,270.977,12.410,1.267,0.865,135.000
1531,271.205,16.761,9.104,6.622,43.005
1532,57.206,12.895,2.225,1.150,171.650
1533,44.196,13.125,0.604,0.604,0.000
1534,146.515,13.125,0.604,0.604,0.000
1535,166.336,13.125,0.604,0.604,0.000
1536,248.299,13.125,0.604,0.604,0.000
1537,46.338,13.660,0.604,0.604,0.000
1538,43.392,14.464,1.390,0.526,135.000
1539,167.676,14.196,1.209,0.604,0.000
1540,169.015,14.196,0.604,0.604,0.000
1541,249.906,14.196,0.604,0.604,0.000
1542,57.588,14.732,0.604,0.604,0.000
1543,203.300,14.732,0.604,0.604,0.000
1544,208.389,15.000,1.390,0.526,135.000
1545,42.053,15.268,0.604,0.604,0.000
1546,167.836,16.714,3.281,2.227,131.213
1547,205.244,17.503,7.156,4.136,164.182
1548,253.656,15.268,0.604,0.604,0.000
1549,22.232,15.803,0.604,0.604,0.000
1550,30.267,15.803,0.604,0.604,0.000
1551,43.660,15.803,0.604,0.604,0.000
1552,229.549,16.339,0.604,0.604,0.000
1553,42.589,17.143,1.209,0.604,90.000
1554,252.987,17.812,2.034,1.437,7.018
1555,255.799,17.410,0.604,0.604,0.000
1556,215.621,17.946,0.604,0.604,0.000
1557,217.193,19.643,3.868,2.834,28.086
1558,200.621,19.553,1.813,0.604,90.000
1559,220.345,20.430,2.287,1.758,111.399
1560,257.228,20.863,3.235,2.033,93.592
1561,209.193,20.089,0.604,0.604,0.000
1562,274.787,23.492,6.877,2.869,70.216
1563,42.053,20.625,0.604,0.604,0.000
1564,152.944,20.625,0.604,0.604,0.000
1565,253.054,21.093,1.895,1.542,45.000
1566,265.977,20.982,1.721,0.637,28.155
1567,142.230,22.232,0.604,0.604,0.000
1568,137.408,22.767,0.604,0.604,0.000
1569,266.245,23.035,1.390,0.526,45.000
1570,54.374,23.303,0.604,0.604,0.000
1571,121.605,23.303,1.209,0.604,0.000
1572,252.585,23.839,1.813,0.604,90.000
1573,254.192,23.303,0.604,0.604,0.000
1574,255.799,23.303,0.604,0.604,0.000
1575,264.906,23.839,0.604,0.604,0.000
1576,277.227,23.839,0.604,0.604,0.000
1577,110.623,24.375,0.604,0.604,0.000
1578,154.283,24.375,1.209,0.604,0.000
1579,55.859,26.347,3.650,2.202,169.294
1580,58.124,24.910,0.604,0.604,0.000
1581,168.881,25.446,1.465,0.998,90.000
1582,254.728,24.910,0.604,0.604,0.000
1583,265.442,24.910,0.604,0.604,0.000
1584,277.227,25.178,1.209,0.604,90.000
1585,59.731,25.446,0.604,0.604,0.000
1586,127.766,25.982,0.604,0.604,0.000
1587,9.589,26.946,1.684,1.085,71.565
1588,181.336,27.053,0.604,0.604,0.000
1589,272.942,27.589,0.604,0.604,0.000
1590,265.977,28.571,1.992,1.101,36.870
1591,43.890,29.196,1.977,1.294,33.401
1592,51.606,29.151,2.631,1.667,170.583
1593,104.195,28.660,0.604,0.604,0.000
1594,169.015,29.196,0.604,0.604,0.000
1595,273.745,29.196,1.209,0.604,0.000
1596,12.053,29.999,1.209,0.604,90.000
1597,226.335,29.732,0.604,0.604,0.000
1598,40.446,30.267,0.604,0.604,0.000
1599,196.871,30.267,0.604,0.604,0.000
1600,229.549,30.267,0.604,0.604,0.000
1601,266.513,30.267,0.604,0.604,0.000
1602,274.102,31.071,1.864,1.176,65.817
1603,54.910,30.803,0.604,0.604,0.000
1604,166.872,30.803,0.604,0.604,0.000
1605,191.514,30.803,0.604,0.604,0.000
1606,249.371,30.803,0.604,0.604,0.000
1607,57.588,31.607,1.209,0.604,90.000
1608,236.514,31.339,0.604,0.604,0.000
1609,270.709,32.232,4.293,2.043,4.288
1610,50.661,33.833,4.273,2.480,93.631
1611,227.675,31.874,1.209,0.604,0.000
1612,53.303,32.410,0.604,0.604,0.000
1613,141.158,35.089,0.604,0.604,0.000
1614,47.142,35.624,1.209,0.604,0.000
1615,192.586,36.160,0.604,0.604,0.000
1616,51.160,37.231,0.604,0.604,0.000
1617,99.373,37.231,0.604,0.604,0.000
1618,248.031,38.839,1.209,0.604,0.000
1619,38.839,39.374,0.604,0.604,0.000
1620,140.087,40.446,0.604,0.604,0.000
1621,78.749,40.981,1.209,0.604,0.000
1622,93.480,40.981,0.604,0.604,0.000
1623,229.014,40.981,0.604,0.604,0.000
1624,38.303,41.517,0.604,0.604,0.000
1625,139.551,42.053,0.604,0.604,0.000
1626,243.906,42.374,1.684,1.085,161.565
1627,89.195,42.589,0.604,0.604,0.000
1628,92.409,42.589,0.604,0.604,0.000
1629,193.122,43.124,0.604,0.604,0.000
1630,251.246,43.124,1.209,0.604,0.000
1631,30.803,44.196,0.604,0.604,0.000
1632,43.124,44.196,0.604,0.604,0.000
1633,20.625,44.731,0.604,0.604,0.000
1634,37.767,44.731,0.604,0.604,0.000
1635,252.049,44.731,0.604,0.604,0.000
1636,253.656,44.731,0.604,0.604,0.000
1637,250.442,45.267,0.604,0.604,0.000
1638,258.478,45.267,0.604,0.604,0.000
1639,13.125,45.803,0.604,0.604,0.000
1640,42.053,45.803,0.604,0.604,0.000
1641,254.728,46.071,1.209,0.604,90.000
1642,142.765,46.338,0.604,0.604,0.000
1643,244.013,46.338,0.604,0.604,0.000
1644,258.656,46.517,1.267,0.865,45.000
1645,268.025,50.507,9.746,3.599,152.216
1646,250.576,47.142,1.547,0.945,14.872
1647,252.049,46.874,0.604,0.604,0.000
1648,36.696,47.678,1.209,0.604,90.000
1649,136.873,47.410,0.604,0.604,0.000
1650,20.089,47.946,0.604,0.604,0.000
1651,35.624,47.946,0.604,0.604,0.000
1652,16.339,48.481,0.604,0.604,0.000
1653,114.909,48.481,0.604,0.604,0.000
1654,261.692,48.481,0.604,0.604,0.000
1655,251.513,49.017,0.604,0.604,0.000
1656,252.585,49.017,0.604,0.604,0.000
1657,255.263,49.017,0.604,0.604,0.000
1658,36.160,50.088,0.604,0.604,0.000
1659,272.406,50.088,0.604,0.604,0.000
1660,37.231,51.696,0.604,0.604,0.000
1661,129.373,51.696,0.604,0.604,0.000
1662,277.227,51.696,0.604,0.604,0.000
1663,15.803,52.231,0.604,0.604,0.000
1664,204.371,52.231,0.604,0.604,0.000
1665,130.103,53.838,3.181,1.264,69.773
1666,28.928,53.303,1.209,0.604,0.000
1667,83.685,53.838,1.653,1.547,90.000
1668,111.159,53.303,0.604,0.604,0.000
1669,125.087,53.303,0.604,0.604,0.000
1670,132.587,53.303,0.604,0.604,0.000
1671,199.550,53.303,0.604,0.604,0.000
1672,71.517,53.838,0.604,0.604,0.000
1673,85.713,53.838,1.209,0.604,0.000
1674,98.838,53.838,0.604,0.604,0.000
1675,101.516,53.838,0.604,0.604,0.000
1676,109.552,53.838,0.604,0.604,0.000
1677,161.515,53.838,0.604,0.604,0.000
1678,212.407,53.838,0.604,0.604,0.000
1679,37.767,54.374,0.604,0.604,0.000
1680,40.803,54.910,1.721,0.637,61.845
1681,42.053,54.910,0.604,0.604,0.000
1682,252.049,55.178,1.209,0.604,90.000
1683,28.258,56.249,2.372,0.616,53.909
1684,164.193,55.445,0.604,0.604,0.000
1685,165.265,55.445,0.604,0.604,0.000
1686,73.124,55.981,0.604,0.604,0.000
1687,83.302,55.981,0.604,0.604,0.000
1688,158.301,55.981,0.604,0.604,0.000
1689,36.428,56.517,1.209,0.604,0.000
1690,39.106,56.517,1.209,0.604,0.000
1691,71.517,56.517,0.604,0.604,0.000
1692,147.051,56.517,0.604,0.604,0.000
1693,208.657,56.517,0.604,0.604,0.000
1694,35.089,57.053,0.604,0.604,0.000
1695,74.731,57.053,0.604,0.604,0.000
1696,141.158,57.053,0.604,0.604,0.000
1697,269.192,57.053,0.604,0.604,0.000
1698,250.442,57.588,0.604,0.604,0.000
1699,23.254,59.195,3.119,1.289,46.201
1700,4.821,58.660,1.209,0.604,0.000
1701,25.446,58.660,0.604,0.604,0.000
1702,268.299,59.374,1.267,0.865,45.000
1703,261.156,59.731,0.604,0.604,0.000
1704,36.160,60.267,0.604,0.604,0.000
1705,183.265,60.695,1.684,1.085,108.435
1706,68.838,60.802,0.604,0.604,0.000
1707,250.799,61.398,2.099,1.566,159.699
1708,36.160,61.338,0.604,0.604,0.000
1709,207.586,61.874,0.604,0.604,0.000
1710,31.553,63.052,1.684,1.085,108.435
1711,204.193,62.588,1.267,0.865,135.000
1712,209.728,63.160,3.022,0.604,144.462
1713,96.159,62.945,0.604,0.604,0.000
1714,36.160,65.088,0.604,0.604,0.000
1715,22.232,65.624,0.604,0.604,0.000
1716,141.694,65.624,0.604,0.604,0.000
1717,136.337,66.160,0.604,0.604,0.000
1718,188.836,66.160,0.604,0.604,0.000
1719,218.300,66.160,0.604,0.604,0.000
1720,23.303,66.695,0.604,0.604,0.000
1721,182.943,67.231,0.604,0.604,0.000
1722,239.039,67.307,3.140,0.814,176.058
1723,23.303,67.767,0.604,0.604,0.000
1724,5.089,68.838,0.604,0.604,0.000
1725,103.659,68.838,0.604,0.604,0.000
1726,229.549,68.838,0.604,0.604,0.000
